step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
14200,0.622092,0.268688,0.830756,0.220137,1.313848,0.152111,1.486956,0.340391,2.714497,0.206507,1.697332,0.162615,2.181189,0.277696,2.941509,0.196465,1.388582,0.191675,4.163634,0.219248,3.051419,0.194455,0.935822,0.197006,1.922675,0.346669,2.920373,0.217690,0.935281,0.203167,2.099335,0.327109,1.977300,0.293742,0.960216,0.198868
14400,0.622349,0.268102,0.830217,0.219107,1.316304,0.151525,1.489223,0.339697,2.722520,0.205520,1.703002,0.161982,2.186747,0.276965,2.952716,0.195656,1.392616,0.190975,4.179554,0.218323,3.064049,0.193714,0.937871,0.196390,1.928512,0.345849,2.935300,0.216716,0.938560,0.202222,2.105829,0.326246,1.985394,0.292598,0.963109,0.198043
14600,0.621739,0.267313,0.829732,0.218166,1.318029,0.150899,1.490888,0.338928,2.732995,0.204727,1.709435,0.161366,2.192307,0.276365,2.963987,0.194932,1.396911,0.190263,4.195950,0.217530,3.076268,0.192996,0.939703,0.195857,1.933437,0.345025,2.948997,0.215829,0.941161,0.201398,2.112478,0.325535,1.992609,0.291651,0.965156,0.197228
14800,0.621933,0.266810,0.829548,0.217299,1.319159,0.150235,1.491854,0.338106,2.740040,0.203827,1.714270,0.160662,2.195970,0.275529,2.974585,0.194174,1.401167,0.189547,4.211248,0.216769,3.089253,0.192253,0.941644,0.195349,1.938103,0.344143,2.963143,0.214985,0.943570,0.200513,2.117767,0.324584,1.999151,0.290667,0.967305,0.196410
15000,0.621448,0.266124,0.828844,0.216337,1.320001,0.149645,1.492991,0.337332,2.749007,0.203071,1.719318,0.160019,2.200892,0.274826,2.985578,0.193482,1.404974,0.188964,4.227041,0.215984,3.101521,0.191597,0.943846,0.194908,1.943014,0.343410,2.976644,0.214144,0.945989,0.199692,2.124162,0.323797,2.006625,0.289700,0.969876,0.195667
15200,0.620491,0.265285,0.828368,0.215500,1.321609,0.149106,1.494324,0.336627,2.756497,0.202316,1.724741,0.159438,2.205435,0.274191,2.993229,0.192796,1.408518,0.188347,4.241446,0.215221,3.113631,0.190949,0.946188,0.194478,1.947034,0.342636,2.989162,0.213239,0.948102,0.198841,2.129593,0.323086,2.013788,0.288756,0.971893,0.194891
15400,0.620208,0.264710,0.827901,0.214620,1.321676,0.148517,1.495113,0.335877,2.765436,0.201680,1.729723,0.158920,2.209478,0.273590,3.003141,0.192174,1.413221,0.187897,4.253858,0.214420,3.124016,0.190300,0.947830,0.194027,1.951410,0.341928,3.000496,0.212408,0.949881,0.198002,2.135027,0.322418,2.020304,0.287870,0.973859,0.194227
15600,0.619558,0.264008,0.827198,0.213729,1.323093,0.147975,1.496829,0.335337,2.773839,0.201038,1.734758,0.158398,2.213520,0.273076,3.011871,0.191571,1.416836,0.187342,4.267477,0.213762,3.135654,0.189730,0.950039,0.193661,1.956429,0.341350,3.013225,0.211643,0.951582,0.197202,2.140405,0.321746,2.026260,0.286948,0.975503,0.193522
15800,0.618938,0.263303,0.826778,0.212894,1.324953,0.147499,1.497208,0.334486,2.782318,0.200400,1.740539,0.157998,2.216966,0.272374,3.019793,0.191005,1.420394,0.186774,4.280375,0.213078,3.145707,0.189129,0.951695,0.193239,1.959587,0.340603,3.024663,0.210870,0.953751,0.196443,2.144782,0.321054,2.032751,0.286148,0.977329,0.192867
16000,0.618615,0.262727,0.826117,0.212031,1.325335,0.146918,1.498138,0.333926,2.790108,0.199747,1.745133,0.157531,2.220311,0.271798,3.029071,0.190394,1.423872,0.186285,4.293356,0.212414,3.155677,0.188526,0.953747,0.192845,1.963846,0.339920,3.035770,0.210164,0.955602,0.195696,2.149542,0.320352,2.038817,0.285325,0.979254,0.192223
