step,module,touch_frac,c_r_mean,c_r_median,c_r_max,frac_eq1,frac_ge8,frac_ge32,frac_ge64
5200,L2.out_proj,0.6772,47.25,10,2837,0.0941,0.3784,0.1900,0.1146
5200,L2.residual_lut,0.9641,132.76,91,1147,0.0156,0.9001,0.7666,0.6079
5200,L3.qkv_lut,0.9533,134.27,86,1487,0.0254,0.8626,0.7287,0.5690
5200,L3.v_lut,0.8390,38.14,19,849,0.0590,0.5968,0.2999,0.1515
5200,L3.out_proj,0.2243,142.64,15,4995,0.0305,0.1369,0.0881,0.0663
5200,L3.residual_lut,0.8877,144.19,82,2621,0.0276,0.7993,0.6423,0.5098
5200,L4.qkv_lut,0.8727,146.67,73,1911,0.0316,0.7616,0.5939,0.4673
5200,L4.v_lut,0.6803,47.04,17,2647,0.0635,0.4573,0.2475,0.1452
5200,L4.out_proj,0.1066,300.28,24,7241,0.0125,0.0716,0.0483,0.0373
5200,L4.residual_lut,0.9045,141.51,73,1929,0.0137,0.8196,0.6384,0.4822
5200,L5.qkv_lut,0.8527,150.11,77,1717,0.0151,0.7734,0.6077,0.4738
5200,L5.v_lut,0.7231,44.26,15,1444,0.0696,0.4637,0.2382,0.1399
5200,L5.out_proj,0.0133,2404.99,393,8192,0.0006,0.0114,0.0099,0.0091
5200,L5.residual_lut,0.6873,186.25,51,5587,0.0461,0.5369,0.3992,0.3176
5400,L0.qkv_lut,1.0000,128.00,100,751,0.0000,0.9990,0.9611,0.7658
5400,L0.v_lut,0.9896,32.34,20,641,0.0122,0.8381,0.2987,0.0944
5400,L0.out_proj,0.7193,44.49,13,2132,0.0788,0.4443,0.2259,0.1351
5400,L0.residual_lut,0.9744,131.37,59,1687,0.0171,0.8694,0.6379,0.4709
5400,L1.qkv_lut,0.9784,130.83,64,2534,0.0146,0.8794,0.6571,0.4907
5400,L1.v_lut,0.7979,40.10,13,1374,0.0783,0.5003,0.2400,0.1357
5400,L1.out_proj,0.8874,36.06,14,1408,0.0727,0.5861,0.2684,0.1413
5400,L1.residual_lut,0.9963,128.47,82,1368,0.0059,0.9558,0.7666,0.5796
5400,L2.qkv_lut,0.9932,128.88,81,1410,0.0037,0.9554,0.7721,0.5741
5400,L2.v_lut,0.9332,34.29,15,1246,0.0627,0.6300,0.2846,0.1405
5400,L2.out_proj,0.6715,47.66,10,3154,0.0937,0.3760,0.1883,0.1148
5400,L2.residual_lut,0.9636,132.83,92,1359,0.0137,0.9019,0.7622,0.6021
5400,L3.qkv_lut,0.9486,134.94,86,1380,0.0218,0.8662,0.7241,0.5661
5400,L3.v_lut,0.8386,38.16,19,949,0.0573,0.5962,0.2973,0.1503
5400,L3.out_proj,0.2267,141.15,15,4938,0.0307,0.1394,0.0895,0.0673
5400,L3.residual_lut,0.8796,145.51,88,2774,0.0183,0.8071,0.6626,0.5164
5400,L4.qkv_lut,0.8644,148.08,76,1829,0.0251,0.7629,0.5964,0.4696
5400,L4.v_lut,0.6772,47.25,18,2489,0.0586,0.4592,0.2486,0.1472
5400,L4.out_proj,0.1061,301.66,24,7265,0.0118,0.0712,0.0486,0.0371
5400,L4.residual_lut,0.9062,141.24,77,1591,0.0129,0.8240,0.6506,0.5012
5400,L5.qkv_lut,0.8519,150.25,81,2385,0.0133,0.7835,0.6248,0.4827
5400,L5.v_lut,0.7321,43.71,15,1593,0.0686,0.4735,0.2452,0.1433
5400,L5.out_proj,0.0132,2427.26,411,8192,0.0006,0.0111,0.0096,0.0088
5400,L5.residual_lut,0.6797,188.32,39,4403,0.0566,0.5037,0.3606,0.2830
5600,L0.qkv_lut,1.0000,128.00,100,751,0.0000,0.9992,0.9609,0.7630
5600,L0.v_lut,0.9892,32.35,20,641,0.0124,0.8380,0.2995,0.0940
5600,L0.out_proj,0.7166,44.66,13,2263,0.0793,0.4438,0.2262,0.1343
5600,L0.residual_lut,0.9734,131.50,60,1664,0.0173,0.8694,0.6367,0.4731
5600,L1.qkv_lut,0.9777,130.92,64,2493,0.0153,0.8822,0.6525,0.4928
5600,L1.v_lut,0.8007,39.96,13,1413,0.0790,0.5008,0.2401,0.1360
5600,L1.out_proj,0.8899,35.96,14,1350,0.0692,0.5865,0.2700,0.1423
5600,L1.residual_lut,0.9971,128.38,81,1375,0.0054,0.9509,0.7683,0.5774
5600,L2.qkv_lut,0.9930,128.90,81,1407,0.0039,0.9554,0.7720,0.5773
5600,L2.v_lut,0.9334,34.28,15,1251,0.0612,0.6282,0.2847,0.1421
5600,L2.out_proj,0.6673,47.95,10,3044,0.0967,0.3689,0.1862,0.1141
5600,L2.residual_lut,0.9622,133.03,89,1420,0.0134,0.8989,0.7539,0.5933
5600,L3.qkv_lut,0.9469,135.17,85,1447,0.0251,0.8599,0.7197,0.5605
5600,L3.v_lut,0.8349,38.33,18,936,0.0584,0.5901,0.2936,0.1511
5600,L3.out_proj,0.2279,140.43,15,4901,0.0327,0.1407,0.0905,0.0671
5600,L3.residual_lut,0.8884,144.07,85,2701,0.0234,0.8057,0.6484,0.5120
5600,L4.qkv_lut,0.8745,146.37,74,2045,0.0285,0.7703,0.5972,0.4692
5600,L4.v_lut,0.6784,47.17,18,2384,0.0593,0.4591,0.2495,0.1451
5600,L4.out_proj,0.1163,275.22,25,7033,0.0132,0.0785,0.0541,0.0412
5600,L4.residual_lut,0.9036,141.66,75,1844,0.0176,0.8103,0.6421,0.4929
5600,L5.qkv_lut,0.8537,149.94,79,2327,0.0155,0.7703,0.6034,0.4793
5600,L5.v_lut,0.7185,44.54,14,2146,0.0727,0.4554,0.2374,0.1393
5600,L5.out_proj,0.0122,2614.90,302,8192,0.0008,0.0103,0.0086,0.0078
5600,L5.residual_lut,0.6807,188.05,45,6006,0.0562,0.5149,0.3865,0.3027
5800,L0.qkv_lut,1.0000,128.00,99,761,0.0000,0.9992,0.9609,0.7660
5800,L0.v_lut,0.9895,32.34,20,641,0.0128,0.8369,0.2992,0.0941
5800,L0.out_proj,0.7166,44.66,13,2221,0.0788,0.4419,0.2262,0.1348
5800,L0.residual_lut,0.9714,131.76,60,1695,0.0156,0.8704,0.6365,0.4729
5800,L1.qkv_lut,0.9787,130.79,64,2522,0.0161,0.8817,0.6569,0.4914
5800,L1.v_lut,0.8000,40.00,13,1317,0.0780,0.5018,0.2403,0.1359
5800,L1.out_proj,0.8928,35.84,15,1362,0.0711,0.5894,0.2715,0.1417
5800,L1.residual_lut,0.9973,128.34,81,1347,0.0049,0.9565,0.7693,0.5828
5800,L2.qkv_lut,0.9938,128.80,81,1392,0.0033,0.9562,0.7734,0.5739
5800,L2.v_lut,0.9327,34.31,15,1254,0.0581,0.6300,0.2852,0.1410
5800,L2.out_proj,0.6774,47.24,10,2995,0.0963,0.3786,0.1909,0.1155
5800,L2.residual_lut,0.9656,132.56,90,1289,0.0137,0.9041,0.7617,0.6030
5800,L3.qkv_lut,0.9543,134.13,85,1467,0.0262,0.8674,0.7269,0.5680
5800,L3.v_lut,0.8438,37.92,18,862,0.0587,0.5979,0.2961,0.1498
5800,L3.out_proj,0.2418,132.35,15,4716,0.0331,0.1474,0.0940,0.0701
5800,L3.residual_lut,0.8914,143.60,84,2752,0.0234,0.8093,0.6697,0.5198
5800,L4.qkv_lut,0.8815,145.21,74,1740,0.0290,0.7754,0.6097,0.4748
5800,L4.v_lut,0.6938,46.12,18,2362,0.0615,0.4707,0.2530,0.1466
5800,L4.out_proj,0.1339,239.02,22,6931,0.0152,0.0899,0.0597,0.0456
5800,L4.residual_lut,0.8979,142.55,76,1947,0.0166,0.8042,0.6189,0.4924
5800,L5.qkv_lut,0.8490,150.77,78,2419,0.0171,0.7596,0.5965,0.4679
5800,L5.v_lut,0.6908,46.33,15,2317,0.0721,0.4412,0.2359,0.1424
5800,L5.out_proj,0.0125,2551.28,374,8192,0.0004,0.0106,0.0094,0.0088
5800,L5.residual_lut,0.7808,163.94,38,4372,0.0552,0.5867,0.4160,0.3171
6000,L0.qkv_lut,1.0000,128.00,99,761,0.0000,0.9992,0.9613,0.7658
6000,L0.v_lut,0.9893,32.35,20,641,0.0126,0.8368,0.2993,0.0940
6000,L0.out_proj,0.7182,44.55,13,2240,0.0779,0.4442,0.2271,0.1347
6000,L0.residual_lut,0.9739,131.43,61,1693,0.0171,0.8730,0.6379,0.4731
6000,L1.qkv_lut,0.9806,130.53,64,2497,0.0146,0.8796,0.6554,0.4915
6000,L1.v_lut,0.8009,39.96,13,1338,0.0776,0.5021,0.2405,0.1354
6000,L1.out_proj,0.8923,35.86,14,1216,0.0702,0.5901,0.2717,0.1417
6000,L1.residual_lut,0.9973,128.34,81,1351,0.0037,0.9561,0.7695,0.5825
6000,L2.qkv_lut,0.9919,129.05,81,1436,0.0015,0.9572,0.7746,0.5828
6000,L2.v_lut,0.9347,34.24,15,1262,0.0602,0.6329,0.2858,0.1402
6000,L2.out_proj,0.6711,47.68,10,3037,0.0945,0.3733,0.1880,0.1151
6000,L2.residual_lut,0.9641,132.76,91,1278,0.0151,0.9014,0.7642,0.6047
6000,L3.qkv_lut,0.9486,134.94,87,1484,0.0236,0.8599,0.7241,0.5682
6000,L3.v_lut,0.8366,38.25,19,867,0.0595,0.5943,0.2974,0.1514
6000,L3.out_proj,0.2309,138.59,15,5050,0.0331,0.1398,0.0907,0.0676
6000,L3.residual_lut,0.8760,146.12,89,2704,0.0188,0.8079,0.6626,0.5212
6000,L4.qkv_lut,0.8687,147.35,79,1911,0.0247,0.7726,0.6090,0.4811
6000,L4.v_lut,0.6820,46.92,18,2405,0.0565,0.4693,0.2561,0.1457
6000,L4.out_proj,0.1412,226.57,20,6778,0.0173,0.0923,0.0616,0.0468
6000,L4.residual_lut,0.9102,140.64,81,1614,0.0110,0.8367,0.6648,0.5176
6000,L5.qkv_lut,0.8621,148.47,86,2511,0.0125,0.7918,0.6313,0.5023
6000,L5.v_lut,0.7387,43.32,15,1654,0.0698,0.4792,0.2461,0.1428
6000,L5.out_proj,0.0128,2490.68,327,8192,0.0008,0.0107,0.0096,0.0088
6000,L5.residual_lut,0.7717,165.86,40,3924,0.0527,0.5913,0.4214,0.3176
6200,L0.qkv_lut,1.0000,128.00,100,761,0.0000,0.9990,0.9631,0.7645
6200,L0.v_lut,0.9896,32.33,20,641,0.0126,0.8372,0.2996,0.0941
6200,L0.out_proj,0.7191,44.50,13,2260,0.0780,0.4440,0.2274,0.1339
6200,L0.residual_lut,0.9758,131.17,59,1642,0.0178,0.8679,0.6445,0.4685
6200,L1.qkv_lut,0.9790,130.75,64,2532,0.0148,0.8820,0.6571,0.4919
6200,L1.v_lut,0.8031,39.85,13,1368,0.0790,0.5036,0.2408,0.1361
6200,L1.out_proj,0.8941,35.79,14,1261,0.0721,0.5901,0.2707,0.1423
6200,L1.residual_lut,0.9980,128.25,81,1398,0.0044,0.9575,0.7715,0.5798
6200,L2.qkv_lut,0.9928,128.92,81,1358,0.0036,0.9552,0.7756,0.5796
6200,L2.v_lut,0.9339,34.26,15,1233,0.0600,0.6310,0.2860,0.1406
6200,L2.out_proj,0.6766,47.29,10,3024,0.0969,0.3785,0.1888,0.1168
6200,L2.residual_lut,0.9673,132.33,90,1324,0.0161,0.9033,0.7678,0.6018
6200,L3.qkv_lut,0.9486,134.94,87,1425,0.0213,0.8657,0.7284,0.5698
6200,L3.v_lut,0.8403,38.08,19,884,0.0585,0.5968,0.2973,0.1512
6200,L3.out_proj,0.2382,134.36,14,4759,0.0334,0.1446,0.0913,0.0689
6200,L3.residual_lut,0.8872,144.27,84,2923,0.0212,0.8083,0.6597,0.5151
6200,L4.qkv_lut,0.8787,145.66,75,1874,0.0273,0.7773,0.6084,0.4777
6200,L4.v_lut,0.6879,46.52,18,2284,0.0592,0.4694,0.2538,0.1470
6200,L4.out_proj,0.1423,224.92,22,6695,0.0165,0.0950,0.0634,0.0486
6200,L4.residual_lut,0.9072,141.09,76,1544,0.0085,0.8362,0.6567,0.5049
6200,L5.qkv_lut,0.8577,149.23,84,1998,0.0119,0.7874,0.6294,0.4932
6200,L5.v_lut,0.7254,44.12,15,1348,0.0677,0.4707,0.2462,0.1440
6200,L5.out_proj,0.0128,2490.68,299,8192,0.0007,0.0110,0.0095,0.0087
6200,L5.residual_lut,0.8196,156.18,48,3234,0.0366,0.6689,0.4829,0.3540
6400,L0.qkv_lut,1.0000,128.00,100,765,0.0000,0.9992,0.9626,0.7669
6400,L0.v_lut,0.9897,32.33,20,641,0.0125,0.8373,0.2991,0.0937
6400,L0.out_proj,0.7190,44.51,13,2304,0.0787,0.4439,0.2260,0.1336
6400,L0.residual_lut,0.9763,131.10,60,1724,0.0198,0.8726,0.6392,0.4714
6400,L1.qkv_lut,0.9798,130.64,64,2499,0.0143,0.8815,0.6577,0.4920
6400,L1.v_lut,0.8014,39.93,13,1323,0.0767,0.5045,0.2415,0.1364
6400,L1.out_proj,0.8933,35.82,15,1290,0.0701,0.5884,0.2710,0.1421
6400,L1.residual_lut,0.9978,128.28,81,1406,0.0042,0.9570,0.7708,0.5833
6400,L2.qkv_lut,0.9937,128.82,81,1379,0.0026,0.9572,0.7736,0.5762
6400,L2.v_lut,0.9326,34.31,15,1249,0.0583,0.6326,0.2861,0.1416
6400,L2.out_proj,0.6821,46.91,10,2820,0.0967,0.3804,0.1906,0.1165
6400,L2.residual_lut,0.9656,132.56,91,1268,0.0164,0.9016,0.7644,0.6057
6400,L3.qkv_lut,0.9492,134.85,87,1404,0.0226,0.8631,0.7297,0.5700
6400,L3.v_lut,0.8407,38.07,19,885,0.0574,0.5975,0.2989,0.1521
6400,L3.out_proj,0.2436,131.35,15,4560,0.0331,0.1497,0.0942,0.0704
6400,L3.residual_lut,0.8906,143.72,87,3086,0.0232,0.8135,0.6697,0.5232
6400,L4.qkv_lut,0.8794,145.55,77,1640,0.0270,0.7760,0.6113,0.4827
6400,L4.v_lut,0.6928,46.19,18,2252,0.0593,0.4723,0.2546,0.1464
6400,L4.out_proj,0.1470,217.68,23,6319,0.0166,0.0982,0.0658,0.0494
6400,L4.residual_lut,0.9180,139.44,76,1499,0.0115,0.8411,0.6548,0.5095
6400,L5.qkv_lut,0.8669,147.66,81,2357,0.0156,0.7912,0.6271,0.4914
6400,L5.v_lut,0.7328,43.67,15,1585,0.0711,0.4724,0.2461,0.1448
6400,L5.out_proj,0.0135,2361.66,404,8192,0.0006,0.0117,0.0105,0.0092
6400,L5.residual_lut,0.7964,160.73,48,3260,0.0466,0.6301,0.4583,0.3545
6600,L0.qkv_lut,1.0000,128.00,100,766,0.0000,0.9995,0.9618,0.7658
6600,L0.v_lut,0.9895,32.34,20,642,0.0125,0.8369,0.2992,0.0941
6600,L0.out_proj,0.7215,44.35,13,2264,0.0808,0.4451,0.2268,0.1339
6600,L0.residual_lut,0.9766,131.07,61,1706,0.0190,0.8735,0.6409,0.4775
6600,L1.qkv_lut,0.9795,130.68,65,2509,0.0151,0.8818,0.6582,0.4937
6600,L1.v_lut,0.8053,39.74,13,1319,0.0789,0.5051,0.2413,0.1368
6600,L1.out_proj,0.8950,35.76,15,1334,0.0699,0.5913,0.2725,0.1420
6600,L1.residual_lut,0.9973,128.34,82,1373,0.0049,0.9563,0.7700,0.5845
6600,L2.qkv_lut,0.9937,128.82,81,1392,0.0033,0.9575,0.7780,0.5768
6600,L2.v_lut,0.9345,34.24,15,1283,0.0585,0.6353,0.2846,0.1410
6600,L2.out_proj,0.6831,46.85,10,2933,0.0941,0.3826,0.1904,0.1164
6600,L2.residual_lut,0.9658,132.53,91,1308,0.0129,0.9080,0.7661,0.6064
6600,L3.qkv_lut,0.9531,134.30,89,1445,0.0234,0.8675,0.7326,0.5731
6600,L3.v_lut,0.8455,37.85,19,854,0.0591,0.6016,0.3013,0.1506
6600,L3.out_proj,0.2395,133.59,15,4851,0.0320,0.1482,0.0932,0.0699
6600,L3.residual_lut,0.8870,144.31,88,2976,0.0190,0.8123,0.6672,0.5317
6600,L4.qkv_lut,0.8789,145.64,77,1590,0.0288,0.7756,0.6125,0.4813
6600,L4.v_lut,0.6923,46.22,18,2403,0.0595,0.4737,0.2562,0.1481
6600,L4.out_proj,0.1547,206.90,23,6335,0.0178,0.1038,0.0688,0.0516
6600,L4.residual_lut,0.9089,140.82,79,1446,0.0129,0.8245,0.6411,0.5066
6600,L5.qkv_lut,0.8638,148.19,81,2218,0.0161,0.7801,0.6230,0.4852
6600,L5.v_lut,0.7206,44.41,15,1521,0.0726,0.4615,0.2448,0.1445
6600,L5.out_proj,0.0143,2245.34,323,8192,0.0005,0.0122,0.0108,0.0099
6600,L5.residual_lut,0.8269,154.79,57,3153,0.0398,0.6812,0.4983,0.3948
6800,L0.qkv_lut,1.0000,128.00,99,768,0.0000,0.9993,0.9624,0.7651
6800,L0.v_lut,0.9897,32.33,20,640,0.0127,0.8374,0.2992,0.0943
6800,L0.out_proj,0.7211,44.38,13,2288,0.0776,0.4470,0.2271,0.1343
6800,L0.residual_lut,0.9766,131.07,60,1656,0.0205,0.8748,0.6396,0.4749
6800,L1.qkv_lut,0.9800,130.61,65,2509,0.0160,0.8846,0.6613,0.4956
6800,L1.v_lut,0.8040,39.80,13,1353,0.0748,0.5061,0.2419,0.1362
6800,L1.out_proj,0.8972,35.67,15,1295,0.0710,0.5946,0.2739,0.1423
6800,L1.residual_lut,0.9980,128.25,82,1374,0.0039,0.9578,0.7693,0.5845
6800,L2.qkv_lut,0.9935,128.84,82,1373,0.0033,0.9585,0.7788,0.5814
6800,L2.v_lut,0.9362,34.18,15,1262,0.0596,0.6360,0.2863,0.1405
6800,L2.out_proj,0.6852,46.71,10,2918,0.0961,0.3842,0.1926,0.1173
6800,L2.residual_lut,0.9678,132.26,92,1300,0.0159,0.9058,0.7739,0.6111
6800,L3.qkv_lut,0.9517,134.50,88,1299,0.0229,0.8688,0.7363,0.5747
6800,L3.v_lut,0.8447,37.88,19,782,0.0568,0.6051,0.3008,0.1506
6800,L3.out_proj,0.2411,132.75,15,4908,0.0345,0.1470,0.0933,0.0694
6800,L3.residual_lut,0.8804,145.39,89,3011,0.0215,0.8120,0.6714,0.5271
6800,L4.qkv_lut,0.8652,147.94,81,1745,0.0236,0.7738,0.6097,0.4836
6800,L4.v_lut,0.6872,46.57,19,2119,0.0563,0.4773,0.2581,0.1480
6800,L4.out_proj,0.1575,203.17,21,6546,0.0181,0.1057,0.0683,0.0499
6800,L4.residual_lut,0.9082,140.94,79,1468,0.0134,0.8250,0.6462,0.5071
6800,L5.qkv_lut,0.8608,148.69,81,3294,0.0145,0.7812,0.6095,0.4779
6800,L5.v_lut,0.7221,44.32,15,1723,0.0696,0.4619,0.2439,0.1449
6800,L5.out_proj,0.0137,2330.17,338,8192,0.0007,0.0118,0.0104,0.0094
6800,L5.residual_lut,0.8286,154.47,59,3659,0.0349,0.6882,0.5183,0.3979
7000,L0.qkv_lut,1.0000,128.00,99,769,0.0000,0.9992,0.9618,0.7653
7000,L0.v_lut,0.9896,32.34,20,640,0.0126,0.8374,0.2983,0.0947
7000,L0.out_proj,0.7214,44.36,13,2221,0.0798,0.4482,0.2270,0.1346
7000,L0.residual_lut,0.9763,131.10,61,1672,0.0198,0.8735,0.6411,0.4741
7000,L1.qkv_lut,0.9818,130.38,64,2504,0.0150,0.8854,0.6582,0.4941
7000,L1.v_lut,0.8049,39.76,13,1338,0.0768,0.5068,0.2427,0.1359
7000,L1.out_proj,0.8959,35.72,15,1310,0.0692,0.5952,0.2726,0.1416
7000,L1.residual_lut,0.9990,128.13,81,1388,0.0056,0.9548,0.7734,0.5830
7000,L2.qkv_lut,0.9933,128.86,81,1417,0.0033,0.9595,0.7752,0.5771
7000,L2.v_lut,0.9348,34.23,15,1205,0.0594,0.6332,0.2864,0.1419
7000,L2.out_proj,0.6825,46.89,10,2856,0.0956,0.3795,0.1919,0.1166
7000,L2.residual_lut,0.9683,132.20,92,1317,0.0139,0.9058,0.7700,0.6072
7000,L3.qkv_lut,0.9492,134.85,88,1390,0.0241,0.8654,0.7313,0.5695
7000,L3.v_lut,0.8426,37.98,19,859,0.0586,0.6004,0.3001,0.1511
7000,L3.out_proj,0.2428,131.80,15,4785,0.0335,0.1494,0.0940,0.0701
7000,L3.residual_lut,0.8918,143.52,87,3001,0.0229,0.8132,0.6667,0.5308
7000,L4.qkv_lut,0.8747,146.34,78,1584,0.0233,0.7759,0.6130,0.4862
7000,L4.v_lut,0.6916,46.27,18,2112,0.0580,0.4744,0.2576,0.1481
7000,L4.out_proj,0.1665,192.15,21,6267,0.0189,0.1117,0.0716,0.0524
7000,L4.residual_lut,0.9155,139.81,77,1724,0.0181,0.8198,0.6365,0.5051
7000,L5.qkv_lut,0.8672,147.60,79,2483,0.0225,0.7728,0.6053,0.4806
7000,L5.v_lut,0.7159,44.70,15,1547,0.0712,0.4597,0.2439,0.1445
7000,L5.out_proj,0.0143,2235.77,343,8192,0.0006,0.0126,0.0109,0.0099
7000,L5.residual_lut,0.8550,149.71,65,2179,0.0244,0.7388,0.5627,0.4331
7200,L0.qkv_lut,1.0000,128.00,100,769,0.0000,0.9992,0.9634,0.7658
7200,L0.v_lut,0.9897,32.33,20,640,0.0126,0.8364,0.2987,0.0944
7200,L0.out_proj,0.7202,44.43,13,2223,0.0781,0.4477,0.2264,0.1342
7200,L0.residual_lut,0.9741,131.40,60,1675,0.0188,0.8743,0.6416,0.4749
7200,L1.qkv_lut,0.9806,130.53,64,2466,0.0163,0.8862,0.6574,0.4928
7200,L1.v_lut,0.8030,39.85,13,1333,0.0769,0.5068,0.2419,0.1357
7200,L1.out_proj,0.8965,35.70,15,1284,0.0692,0.5937,0.2731,0.1420
7200,L1.residual_lut,0.9973,128.34,82,1363,0.0039,0.9580,0.7725,0.5847
7200,L2.qkv_lut,0.9932,128.88,81,1380,0.0026,0.9570,0.7765,0.5783
7200,L2.v_lut,0.9364,34.17,15,1243,0.0577,0.6357,0.2859,0.1411
7200,L2.out_proj,0.6834,46.82,10,3055,0.0967,0.3818,0.1911,0.1161
7200,L2.residual_lut,0.9651,132.63,92,1408,0.0159,0.9033,0.7737,0.6084
7200,L3.qkv_lut,0.9481,135.01,88,1345,0.0223,0.8636,0.7292,0.5749
7200,L3.v_lut,0.8414,38.03,19,933,0.0578,0.6027,0.3000,0.1511
7200,L3.out_proj,0.2394,133.64,15,4798,0.0317,0.1474,0.0937,0.0695
7200,L3.residual_lut,0.8875,144.23,88,2867,0.0220,0.8108,0.6743,0.5291
7200,L4.qkv_lut,0.8786,145.69,78,1884,0.0278,0.7765,0.6141,0.4842
7200,L4.v_lut,0.6956,46.00,18,2058,0.0590,0.4766,0.2592,0.1479
7200,L4.out_proj,0.1709,187.28,22,6040,0.0204,0.1139,0.0741,0.0549
7200,L4.residual_lut,0.9126,140.26,78,2020,0.0190,0.8223,0.6372,0.4961
7200,L5.qkv_lut,0.8641,148.13,79,2601,0.0197,0.7728,0.6081,0.4736
7200,L5.v_lut,0.7129,44.89,15,1670,0.0719,0.4542,0.2406,0.1434
7200,L5.out_proj,0.0143,2235.77,413,8192,0.0008,0.0125,0.0111,0.0105
7200,L5.residual_lut,0.8909,143.68,76,1825,0.0156,0.8030,0.6262,0.4905
