step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
2800,0.484388,0.470478,0.430972,0.439684,0.420327,0.374764,0.791654,0.624279,0.581657,0.473933,0.556428,0.436359,0.821661,0.632121,0.586122,0.467472,0.568776,0.469098,0.851583,0.644902,0.655430,0.490675,0.464818,0.370272,0.801441,0.618330,0.549640,0.475928,0.527745,0.500720,0.776139,0.614888,0.543946,0.499142,0.497991,0.492007
3000,0.486562,0.470210,0.428387,0.437088,0.426242,0.370385,0.810522,0.625539,0.600034,0.478139,0.573636,0.438674,0.843013,0.631705,0.605699,0.471486,0.585208,0.473353,0.879909,0.645808,0.680716,0.497784,0.481555,0.373505,0.829458,0.621433,0.561514,0.476440,0.529020,0.499285,0.803827,0.621956,0.554732,0.500963,0.497433,0.490389
3200,0.488775,0.470130,0.426565,0.434889,0.434265,0.367341,0.824927,0.625288,0.618843,0.482597,0.590446,0.439448,0.864135,0.631504,0.626416,0.476612,0.601873,0.477860,0.904757,0.645708,0.706282,0.504321,0.498165,0.376663,0.857507,0.623477,0.574522,0.477403,0.531239,0.498189,0.831867,0.627780,0.567870,0.503441,0.496627,0.488324
3400,0.490787,0.469293,0.424869,0.432904,0.442671,0.364553,0.838120,0.623674,0.637497,0.486831,0.606416,0.440388,0.884726,0.630649,0.644450,0.479754,0.617790,0.481849,0.928257,0.642539,0.730915,0.510210,0.513999,0.379376,0.884685,0.624510,0.588587,0.478672,0.533194,0.497029,0.858048,0.632475,0.581080,0.505978,0.495985,0.486482
3600,0.491821,0.468451,0.423052,0.430758,0.450151,0.360733,0.851650,0.623507,0.657025,0.491689,0.624710,0.443762,0.904854,0.629200,0.662780,0.483716,0.634765,0.486194,0.950245,0.640567,0.753972,0.514703,0.530489,0.383314,0.912226,0.625269,0.602126,0.480094,0.535044,0.495877,0.883391,0.635558,0.594234,0.508384,0.495450,0.484595
3800,0.493231,0.467950,0.421718,0.428957,0.457106,0.356922,0.863169,0.621360,0.673595,0.494885,0.640774,0.445100,0.923224,0.627175,0.679923,0.486273,0.649444,0.489232,0.972776,0.639251,0.776879,0.519373,0.546150,0.386417,0.935970,0.624267,0.615981,0.481932,0.537802,0.494995,0.907741,0.638761,0.607634,0.510920,0.494975,0.482650
4000,0.495796,0.467947,0.420575,0.427302,0.463789,0.353647,0.875660,0.621048,0.690085,0.497943,0.656954,0.446399,0.941109,0.623909,0.697267,0.489056,0.663649,0.492037,0.992453,0.636442,0.799428,0.523306,0.561660,0.388911,0.959786,0.622617,0.629542,0.483734,0.540112,0.494165,0.930786,0.640971,0.621851,0.513754,0.495071,0.481060
4200,0.497442,0.467877,0.419173,0.425605,0.471225,0.351292,0.883798,0.617874,0.705531,0.500104,0.671064,0.446237,0.956819,0.622485,0.714289,0.492088,0.678316,0.495410,1.009873,0.633100,0.819565,0.526216,0.576801,0.391455,0.982295,0.620792,0.642242,0.484815,0.541394,0.492694,0.952381,0.641552,0.635942,0.516767,0.495023,0.479373
4400,0.497780,0.466370,0.418124,0.424145,0.478703,0.348574,0.891947,0.615316,0.720586,0.502000,0.685003,0.446055,0.970253,0.620412,0.728909,0.494048,0.690953,0.497344,1.025547,0.628724,0.839081,0.528571,0.590752,0.393949,1.003053,0.617424,0.655223,0.486639,0.543391,0.491469,0.972592,0.641565,0.649070,0.519420,0.495208,0.477800
4600,0.499049,0.466170,0.417245,0.422969,0.484873,0.346086,0.900440,0.613715,0.733479,0.503238,0.696697,0.445628,0.982719,0.617709,0.742576,0.495384,0.703088,0.498595,1.042281,0.626217,0.858497,0.531411,0.604658,0.396724,1.023025,0.615814,0.667855,0.488379,0.545637,0.490576,0.992777,0.641861,0.662641,0.522310,0.495349,0.476143
4800,0.499470,0.465541,0.415881,0.421432,0.490838,0.343750,0.907208,0.611326,0.745386,0.504070,0.708513,0.444872,0.994608,0.615328,0.756084,0.497102,0.714158,0.499835,1.054847,0.623212,0.876156,0.533778,0.617394,0.399268,1.041113,0.613151,0.679668,0.489978,0.547620,0.489527,1.012184,0.641612,0.675149,0.524804,0.495407,0.474584
5000,0.500544,0.465421,0.415049,0.420331,0.495824,0.341509,0.913574,0.609067,0.756658,0.505048,0.719541,0.444486,1.003827,0.611676,0.768207,0.498126,0.724476,0.500701,1.067006,0.619236,0.891978,0.535066,0.628965,0.401126,1.057009,0.610587,0.690770,0.491327,0.549462,0.488413,1.028249,0.639716,0.688091,0.527312,0.495651,0.473022
5200,0.500865,0.464837,0.414001,0.419089,0.498780,0.339125,0.919997,0.607212,0.767486,0.505418,0.728738,0.443007,1.012326,0.608774,0.778755,0.499375,0.734366,0.502385,1.079139,0.616450,0.906837,0.536625,0.640244,0.403361,1.071762,0.608242,0.701128,0.492900,0.551246,0.487579,1.044488,0.639706,0.699419,0.529456,0.496031,0.471771
5400,0.501058,0.464305,0.413087,0.418062,0.501719,0.336912,0.923788,0.604411,0.776443,0.506003,0.736983,0.442177,1.020803,0.606836,0.788996,0.500341,0.742509,0.502883,1.089174,0.613142,0.920226,0.537452,0.649982,0.404338,1.086890,0.606499,0.710571,0.494233,0.552868,0.486858,1.057263,0.637933,0.709932,0.531528,0.496524,0.470660
5600,0.500915,0.463455,0.412252,0.417208,0.504602,0.334997,0.927915,0.602906,0.785296,0.506096,0.744245,0.440933,1.026881,0.603686,0.798343,0.501311,0.750094,0.503488,1.098751,0.610663,0.932715,0.538283,0.659193,0.405549,1.099803,0.603685,0.719078,0.495218,0.553827,0.485990,1.069283,0.636198,0.719434,0.533240,0.496893,0.469635
5800,0.501377,0.463371,0.411165,0.416177,0.506676,0.332732,0.931136,0.600942,0.792074,0.505625,0.750096,0.439670,1.034875,0.601979,0.806441,0.501713,0.755734,0.503047,1.107995,0.608981,0.944303,0.538961,0.667637,0.406912,1.110895,0.601330,0.726964,0.496233,0.555268,0.485371,1.081332,0.635635,0.728356,0.534910,0.497308,0.468734
6000,0.501317,0.462848,0.410244,0.415268,0.508325,0.331204,0.933705,0.599150,0.799095,0.505830,0.756390,0.438673,1.038955,0.598953,0.814182,0.502247,0.761400,0.502785,1.113963,0.605959,0.954917,0.539589,0.674901,0.407990,1.121247,0.599189,0.734065,0.497077,0.556041,0.484575,1.090674,0.634193,0.737363,0.536835,0.497728,0.467804
6200,0.501277,0.462252,0.409060,0.414138,0.508424,0.328966,0.934816,0.597029,0.804826,0.505667,0.761685,0.437622,1.044444,0.597335,0.821298,0.503081,0.767048,0.503122,1.121522,0.604438,0.964214,0.539939,0.681455,0.408865,1.130751,0.597382,0.740582,0.497982,0.557136,0.484023,1.099627,0.633245,0.745564,0.538760,0.498296,0.466996
6400,0.501201,0.461824,0.408179,0.413327,0.509434,0.327528,0.937301,0.595821,0.809986,0.505469,0.766063,0.436683,1.047689,0.594948,0.827243,0.503266,0.771448,0.502668,1.125999,0.602439,0.972337,0.540393,0.687808,0.410007,1.138527,0.595557,0.746533,0.498753,0.557855,0.483360,1.108191,0.632486,0.752449,0.539928,0.498709,0.466196
6600,0.501326,0.461681,0.407430,0.412698,0.509600,0.326166,0.938992,0.594669,0.814496,0.505317,0.770012,0.435748,1.052056,0.593955,0.832470,0.503559,0.775352,0.502430,1.129393,0.600411,0.979182,0.540444,0.693104,0.410372,1.145485,0.593905,0.751412,0.499358,0.558631,0.482852,1.114358,0.631259,0.758472,0.541012,0.499055,0.465579
6800,0.501488,0.461554,0.406698,0.412054,0.509491,0.324778,0.940369,0.593612,0.817605,0.504736,0.772801,0.434556,1.055198,0.592459,0.837407,0.504141,0.779081,0.502288,1.134289,0.599216,0.985766,0.540697,0.697871,0.411091,1.152301,0.592560,0.756377,0.500084,0.559264,0.482350,1.120513,0.630547,0.764374,0.542154,0.499520,0.465027
7000,0.501154,0.461062,0.405830,0.411343,0.508920,0.323418,0.941340,0.592479,0.820666,0.504490,0.775519,0.433635,1.057697,0.591109,0.842029,0.504736,0.782409,0.502356,1.137592,0.597663,0.991531,0.541026,0.702182,0.411785,1.157756,0.590973,0.760678,0.500660,0.559935,0.481901,1.125799,0.629615,0.769256,0.542993,0.499844,0.464440
7200,0.501003,0.460809,0.405257,0.410921,0.508103,0.322193,0.941482,0.591058,0.823123,0.504071,0.777346,0.432514,1.059961,0.589816,0.845767,0.505115,0.785002,0.502147,1.140435,0.596237,0.996616,0.541221,0.706020,0.412301,1.162651,0.589872,0.764603,0.501247,0.560466,0.481461,1.130323,0.628699,0.773690,0.543811,0.500250,0.464029
7400,0.500676,0.460352,0.404548,0.410335,0.507771,0.321286,0.942818,0.590509,0.825252,0.503710,0.779149,0.431592,1.062026,0.588789,0.848979,0.505351,0.787435,0.502085,1.143015,0.595112,1.001089,0.541202,0.709352,0.412586,1.167125,0.588841,0.767750,0.501613,0.560876,0.481143,1.134510,0.627948,0.777636,0.544535,0.500562,0.463677
7600,0.500643,0.460246,0.403852,0.409720,0.506948,0.320265,0.942994,0.589427,0.827521,0.503395,0.781535,0.430911,1.064296,0.587976,0.852190,0.505714,0.789615,0.501896,1.145144,0.593692,1.005333,0.541436,0.712622,0.413135,1.170776,0.587459,0.770882,0.502057,0.561201,0.480760,1.138407,0.626962,0.781394,0.545134,0.500767,0.463223
7800,0.500575,0.460163,0.403276,0.409324,0.506067,0.319218,0.942789,0.588284,0.829206,0.503005,0.783083,0.430165,1.065737,0.587071,0.855330,0.506154,0.792017,0.502052,1.148037,0.592854,1.009138,0.541381,0.715555,0.413550,1.174595,0.586443,0.773743,0.502365,0.561523,0.480418,1.142283,0.626290,0.784937,0.545788,0.501007,0.462842
8000,0.500262,0.459818,0.402536,0.408714,0.504971,0.318174,0.943480,0.587608,0.830679,0.502631,0.784451,0.429429,1.067479,0.586271,0.858244,0.506432,0.794138,0.501925,1.150312,0.591895,1.013294,0.541734,0.718651,0.414123,1.178261,0.585610,0.776597,0.502768,0.561944,0.480115,1.145645,0.625668,0.788402,0.546397,0.501299,0.462488
