step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,lm_g_L0,lm_g_L1,lm_g_L2,lm_g_L3,lm_g_L4,lm_g_L5,lm_beta_L0,lm_beta_L1,lm_beta_L2,lm_beta_L3,lm_beta_L4,lm_beta_L5,lm_gamma_L0,lm_gamma_L1,lm_gamma_L2,lm_gamma_L3,lm_gamma_L4,lm_gamma_L5,lut_tv,lut_tv_L0,lut_tv_L1,lut_tv_L2,lut_tv_L3,lut_tv_L4,lut_tv_L5
24500,3.699071,1.154363,16.736174,17.966055,19.619722,19.673697,19.412996,19.997253,0.853021,0.915879,0.999269,1.002611,0.989800,1.019236,11.803875,17.679214,16.406858,16.942902,19.716482,24.603962,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.32521379,1.40858114,1.78546047,1.74353743,1.67119002,1.88104784,1.33262169,1.37413585,1.23924005,1.12807298,0.96316910,0.68797207,7.06093898e-03,3.30457883e-03,3.53636825e-03,8.66378378e-03,8.64204206e-03,8.82680900e-03,9.39205196e-03
25000,3.676163,1.152608,16.741888,17.968651,19.629814,19.694925,19.424534,20.005543,0.853317,0.915997,0.999750,1.003670,0.990384,1.019643,11.798469,17.664557,16.399853,16.938580,19.736853,24.651842,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.32867265,1.40909529,1.78794646,1.74655056,1.67019081,1.87985539,1.33657575,1.37330472,1.24106407,1.12840998,0.96294528,0.68723524,7.01745871e-03,3.29347001e-03,3.53138801e-03,8.61507375e-03,8.58607702e-03,8.76360014e-03,9.31514334e-03
25500,3.674785,1.151303,16.755913,17.975857,19.644985,19.710911,19.441568,20.018656,0.854021,0.916356,1.000505,1.004467,0.991246,1.020290,11.804647,17.651407,16.393946,16.941294,19.760298,24.693422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.33416939,1.41122389,1.79260814,1.74848926,1.67150998,1.87998712,1.33915281,1.37231541,1.24104929,1.12921357,0.96262079,0.68603742,6.97400405e-03,3.28411371e-03,3.52524850e-03,8.56497977e-03,8.52807797e-03,8.70016217e-03,9.24144220e-03
26000,3.690427,1.150189,16.765787,17.977209,19.660187,19.726521,19.454138,20.028301,0.854516,0.916408,1.001250,1.005245,0.991878,1.020768,11.806136,17.641577,16.389978,16.939102,19.780926,24.734905,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.33884573,1.41188633,1.79783320,1.74966192,1.67162788,1.87980664,1.34189415,1.37205124,1.24168229,1.12952018,0.96293908,0.68495566,6.92686617e-03,3.27330921e-03,3.51869827e-03,8.50831717e-03,8.46501812e-03,8.63335934e-03,9.16249491e-03
26500,3.658113,1.148628,16.781118,17.988651,19.670763,19.744980,19.473570,20.041645,0.855287,0.916991,1.001760,1.006176,0.992861,1.021439,11.814356,17.630428,16.389833,16.939482,19.806280,24.776503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.34474707,1.41532171,1.80083168,1.75289607,1.67451823,1.87985027,1.34538865,1.36866808,1.24331868,1.12881184,0.96180958,0.68432701,6.88091537e-03,3.25954356e-03,3.51259066e-03,8.45147576e-03,8.40689056e-03,8.56847875e-03,9.08651296e-03
27000,3.651797,1.147458,16.792957,17.994999,19.688925,19.764471,19.490849,20.056244,0.855878,0.917303,1.002665,1.007151,0.993729,1.022165,11.818569,17.622162,16.386557,16.940758,19.827221,24.814838,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.35017967,1.41695428,1.80696630,1.75639427,1.67621005,1.88085306,1.34766579,1.36854041,1.24277365,1.12847900,0.96194059,0.68348640,6.83470175e-03,3.25110881e-03,3.50580574e-03,8.39936081e-03,8.34351592e-03,8.49987753e-03,9.00854170e-03
27500,3.662851,1.145758,16.809776,18.006346,19.702436,19.779917,19.507193,20.072578,0.856712,0.917874,1.003331,1.007937,0.994553,1.022989,11.825024,17.611753,16.390392,16.947268,19.850008,24.856569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.35666847,1.42075944,1.81176746,1.75903606,1.67777324,1.88161147,1.35019004,1.36572516,1.24387014,1.12886059,0.96153313,0.68263829,6.78618334e-03,3.24313110e-03,3.50077427e-03,8.34571104e-03,8.27525370e-03,8.42957478e-03,8.92265514e-03
28000,3.641839,1.145544,16.830372,18.014633,19.714542,19.799229,19.527452,20.090569,0.857766,0.918291,1.003929,1.008898,0.995576,1.023899,11.830816,17.603378,16.386848,16.950924,19.873886,24.893421,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36368418,1.42338967,1.81576037,1.76291060,1.68044472,1.88346541,1.35123193,1.36428463,1.24491739,1.12804878,0.96083522,0.68151617,6.73895294e-03,3.23557900e-03,3.49428155e-03,8.28640535e-03,8.21525045e-03,8.35800730e-03,8.84419400e-03
28500,3.629842,1.143894,16.844915,18.024412,19.730215,19.814293,19.545330,20.107088,0.858502,0.918778,1.004705,1.009648,0.996488,1.024731,11.834981,17.594881,16.388290,16.954269,19.898546,24.932064,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36918736,1.42675507,1.82140434,1.76538050,1.68309021,1.88525546,1.35301876,1.36275578,1.24622631,1.12818801,0.96022779,0.68071598,6.69047985e-03,3.22477194e-03,3.48507590e-03,8.22714902e-03,8.15281086e-03,8.28820653e-03,8.76486488e-03
29000,3.632497,1.143149,16.865967,18.031563,19.746920,19.838287,19.563553,20.120363,0.859568,0.919134,1.005542,1.010859,0.997407,1.025387,11.842189,17.587704,16.388134,16.960558,19.922123,24.963987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.37716103,1.42934501,1.82754207,1.77150726,1.68584418,1.88625240,1.35320997,1.36138725,1.24606442,1.12744725,0.96034467,0.68014252,6.64290514e-03,3.22155794e-03,3.47473845e-03,8.17042775e-03,8.08899384e-03,8.21857806e-03,8.68313480e-03
29500,3.617790,1.141330,16.882130,18.042437,19.761009,19.854103,19.582767,20.138079,0.860387,0.919683,1.006232,1.011661,0.998376,1.026278,11.851729,17.581961,16.391777,16.964401,19.943340,24.999859,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.38386679,1.43322456,1.83349681,1.77489626,1.68906236,1.88864338,1.35427332,1.35839415,1.24652267,1.12768412,0.96029633,0.67945421,6.59380523e-03,3.21543892e-03,3.46373813e-03,8.10918864e-03,8.02545343e-03,8.14933889e-03,8.59967340e-03
30000,3.603924,1.140827,16.903574,18.053061,19.779774,19.873762,19.600994,20.154722,0.861480,0.920215,1.007167,1.012645,0.999302,1.027117,11.858023,17.575583,16.396111,16.969400,19.963175,25.034948,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.39112163,1.43714631,1.84193647,1.77978957,1.69274473,1.89043367,1.35399747,1.35524786,1.24447048,1.12788522,0.95943129,0.67900878,6.54607639e-03,3.21111036e-03,3.45595507e-03,8.05356167e-03,7.96032418e-03,8.07864964e-03,8.51685740e-03
30500,3.611546,1.139106,16.918995,18.062450,19.793327,19.893431,19.620138,20.170416,0.862263,0.920689,1.007847,1.013637,1.000274,1.027909,11.867144,17.570812,16.400583,16.978472,19.985397,25.067533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.39667821,1.44032884,1.84796047,1.78449702,1.69654667,1.89220440,1.35459065,1.35270691,1.24496198,1.12802732,0.95878446,0.67853791,6.49673515e-03,3.20416340e-03,3.44312773e-03,7.99466390e-03,7.89525080e-03,8.00907612e-03,8.43412895e-03
31000,3.597697,1.137714,16.941526,18.072147,19.808104,19.911165,19.635822,20.186157,0.863419,0.921182,1.008591,1.014536,1.001075,1.028701,11.881674,17.565453,16.404531,16.984167,20.003845,25.103458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.40434957,1.44386339,1.85482955,1.78936291,1.69933701,1.89512515,1.35420990,1.35107541,1.24480665,1.12805450,0.95913905,0.67783689,6.44686069e-03,3.19602247e-03,3.43030482e-03,7.93429743e-03,7.82955345e-03,7.93873146e-03,8.35225452e-03
31500,3.594351,1.136560,16.958359,18.083004,19.819630,19.927359,19.657022,20.205488,0.864273,0.921733,1.009168,1.015356,1.002146,1.029686,11.894536,17.560713,16.410234,16.994099,20.024187,25.137318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41102195,1.44772673,1.85956645,1.79332387,1.70475006,1.89830959,1.35424674,1.34882236,1.24584985,1.12752068,0.95815587,0.67700869,6.39738298e-03,3.18802847e-03,3.41764512e-03,7.87222944e-03,7.76480697e-03,7.86884967e-03,8.27273820e-03
32000,3.590022,1.135393,16.980778,18.094000,19.835896,19.949270,19.674416,20.223911,0.865415,0.922286,1.009978,1.016462,1.003028,1.030614,11.901615,17.557463,16.415903,16.997738,20.044561,25.167618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41943526,1.45165002,1.86694932,1.79950118,1.70846891,1.90179873,1.35317862,1.34592128,1.24589372,1.12661147,0.95816678,0.67648000,6.34874128e-03,3.18194483e-03,3.40498844e-03,7.81257916e-03,7.70193199e-03,7.79819023e-03,8.19281302e-03
32500,3.579827,1.134667,16.997557,18.105616,19.849798,19.964161,19.694647,20.243095,0.866263,0.922879,1.010677,1.017219,1.004056,1.031589,11.913389,17.553638,16.423300,17.006527,20.063292,25.198097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.42568469,1.45623147,1.87304246,1.80350554,1.71302235,1.90486777,1.35256946,1.34298193,1.24501419,1.12706780,0.95749295,0.67610228,6.30062481e-03,3.17583419e-03,3.39346402e-03,7.75538152e-03,7.63571821e-03,7.72979157e-03,8.11355934e-03
33000,3.562249,1.133687,17.019554,18.119150,19.862349,19.986572,19.711931,20.263058,0.867377,0.923562,1.011304,1.018348,1.004932,1.032600,11.923757,17.550619,16.428928,17.016855,20.084412,25.227980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.43322980,1.46117365,1.87913918,1.81073856,1.71703565,1.90857387,1.35141540,1.33956933,1.24554324,1.12574995,0.95745480,0.67535639,6.25200787e-03,3.16951657e-03,3.38249933e-03,7.69425184e-03,7.57246977e-03,7.65851233e-03,8.03479739e-03
33500,3.551627,1.133212,17.037491,18.127790,19.879227,20.003651,19.732555,20.280550,0.868297,0.924003,1.012154,1.019213,1.005980,1.033491,11.935941,17.546892,16.433271,17.024298,20.105984,25.256968,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.43953764,1.46393275,1.88738942,1.81577218,1.72253501,1.91166699,1.35042608,1.33866358,1.24349260,1.12521195,0.95637572,0.67501152,6.20353882e-03,3.16118565e-03,3.36966733e-03,7.63372472e-03,7.51040410e-03,7.59088434e-03,7.95536675e-03
34000,3.548700,1.131754,17.058924,18.144251,19.892660,20.019724,19.752630,20.299662,0.869388,0.924834,1.012835,1.020022,1.007003,1.034459,11.946948,17.545340,16.439240,17.033209,20.124084,25.284861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.44715703,1.46989024,1.89433193,1.82082665,1.72787416,1.91534364,1.34866273,1.33460939,1.24301803,1.12542033,0.95584953,0.67454451,6.15671091e-03,3.15556582e-03,3.35829565e-03,7.57616153e-03,7.44661689e-03,7.52384029e-03,7.87978526e-03
34500,3.540463,1.131304,17.077454,18.155266,19.904631,20.040428,19.768789,20.318922,0.870329,0.925397,1.013433,1.021071,1.007820,1.035436,11.959262,17.541945,16.442656,17.038992,20.144093,25.310987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.45499575,1.47390878,1.90014470,1.82807255,1.73294842,1.91975451,1.34711349,1.33136749,1.24361217,1.12463999,0.95550424,0.67404175,6.11045895e-03,3.14978510e-03,3.34512116e-03,7.51668354e-03,7.38739269e-03,7.45866634e-03,7.80510483e-03
35000,3.545527,1.130385,17.101078,18.167908,19.919903,20.057745,19.788130,20.336096,0.871532,0.926036,1.014197,1.021955,1.008803,1.036306,11.965407,17.540026,16.450199,17.049435,20.159557,25.336218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.46345532,1.47848952,1.90841126,1.83390474,1.73870611,1.92314267,1.34414482,1.32768154,1.24241900,1.12398767,0.95490366,0.67385566,6.06537564e-03,3.14456131e-03,3.33346240e-03,7.46126054e-03,7.32786488e-03,7.39494665e-03,7.73015805e-03
35500,3.535182,1.128889,17.118517,18.178728,19.931934,20.072910,19.807257,20.352997,0.872425,0.926582,1.014802,1.022723,1.009776,1.037163,11.977604,17.537979,16.456846,17.057125,20.178047,25.360544,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.46974361,1.48253334,1.91488290,1.83848596,1.74415123,1.92659593,1.34242725,1.32480323,1.24269712,1.12411189,0.95426023,0.67359412,6.02025938e-03,3.13850958e-03,3.32122645e-03,7.40526570e-03,7.26756128e-03,7.33177317e-03,7.65722012e-03
36000,3.528722,1.128363,17.138657,18.190706,19.945875,20.089911,19.822273,20.369951,0.873455,0.927194,1.015509,1.023588,1.010543,1.038024,11.992335,17.534853,16.465818,17.064631,20.195826,25.387970,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.47652185,1.48713768,1.92272806,1.84403026,1.74811041,1.93079841,1.34049618,1.32243371,1.24163079,1.12391233,0.95432502,0.67313701,5.97628920e-03,3.13356286e-03,3.30906222e-03,7.35077169e-03,7.20999762e-03,7.26895593e-03,7.58538488e-03
36500,3.540383,1.127330,17.155590,18.201857,19.956991,20.105082,19.838243,20.387400,0.874320,0.927758,1.016075,1.024358,1.011353,1.038914,12.003677,17.534063,16.470709,17.075258,20.211407,25.412399,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.48328543,1.49166656,1.92840827,1.84929907,1.75366247,1.93489838,1.33838713,1.31908882,1.24226034,1.12340605,0.95406932,0.67285526,5.93224176e-03,3.12627666e-03,3.29596084e-03,7.29448302e-03,7.15287216e-03,7.20763532e-03,7.51622254e-03
37000,3.506335,1.126849,17.176886,18.212158,19.970827,20.120073,19.856956,20.405958,0.875412,0.928282,1.016773,1.025117,1.012305,1.039859,12.019175,17.531651,16.478193,17.082865,20.225689,25.434593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.49131274,1.49546337,1.93661606,1.85450840,1.75952494,1.93924129,1.33572257,1.31611419,1.24098635,1.12319183,0.95375532,0.67255700,5.89037427e-03,3.12037021e-03,3.28287552e-03,7.24246306e-03,7.09813554e-03,7.14949425e-03,7.44890701e-03
37500,3.516710,1.126103,17.194933,18.223619,19.982632,20.137245,19.872309,20.422127,0.876335,0.928868,1.017372,1.025989,1.013088,1.040677,12.027096,17.531155,16.483522,17.090309,20.240492,25.456213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.49756229,1.50020492,1.94276738,1.86041248,1.76436675,1.94307184,1.33399045,1.31210458,1.24050117,1.12266397,0.95375001,0.67237997,5.84863732e-03,3.11437831e-03,3.27115762e-03,7.19087245e-03,7.04368250e-03,7.08980160e-03,7.38193141e-03
38000,3.504061,1.125316,17.212337,18.233606,19.992229,20.151781,19.888359,20.439173,0.877216,0.929375,1.017851,1.026725,1.013904,1.041546,12.037415,17.530674,16.490044,17.099081,20.254629,25.479620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.50445712,1.50446188,1.94847345,1.86572099,1.76994443,1.94693649,1.33142626,1.30877137,1.24030256,1.12239909,0.95359147,0.67213172,5.80789060e-03,3.10828676e-03,3.25980945e-03,7.13923248e-03,6.98897196e-03,7.03293364e-03,7.31810927e-03
38500,3.492969,1.124642,17.229971,18.245878,20.004343,20.166899,19.904537,20.456705,0.878117,0.930000,1.018468,1.027488,1.014732,1.042439,12.046229,17.530584,16.495819,17.106234,20.270029,25.499577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.51129651,1.50904822,1.95573676,1.87152076,1.77499855,1.95167446,1.32871819,1.30513620,1.23917973,1.12183475,0.95331776,0.67169422,5.76931052e-03,3.10274633e-03,3.25009134e-03,7.09015317e-03,6.93842489e-03,6.97742356e-03,7.25702383e-03
39000,3.479467,1.124085,17.245375,18.255873,20.014580,20.182127,19.921482,20.472870,0.878899,0.930510,1.018980,1.028259,1.015594,1.043263,12.057528,17.529711,16.500889,17.112741,20.283754,25.518377,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.51772273,1.51256049,1.96181345,1.87750697,1.78087258,1.95555675,1.32607007,1.30240715,1.23899090,1.12136006,0.95278418,0.67152500,5.73126168e-03,3.09618842e-03,3.23885004e-03,7.04166433e-03,6.88891392e-03,6.92494120e-03,7.19701219e-03
39500,3.476360,1.123912,17.262735,18.267538,20.025322,20.196014,19.936573,20.488804,0.879784,0.931102,1.019527,1.028964,1.016362,1.044071,12.064488,17.527555,16.505508,17.119713,20.297476,25.536942,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.52495027,1.51731598,1.96876132,1.88349056,1.78650057,1.95984149,1.32294047,1.29839730,1.23815191,1.12134707,0.95266151,0.67143834,5.69494887e-03,3.09164892e-03,3.22946580e-03,6.99555315e-03,6.83984719e-03,6.87374221e-03,7.13943597e-03
40000,3.480360,1.123325,17.278265,18.277658,20.036217,20.210485,19.950943,20.505320,0.880574,0.931617,1.020077,1.029701,1.017090,1.044911,12.074765,17.527651,16.511038,17.126484,20.310114,25.553339,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.53107584,1.52141476,1.97509015,1.88928425,1.79166484,1.96445012,1.32067776,1.29520035,1.23795748,1.12065017,0.95244902,0.67124671,5.65986421e-03,3.08646541e-03,3.22013581e-03,6.95104105e-03,6.79407036e-03,6.82397280e-03,7.08349980e-03
40500,3.460250,1.122456,17.296150,18.287853,20.046106,20.224096,19.965492,20.519438,0.881488,0.932132,1.020575,1.030394,1.017833,1.045631,12.082256,17.525934,16.517012,17.132591,20.321560,25.571430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.53821325,1.52588916,1.98168087,1.89403903,1.79714847,1.96772313,1.31737971,1.29149556,1.23710144,1.12065589,0.95202565,0.67123032,5.62644342e-03,3.08240927e-03,3.21137998e-03,6.90854574e-03,6.74982555e-03,6.77666673e-03,7.02983327e-03
41000,3.463603,1.122961,17.310499,18.297729,20.055082,20.237116,19.979780,20.534277,0.882220,0.932639,1.021033,1.031058,1.018561,1.046386,12.091715,17.524731,16.522558,17.139715,20.333033,25.587797,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.54348004,1.52982485,1.98696649,1.89887905,1.80164981,1.97240186,1.31525135,1.28814423,1.23703325,1.12055278,0.95201230,0.67100424,5.59396696e-03,3.07802553e-03,3.20227584e-03,6.86707813e-03,6.70652930e-03,6.73109619e-03,6.97879680e-03
41500,3.478175,1.121416,17.325504,18.306139,20.065094,20.248730,19.992485,20.547176,0.882989,0.933069,1.021541,1.031649,1.019209,1.047042,12.100883,17.524288,16.526787,17.144569,20.345762,25.604801,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.54930806,1.53363800,1.99329042,1.90386724,1.80667019,1.97631097,1.31209946,1.28567672,1.23635268,1.12055218,0.95205784,0.67096949,5.56237530e-03,3.07344273e-03,3.19359684e-03,6.82631321e-03,6.66462956e-03,6.68685231e-03,6.92941714e-03
42000,3.447486,1.121115,17.339342,18.313854,20.072256,20.258652,20.006016,20.562160,0.883698,0.933462,1.021905,1.032154,1.019896,1.047810,12.112000,17.524014,16.532572,17.151672,20.354918,25.620642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.55509019,1.53694332,1.99822378,1.90809894,1.81175780,1.98035479,1.30945778,1.28310156,1.23658931,1.12048173,0.95190698,0.67087042,5.53226238e-03,3.06923687e-03,3.18508549e-03,6.78673666e-03,6.62500039e-03,6.64498797e-03,6.88252691e-03
42500,3.442702,1.121145,17.354132,18.323111,20.083132,20.270380,20.017893,20.574917,0.884456,0.933933,1.022457,1.032749,1.020501,1.048455,12.121307,17.523378,16.537724,17.156246,20.364897,25.635983,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.56099355,1.54102612,2.00559044,1.91333354,1.81671751,1.98379636,1.30661583,1.27991080,1.23544502,1.12027907,0.95220435,0.67084825,5.50375211e-03,3.06532905e-03,3.17827426e-03,6.75109681e-03,6.58652559e-03,6.60421234e-03,6.83707464e-03
43000,3.458544,1.120416,17.366491,18.331316,20.089369,20.280811,20.029182,20.587664,0.885083,0.934351,1.022775,1.033282,1.021076,1.049105,12.128025,17.522633,16.543404,17.162668,20.373991,25.651983,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.56623292,1.54501367,2.00994849,1.91807008,1.82120788,1.98756349,1.30402017,1.27668202,1.23613119,1.12023401,0.95228666,0.67083508,5.47590840e-03,3.06163030e-03,3.17143486e-03,6.71568979e-03,6.54912135e-03,6.56460319e-03,6.79297093e-03
43500,3.435208,1.120875,17.380733,18.340059,20.095848,20.293510,20.042473,20.601320,0.885810,0.934794,1.023104,1.033926,1.021755,1.049802,12.135736,17.522612,16.547737,17.168638,20.384180,25.665318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57227647,1.54859352,2.01434731,1.92365730,1.82672656,1.99164963,1.30064893,1.27380395,1.23619509,1.11954820,0.95233041,0.67071235,5.44980665e-03,3.05873621e-03,3.16569256e-03,6.68099802e-03,6.51479419e-03,6.52685575e-03,6.75176317e-03
44000,3.426470,1.120747,17.390038,18.347734,20.104906,20.302706,20.054731,20.613918,0.886285,0.935186,1.023565,1.034392,1.022381,1.050447,12.144151,17.522345,16.551231,17.173756,20.393757,25.678108,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57626367,1.55196798,2.02046633,1.92750752,1.83167136,1.99578297,1.29852092,1.27106845,1.23545611,1.11985207,0.95212835,0.67072403,5.42484577e-03,3.05506634e-03,3.16041545e-03,6.64873887e-03,6.48113340e-03,6.49148272e-03,6.71223784e-03
44500,3.435465,1.120053,17.403000,18.355503,20.112005,20.312380,20.064821,20.626135,0.886944,0.935581,1.023925,1.034883,1.022897,1.051068,12.150237,17.522961,16.555304,17.179159,20.403267,25.691349,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.58193719,1.55519319,2.02555656,1.93203580,1.83578920,1.99938595,1.29542398,1.26855755,1.23532403,1.11994028,0.95260137,0.67077935,5.40095067e-03,3.05270706e-03,3.15585406e-03,6.61776727e-03,6.44853385e-03,6.45687710e-03,6.67396467e-03
45000,3.416483,1.120141,17.414452,18.363323,20.118931,20.322947,20.076662,20.638031,0.887527,0.935982,1.024278,1.035421,1.023498,1.051673,12.157302,17.522900,16.557926,17.183344,20.412344,25.702999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.58676779,1.55860519,2.03035378,1.93710828,1.84083426,2.00331187,1.29263759,1.26582289,1.23528695,1.11977172,0.95265436,0.67078257,5.37840642e-03,3.05084162e-03,3.15170526e-03,6.58775494e-03,6.41810615e-03,6.42466545e-03,6.63736509e-03
45500,3.410404,1.120406,17.426634,18.369627,20.126780,20.333414,20.087826,20.649303,0.888149,0.936302,1.024674,1.035954,1.024068,1.052245,12.163290,17.522421,16.562485,17.188040,20.419197,25.714708,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.59151077,1.56132412,2.03564668,1.94128311,1.84533060,2.00683928,1.29022396,1.26371133,1.23452282,1.11966658,0.95259517,0.67086983,5.35715321e-03,3.04968958e-03,3.14784702e-03,6.56020641e-03,6.38943398e-03,6.39327243e-03,6.60246983e-03
46000,3.425555,1.119584,17.436407,18.376928,20.132986,20.342445,20.098270,20.659990,0.888648,0.936676,1.024988,1.036413,1.024600,1.052789,12.170003,17.523003,16.566420,17.192511,20.429089,25.726715,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.59550488,1.56427205,2.03999543,1.94509447,1.84958959,2.01026225,1.28805816,1.26125777,1.23482275,1.11985803,0.95269686,0.67092705,5.33655100e-03,3.04875872e-03,3.14473384e-03,6.53289817e-03,6.36101235e-03,6.36321679e-03,6.56868611e-03
46500,3.411515,1.120248,17.446499,18.384071,20.140606,20.351120,20.106707,20.670734,0.889166,0.937041,1.025377,1.036856,1.025030,1.053337,12.178342,17.522314,16.571680,17.197102,20.437399,25.739374,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.59956348,1.56755519,2.04545403,1.94960105,1.85337758,2.01368618,1.28576434,1.25884902,1.23440421,1.12001419,0.95328534,0.67104638,5.31691321e-03,3.04810307e-03,3.14201065e-03,6.50703441e-03,6.33395417e-03,6.33395324e-03,6.53642369e-03
47000,3.416401,1.120216,17.455580,18.390184,20.145422,20.359287,20.116302,20.682156,0.889630,0.937353,1.025623,1.037273,1.025517,1.053921,12.187015,17.522522,16.574894,17.203140,20.445026,25.752323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.60369349,1.57074761,2.04904151,1.95339382,1.85794973,2.01741171,1.28340399,1.25651312,1.23522282,1.12031686,0.95347077,0.67114806,5.29832211e-03,3.04805790e-03,3.14006209e-03,6.48159720e-03,6.30801963e-03,6.30651275e-03,6.50568306e-03
47500,3.409709,1.120405,17.465801,18.395823,20.152348,20.368254,20.125851,20.692545,0.890154,0.937639,1.025973,1.037729,1.026004,1.054450,12.193820,17.523052,16.580128,17.207024,20.451973,25.764126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.60804379,1.57357705,2.05375767,1.95762277,1.86216605,2.02065492,1.28105235,1.25433815,1.23501468,1.12036073,0.95387465,0.67130899,5.28066070e-03,3.04834638e-03,3.13870283e-03,6.45796861e-03,6.28374889e-03,6.27986249e-03,6.47533499e-03
48000,3.408368,1.120429,17.475922,18.402439,20.159288,20.376163,20.135496,20.703407,0.890671,0.937978,1.026327,1.038132,1.026495,1.055003,12.198739,17.522320,16.583994,17.211803,20.460123,25.775351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.61268163,1.57705450,2.05889535,1.96147490,1.86670065,2.02430773,1.27839494,1.25162995,1.23508644,1.12080646,0.95416993,0.67142338,5.26389934e-03,3.04938061e-03,3.13838408e-03,6.43572677e-03,6.25977386e-03,6.25410629e-03,6.44602440e-03
