seed,update,env_steps,ep_ret_mean,ep_ret_max,ep_len_mean,lr,logstd,kl,c,t
2,190,49807360,4007.587570621469,4795.37255859375,890.0893984712529,0.0002612371876118919,-0.9969521760940552,0.009051742032170296,-1.6254979372024536,0.7663114070892334
2,200,52428800,4041.9835606855545,4851.73828125,887.2270024484085,0.0002572849607730884,-1.0297832489013672,0.008556539192795753,-1.6406347751617432,0.7653181552886963
2,210,55050240,4081.4998340524394,4959.67724609375,887.571523398606,0.0002531783337987607,-1.060616135597229,0.008810773491859436,-1.6547574996948242,0.7636106014251709
2,220,57671680,4069.25634352635,4955.591796875,876.5156148340924,0.0002489241774049615,-1.0947139263153076,0.008856607601046562,-1.6642287969589233,0.761699914932251
2,230,60293120,4106.068253412671,4974.923828125,876.2611130556528,0.0002445296091362855,-1.12296462059021,0.009389820508658886,-1.6709266901016235,0.7609058022499084
2,240,62914560,4177.272757809876,5016.1591796875,883.5690292240511,0.00024000198145764752,-1.1519348621368408,0.009111771360039711,-1.6789400577545166,0.7606937289237976
2,250,65536000,4277.523455956801,5021.94140625,898.9260884238947,0.00023534886945301934,-1.1801499128341675,0.009347125887870789,-1.6865215301513672,0.7601059675216675
2,260,68157440,4232.779766001377,5168.4814453125,883.9435650378527,0.00023057805815170703,-1.2059584856033325,0.00907834805548191,-1.6938788890838623,0.7594625949859619
2,270,70778880,4326.784753363228,5109.19091796875,898.8661607450845,0.00022569752950337294,-1.2273900508880615,0.008725115098059177,-1.6983695030212402,0.7585274577140808
2,280,73400320,4326.857095046854,5185.02783203125,894.4933065595716,0.0002207154490235943,-1.2501440048217773,0.009042052552103996,-1.7050126791000366,0.7576245069503784
2,290,76021760,4351.657240204429,5174.16552734375,893.8851788756389,0.00021564015213230116,-1.2766857147216797,0.008784625679254532,-1.7126706838607788,0.7571871280670166
2,300,78643200,4402.552442528736,5192.2451171875,900.763290229885,0.00021048013020795065,-1.300378680229187,0.00928628258407116,-1.7149772644042969,0.7568758726119995
2,310,81264640,4477.509810554804,5217.8701171875,911.8494587280109,0.00020524401638077083,-1.32103431224823,0.008446118794381618,-1.718156099319458,0.756585955619812
2,320,83886080,4486.307298772169,5209.0087890625,909.5109140518417,0.00019994057108884122,-1.3400087356567383,0.009267691522836685,-1.72174870967865,0.7561448812484741
2,330,86507520,4468.592162554427,5231.58837890625,901.788098693759,0.00019457866742117827,-1.3615049123764038,0.007991832681000233,-1.7244369983673096,0.7558605670928955
2,340,89128960,4547.782727895819,5228.017578125,913.3917066483893,0.00018916727627234616,-1.380859136581421,0.008723834529519081,-1.728403091430664,0.7554735541343689
2,350,91750400,4566.232185475622,5265.5458984375,913.1234231162632,0.0001837154513334313,-1.3986399173736572,0.009187016636133194,-1.7316645383834839,0.7553507089614868
2,360,94371840,4589.67863686332,5309.91357421875,914.4353242946135,0.00017823231394449137,-1.415523886680603,0.009018581360578537,-1.7331550121307373,0.7549076676368713
2,370,96993280,4602.770997600274,5301.8447265625,915.0401097017484,0.00017272703783382252,-1.432450294494629,0.009179897606372833,-1.7350282669067383,0.7547529339790344
2,380,99614720,4579.72255489022,5310.396484375,907.8892215568862,0.00016720883376957643,-1.4460086822509766,0.008470585569739342,-1.7362120151519775,0.754447340965271
2,390,102236160,4526.055123674912,5314.27392578125,893.8197879858657,0.00016168693414940754,-1.462594747543335,0.00796414539217949,-1.7387152910232544,0.7546542286872864
2,400,104857600,4583.081371191136,5350.70166015625,901.873268698061,0.00015617057755393137,-1.4773671627044678,0.00846496969461441,-1.7419630289077759,0.7540605664253235
2,410,107479040,4654.211584327087,5336.833984375,912.2204429301534,0.00015066899328983896,-1.487866759300232,0.007892260327935219,-1.7410171031951904,0.754012405872345
2,420,110100480,4618.0434631432545,5388.21240234375,902.5723226703756,0.00014519138594852683,-1.500879168510437,0.007932556793093681,-1.7428243160247803,0.7541105151176453
2,430,112721920,4629.019158398905,5409.18115234375,902.012316113582,0.0001397469200060784,-1.5121593475341797,0.007913240231573582,-1.7455416917800903,0.7534658908843994
2,440,115343360,4681.691272852708,5420.20849609375,909.3394273887548,0.0001343447044903603,-1.5236495733261108,0.007689367979764938,-1.7469722032546997,0.75339275598526
2,450,117964800,4679.259635599159,5407.98876953125,906.104414856342,0.00012899377774088948,-1.5388123989105225,0.0076194084249436855,-1.7467293739318848,0.7535002827644348
2,460,120586240,4661.205752961083,5452.05712890625,901.0991539763113,0.0001237030922869661,-1.5523459911346436,0.007101066410541534,-1.747194528579712,0.7532539963722229
2,470,123207680,4707.043402777777,5473.22900390625,907.0638888888889,0.00011848149986937494,-1.563830852508545,0.007537224795669317,-1.748108983039856,0.7532206773757935
2,480,125829120,4742.464374335342,5467.7060546875,912.4778447359092,0.00011333773663071365,-1.5733622312545776,0.0074339620769023895,-1.7508530616760254,0.7526618838310242
2,490,128450560,4745.5544217687075,5488.91796875,911.541156462585,0.00010828040849912587,-1.5825040340423584,0.007151056081056595,-1.7542071342468262,0.7522615194320679
2,500,131072000,4740.621724137931,5503.3876953125,908.8889655172413,0.00010331797678989386,-1.5938866138458252,0.00709063233807683,-1.7553579807281494,0.7522375583648682
2,510,133693440,4749.405085959886,5504.5302734375,908.7535816618911,9.845874404897978e-05,-1.601110816001892,0.0069787753745913506,-1.7564421892166138,0.7523238658905029
2,520,136314880,4757.055460458747,5506.10791015625,907.5142074631975,9.371084016220086e-05,-1.6088861227035522,0.006388864945620298,-1.7597967386245728,0.7520175576210022
2,530,138936320,4809.858529819695,5515.4130859375,915.6674757281553,8.908220875327915e-05,-1.6178655624389648,0.006538998801261187,-1.7617422342300415,0.7518566846847534
2,540,141557760,4797.826766063188,5551.27783203125,911.2570110046148,8.458059389352199e-05,-1.6267513036727905,0.005836564116179943,-1.7628693580627441,0.7518419623374939
2,550,144179200,4817.477724468814,5612.388671875,913.6991089787525,8.021352714537036e-05,-1.633653998374939,0.006405234802514315,-1.7646030187606812,0.751555323600769
2,560,146800640,4852.518214285714,5608.15673828125,918.565,7.598831496149118e-05,-1.6400346755981445,0.0054447464644908905,-1.764757752418518,0.7514617443084717
2,570,149422080,4857.0251046025105,5572.65771484375,917.4595536959554,7.191202646049642e-05,-1.6458467245101929,0.005635366775095463,-1.765366792678833,0.7515734434127808
2,580,152043520,4878.4360485268635,5577.34521484375,920.2492201039861,6.799148159974119e-05,-1.6503965854644775,0.005495594348758459,-1.7663849592208862,0.7514312267303467
2,590,154664960,4879.1720430107525,5587.9326171875,919.9362007168459,6.423323976498846e-05,-1.655065894126892,0.005042764358222485,-1.766631841659546,0.7513864040374756
2,600,157286400,4840.816270251637,5577.95751953125,911.258531540848,6.0643588796030915e-05,-1.659686803817749,0.005611530039459467,-1.7657839059829712,0.7515091896057129
2,610,159907840,4843.000339213026,5590.57080078125,910.2710312075984,5.722853446663111e-05,-1.6641877889633179,0.005104264244437218,-1.7666144371032715,0.7514046430587769
2,620,162529280,4849.483709273183,5597.9453125,910.156104547082,5.399379043638068e-05,-1.6696914434432983,0.004484590142965317,-1.768166422843933,0.7512480616569519
2,630,165150720,4865.90122591944,5657.35986328125,912.3618213660245,5.094476869128981e-05,-1.6729810237884521,0.004474814049899578,-1.7688519954681396,0.75128173828125
2,640,167772160,4897.539159663866,5615.52783203125,917.2171428571429,4.8086570489101014e-05,-1.6775786876678467,0.0045155007392168045,-1.7684029340744019,0.751392662525177
2,650,170393600,4842.409587592528,5621.44677734375,905.2904476559746,4.542397782447601e-05,-1.6799755096435547,0.004319813102483749,-1.7687419652938843,0.7512496709823608
2,660,173015040,4872.823305670816,5630.833984375,909.9104426002766,4.2961445428335354e-05,-1.683803915977478,0.004235043656080961,-1.769958257675171,0.7509618997573853
2,670,175636480,4909.696948190206,5709.8017578125,916.2601135557132,4.0703093314736736e-05,-1.6864546537399292,0.004328541457653046,-1.7698025703430176,0.7510696649551392
2,680,178257920,4846.261018107277,5657.86181640625,904.3717116501538,3.8652699887761145e-05,-1.6890993118286133,0.003929849248379469,-1.7704293727874756,0.7510038614273071
2,690,180879360,4881.47377442578,5693.1923828125,909.8303051079877,3.6813695619940144e-05,-1.6921536922454834,0.0039146109484136105,-1.7713334560394287,0.7508743405342102
2,700,183500800,4852.429812369701,5686.02978515625,903.5138985406533,3.5189157312800215e-05,-1.6944111585617065,0.0038306028582155704,-1.7720897197723389,0.7507331371307373
2,710,186122240,4924.917441029306,5684.609375,916.6847748391708,3.378180294912734e-05,-1.696831464767456,0.0035728050861507654,-1.772192120552063,0.7507403492927551
2,720,188743680,4970.640945429267,5705.7587890625,922.9475147723323,3.259398714556394e-05,-1.6985299587249756,0.0035180069971829653,-1.7731436491012573,0.7505958080291748
2,730,191365120,4962.533566433566,5708.74609375,922.0573426573427,3.162769721314651e-05,-1.7003302574157715,0.0034589585848152637,-1.77342689037323,0.7506632804870605
2,740,193986560,4889.7079310344825,5686.0205078125,907.6375862068966,3.088454983237502e-05,-1.7009861469268799,0.0033798147924244404,-1.7742480039596558,0.7504510283470154
2,750,196608000,4908.8367775831875,5682.05322265625,910.5439579684763,3.0365788348376832e-05,-1.703139066696167,0.0033975469414144754,-1.7738990783691406,0.7505279183387756
2,760,199229440,4918.011034482759,5668.18017578125,911.4686206896552,3.0072280690690633e-05,-1.705540657043457,0.003557956777513027,-1.7741000652313232,0.7504321932792664
