step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
14200,0.593180,0.251474,0.618816,0.233167,2.649222,0.213389,1.171035,0.319381,2.159084,0.194236,3.277159,0.238459,1.644274,0.281412,2.352331,0.196904,2.981480,0.251469,2.734148,0.243115,2.766414,0.177960,2.674447,0.221602,2.415983,0.255844,3.082520,0.182635,3.110445,0.188568,2.005427,0.301666,2.448496,0.233647,2.277400,0.220579
14400,0.592179,0.250880,0.617314,0.232237,2.653038,0.212216,1.171532,0.318518,2.163957,0.193407,3.290551,0.237097,1.647537,0.280758,2.360413,0.196160,2.994932,0.250290,2.741753,0.242400,2.777192,0.177247,2.684679,0.220749,2.423770,0.255172,3.095307,0.181919,3.126481,0.187788,2.010508,0.300878,2.459599,0.232594,2.288617,0.219838
14600,0.591164,0.250297,0.615796,0.231349,2.655022,0.211119,1.172701,0.317824,2.168535,0.192681,3.302907,0.235843,1.650847,0.280168,2.367291,0.195436,3.005711,0.249235,2.747610,0.241713,2.788261,0.176521,2.695421,0.219948,2.430609,0.254485,3.108969,0.181232,3.142425,0.187164,2.015881,0.300089,2.470829,0.231533,2.298707,0.219114
14800,0.589868,0.249633,0.614170,0.230430,2.655824,0.209967,1.173637,0.317187,2.171845,0.191877,3.313229,0.234658,1.653237,0.279535,2.372928,0.194656,3.016232,0.248061,2.753750,0.241098,2.798964,0.175887,2.705751,0.219211,2.436938,0.253854,3.119918,0.180584,3.156665,0.186539,2.020421,0.299273,2.481506,0.230613,2.308492,0.218460
15000,0.588706,0.249026,0.612482,0.229545,2.657281,0.208991,1.174618,0.316599,2.175856,0.191146,3.324207,0.233467,1.655859,0.278938,2.378923,0.193923,3.026464,0.246962,2.758946,0.240405,2.809615,0.175281,2.715192,0.218542,2.442524,0.253185,3.131185,0.179920,3.171145,0.185916,2.024666,0.298454,2.491573,0.229673,2.318161,0.217825
15200,0.587362,0.248364,0.611015,0.228751,2.657881,0.207973,1.175869,0.316149,2.180490,0.190525,3.334878,0.232328,1.658208,0.278407,2.383528,0.193209,3.036358,0.245980,2.764251,0.239802,2.818085,0.174632,2.724726,0.217813,2.448681,0.252603,3.141127,0.179260,3.184846,0.185297,2.029399,0.297740,2.501073,0.228774,2.326725,0.217136
15400,0.586392,0.247846,0.609354,0.227899,2.657040,0.206975,1.176522,0.315519,2.183640,0.189829,3.343742,0.231265,1.659414,0.277687,2.390660,0.192594,3.046387,0.245099,2.769465,0.239187,2.826579,0.174083,2.734249,0.217143,2.454140,0.251967,3.152282,0.178676,3.199168,0.184749,2.033325,0.297022,2.511047,0.227891,2.335454,0.216576
15600,0.585378,0.247327,0.607745,0.227093,2.656563,0.206020,1.176759,0.314775,2.187429,0.189148,3.353542,0.230241,1.662190,0.277203,2.396406,0.191983,3.056545,0.244172,2.774240,0.238599,2.834674,0.173463,2.743010,0.216455,2.460116,0.251440,3.162230,0.178081,3.212172,0.184211,2.037552,0.296311,2.519785,0.227074,2.343218,0.215953
15800,0.584183,0.246748,0.606078,0.226278,2.657636,0.205102,1.177415,0.314210,2.191590,0.188504,3.363679,0.229261,1.664896,0.276757,2.402486,0.191368,3.066333,0.243252,2.779151,0.238046,2.843874,0.172897,2.752557,0.215876,2.465113,0.250784,3.171322,0.177444,3.224237,0.183642,2.041102,0.295527,2.529402,0.226273,2.351519,0.215338
16000,0.582778,0.246092,0.604476,0.225495,2.654799,0.204103,1.178519,0.313819,2.195245,0.187839,3.372328,0.228247,1.667083,0.276177,2.408328,0.190723,3.075549,0.242356,2.784595,0.237431,2.853306,0.172302,2.761851,0.215243,2.470056,0.250201,3.182002,0.176868,3.236633,0.183101,2.045039,0.294841,2.539021,0.225534,2.360529,0.214800
