step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
14200,0.522527,0.312514,0.642326,0.313240,2.645427,0.243234,1.018056,0.390612,1.916389,0.243438,3.206385,0.268383,2.007840,0.315433,2.534746,0.191807,2.934062,0.234738,2.135133,0.273616,2.815360,0.188174,3.197824,0.210194,1.540536,0.322577,2.874014,0.195561,3.519093,0.206426,1.909826,0.294416,1.624588,0.301297,2.491796,0.236390
14400,0.521349,0.311836,0.640785,0.312175,2.645811,0.241905,1.018307,0.389917,1.918426,0.242237,3.218080,0.266876,2.009386,0.314600,2.543215,0.191037,2.945255,0.233708,2.139636,0.272773,2.823498,0.187313,3.211370,0.209180,1.544600,0.321895,2.884730,0.194703,3.537962,0.205388,1.914369,0.293533,1.629575,0.300225,2.503609,0.235464
14600,0.519955,0.311029,0.639524,0.311272,2.645918,0.240622,1.018351,0.389184,1.920520,0.241170,3.228167,0.265496,2.011429,0.314000,2.550848,0.190233,2.954158,0.232742,2.144162,0.272016,2.833589,0.186615,3.226064,0.208291,1.546189,0.320963,2.894924,0.193833,3.555599,0.204474,1.918924,0.292568,1.633922,0.299242,2.513309,0.234515
14800,0.518738,0.310383,0.637989,0.310286,2.646433,0.239413,1.017488,0.388188,1.921095,0.240093,3.235355,0.264067,2.012916,0.313293,2.558035,0.189454,2.964551,0.231887,2.147636,0.271263,2.843492,0.185925,3.239293,0.207371,1.548339,0.320152,2.904746,0.192973,3.571929,0.203566,1.923575,0.291731,1.638061,0.298269,2.522924,0.233596
15000,0.517387,0.309677,0.636663,0.309397,2.644991,0.238262,1.017024,0.387377,1.921695,0.239039,3.243332,0.262735,2.014511,0.312657,2.564484,0.188719,2.973982,0.230999,2.150438,0.270469,2.851624,0.185160,3.250791,0.206494,1.550555,0.319503,2.913688,0.192246,3.587995,0.202736,1.927540,0.290854,1.642612,0.297331,2.533061,0.232737
15200,0.516068,0.308982,0.635250,0.308506,2.644055,0.237176,1.016716,0.386703,1.922796,0.238085,3.250852,0.261415,2.015769,0.311997,2.568859,0.187928,2.980976,0.230052,2.153429,0.269746,2.859387,0.184469,3.263056,0.205687,1.553022,0.318849,2.923765,0.191470,3.604464,0.201913,1.931348,0.290143,1.646703,0.296429,2.542929,0.231881
15400,0.514884,0.308369,0.633766,0.307590,2.641866,0.236069,1.015921,0.385876,1.924007,0.237121,3.258422,0.260159,2.016345,0.311311,2.572891,0.187144,2.988152,0.229168,2.155877,0.269005,2.867382,0.183877,3.275034,0.205036,1.554721,0.318063,2.932264,0.190734,3.620580,0.201071,1.934753,0.289470,1.650835,0.295465,2.551817,0.231131
15600,0.513671,0.307747,0.632282,0.306685,2.640430,0.235002,1.015222,0.385049,1.925229,0.236178,3.266278,0.258949,2.017423,0.310683,2.578979,0.186452,2.996235,0.228384,2.159172,0.268367,2.874540,0.183219,3.285238,0.204247,1.557020,0.317500,2.940139,0.190084,3.635683,0.200361,1.939215,0.288759,1.654058,0.294593,2.559002,0.230351
15800,0.512186,0.306947,0.630758,0.305786,2.638423,0.233968,1.015025,0.384349,1.925850,0.235236,3.275070,0.257782,2.018011,0.310014,2.583500,0.185732,3.002483,0.227526,2.161839,0.267610,2.881632,0.182615,3.295755,0.203485,1.558437,0.316743,2.948203,0.189453,3.650187,0.199751,1.942046,0.287916,1.658100,0.293750,2.567563,0.229562
16000,0.511225,0.306495,0.629232,0.304895,2.633778,0.232870,1.013924,0.383403,1.926261,0.234319,3.281685,0.256587,2.018635,0.309333,2.587671,0.185016,3.009212,0.226617,2.163982,0.266854,2.889196,0.181994,3.307538,0.202835,1.560467,0.316105,2.956849,0.188762,3.664597,0.199027,1.945499,0.287158,1.661727,0.292946,2.576292,0.228858
