step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
2000,0.409231,0.420403,0.391115,0.420096,0.370461,0.360280,0.579886,0.440459,0.490011,0.409582,0.414752,0.396078,0.574127,0.449532,0.508133,0.396878,0.445976,0.445473,0.610734,0.441182,0.502256,0.406173,0.405422,0.394068,0.507518,0.478967,0.477132,0.453768,0.488017,0.487163,0.515628,0.492112,0.504769,0.481028,0.494029,0.492281
2200,0.402786,0.410137,0.380385,0.413403,0.363884,0.341143,0.599164,0.435440,0.514798,0.412181,0.418379,0.384082,0.595230,0.444538,0.535364,0.395656,0.441690,0.437163,0.640078,0.435632,0.530314,0.410004,0.404441,0.379322,0.516194,0.474523,0.481584,0.449283,0.486443,0.485168,0.523003,0.491777,0.509915,0.479948,0.494052,0.491477
2400,0.400429,0.402105,0.372690,0.408039,0.368058,0.323098,0.618949,0.430713,0.540847,0.416685,0.426526,0.373884,0.616523,0.440076,0.564786,0.396373,0.438837,0.429032,0.669812,0.429336,0.560182,0.415058,0.407833,0.365464,0.527219,0.469691,0.488739,0.446122,0.485296,0.483461,0.531115,0.491550,0.517146,0.479910,0.494402,0.490702
2600,0.399631,0.394811,0.366391,0.403323,0.378408,0.306623,0.637731,0.426408,0.568661,0.421038,0.438098,0.365003,0.640471,0.435682,0.595338,0.397840,0.438478,0.421215,0.700749,0.423445,0.591433,0.421419,0.417182,0.353613,0.544525,0.465324,0.499809,0.442498,0.483650,0.480998,0.539966,0.491104,0.524594,0.479396,0.494530,0.489482
2800,0.401119,0.389449,0.363048,0.399494,0.394131,0.291279,0.656836,0.421372,0.597252,0.425310,0.451223,0.357758,0.663400,0.430980,0.628164,0.401035,0.440762,0.413782,0.733786,0.418320,0.623179,0.426691,0.431872,0.342372,0.562454,0.462221,0.513826,0.440014,0.482635,0.478887,0.548625,0.490763,0.531664,0.478721,0.494921,0.488464
3000,0.405085,0.384991,0.361781,0.396743,0.413021,0.277612,0.675584,0.416543,0.626307,0.428344,0.468399,0.350624,0.685354,0.425798,0.662227,0.403688,0.444278,0.406825,0.767981,0.413030,0.657238,0.431032,0.447618,0.332360,0.580300,0.457677,0.528844,0.438104,0.481576,0.476468,0.558849,0.490498,0.541696,0.478881,0.495656,0.487185
3200,0.410486,0.381573,0.362640,0.394767,0.433988,0.265645,0.694586,0.411995,0.655765,0.431061,0.486543,0.344892,0.707225,0.421857,0.696775,0.404881,0.450025,0.400387,0.802271,0.407552,0.692060,0.432794,0.463234,0.322511,0.598128,0.453174,0.544439,0.437261,0.480920,0.474354,0.568749,0.489969,0.553762,0.480175,0.496814,0.486102
3400,0.415830,0.378307,0.365358,0.393117,0.456642,0.254206,0.714212,0.406860,0.686254,0.431467,0.504923,0.338245,0.731005,0.416761,0.732551,0.404569,0.455731,0.393962,0.838520,0.401510,0.727793,0.432084,0.480549,0.312633,0.620968,0.449841,0.562493,0.434974,0.479822,0.471303,0.579406,0.489250,0.567859,0.481958,0.498407,0.484565
3600,0.422327,0.375473,0.369931,0.392337,0.480905,0.244626,0.734442,0.402414,0.716947,0.430888,0.525474,0.331693,0.754981,0.411559,0.769615,0.402979,0.463398,0.386243,0.876408,0.395357,0.765195,0.430680,0.499370,0.303826,0.646448,0.446559,0.584675,0.433114,0.478790,0.467640,0.590723,0.488555,0.582221,0.483717,0.500092,0.482713
3800,0.428706,0.372408,0.374063,0.391431,0.506465,0.237067,0.753196,0.398014,0.748500,0.429537,0.547170,0.326050,0.779778,0.407344,0.808315,0.401834,0.473435,0.379725,0.916256,0.389821,0.803037,0.426912,0.518435,0.295271,0.672103,0.443755,0.608525,0.433211,0.478209,0.464155,0.601410,0.487937,0.596861,0.485148,0.501784,0.480882
4000,0.435931,0.369854,0.379812,0.390871,0.533198,0.231142,0.770178,0.392892,0.780433,0.427540,0.569385,0.320811,0.804187,0.402636,0.847974,0.399221,0.484788,0.372736,0.959061,0.383963,0.842402,0.423457,0.540148,0.287954,0.697745,0.440682,0.632124,0.432153,0.477886,0.460665,0.612371,0.486520,0.613824,0.486736,0.503656,0.478621
4200,0.444345,0.368439,0.386104,0.390461,0.560225,0.226614,0.790219,0.388922,0.815466,0.425087,0.593010,0.316848,0.828123,0.398072,0.889214,0.397384,0.499356,0.366723,1.001468,0.378592,0.880911,0.418010,0.561448,0.280366,0.725016,0.436410,0.659403,0.431190,0.477585,0.456106,0.624747,0.485329,0.630340,0.487807,0.506026,0.475622
4400,0.451460,0.366548,0.392373,0.389763,0.588589,0.221309,0.809752,0.384292,0.848232,0.420556,0.617676,0.311364,0.850717,0.392898,0.930525,0.393223,0.514012,0.360307,1.048041,0.374004,0.921570,0.411724,0.584342,0.272928,0.754986,0.432334,0.688293,0.429686,0.477478,0.451228,0.637096,0.484343,0.647440,0.488593,0.508526,0.472509
4600,0.458565,0.364644,0.399428,0.388757,0.617629,0.216252,0.826243,0.379294,0.881327,0.414775,0.640127,0.306307,0.875486,0.387989,0.972446,0.388075,0.528232,0.353435,1.095278,0.369260,0.961872,0.404301,0.605874,0.264959,0.786698,0.429917,0.718129,0.426031,0.476397,0.444477,0.649791,0.482823,0.666539,0.489436,0.511358,0.468588
4800,0.465668,0.362979,0.406950,0.387750,0.647758,0.212264,0.842988,0.374770,0.915801,0.410141,0.667102,0.301097,0.898629,0.383185,1.016092,0.383622,0.544068,0.347638,1.144073,0.364710,1.005893,0.397339,0.630269,0.258819,0.819865,0.427372,0.752337,0.422324,0.476492,0.435288,0.663249,0.480755,0.684144,0.487474,0.513287,0.463455
5000,0.471969,0.360813,0.414395,0.386587,0.679336,0.208651,0.864246,0.370192,0.950837,0.405768,0.694823,0.297473,0.922429,0.378543,1.058771,0.378421,0.560814,0.341752,1.192724,0.359274,1.050512,0.391193,0.657365,0.253840,0.853389,0.423155,0.788888,0.421730,0.479983,0.425787,0.676883,0.478928,0.702459,0.485590,0.515554,0.458068
5200,0.479134,0.359175,0.421436,0.385296,0.711682,0.205873,0.882205,0.365892,0.987131,0.400709,0.722751,0.294301,0.945900,0.373143,1.104333,0.374018,0.579645,0.336846,1.243133,0.353945,1.095071,0.384504,0.683086,0.248939,0.888146,0.418772,0.826777,0.420680,0.485050,0.415878,0.691713,0.476984,0.721051,0.483307,0.518376,0.452122
5400,0.485412,0.357115,0.429784,0.383982,0.744654,0.203315,0.901062,0.362197,1.024748,0.395637,0.751794,0.290842,0.970865,0.368074,1.148194,0.368583,0.597797,0.332208,1.293742,0.348887,1.140126,0.378628,0.710563,0.244877,0.922296,0.413535,0.865294,0.419367,0.491197,0.407262,0.706182,0.474639,0.739463,0.480755,0.521607,0.445702
5600,0.492998,0.356190,0.436685,0.381794,0.776589,0.199392,0.917315,0.357447,1.057798,0.390496,0.782720,0.286996,0.995507,0.363227,1.192212,0.363522,0.617380,0.327553,1.343479,0.343823,1.185438,0.371812,0.737894,0.240250,0.956274,0.408679,0.905143,0.415820,0.497871,0.397391,0.722147,0.472455,0.759970,0.478630,0.525959,0.438834
5800,0.499497,0.354521,0.444410,0.379340,0.810427,0.195397,0.936721,0.354326,1.091280,0.384500,0.812315,0.282982,1.022846,0.358716,1.237220,0.357461,0.636068,0.323605,1.393325,0.338807,1.230388,0.364688,0.764920,0.235818,0.991411,0.404084,0.945976,0.413958,0.507657,0.388476,0.738638,0.469608,0.781584,0.476365,0.531101,0.431210
6000,0.505398,0.352964,0.451511,0.377451,0.844024,0.192410,0.954087,0.350381,1.124931,0.378699,0.841748,0.279412,1.045781,0.353788,1.279622,0.352493,0.654840,0.319709,1.444796,0.334574,1.274941,0.357812,0.791829,0.232075,1.025887,0.399408,0.987751,0.410131,0.518464,0.379302,0.755503,0.466410,0.803619,0.473083,0.536349,0.423369
6200,0.510849,0.351245,0.458845,0.374858,0.877476,0.189377,0.971792,0.347071,1.158026,0.373482,0.872130,0.275825,1.071373,0.349140,1.320542,0.347437,0.673979,0.315779,1.496499,0.329943,1.321955,0.351107,0.820157,0.228007,1.062193,0.394252,1.030101,0.405727,0.529263,0.370800,0.773392,0.463253,0.826312,0.469388,0.541388,0.415191
6400,0.517000,0.350094,0.465705,0.372445,0.910164,0.186124,0.988811,0.343749,1.188962,0.367302,0.902292,0.271938,1.094073,0.344588,1.365522,0.342088,0.693190,0.311642,1.547529,0.325442,1.367764,0.344363,0.847855,0.224268,1.097105,0.389084,1.072925,0.401355,0.539899,0.362966,0.789620,0.460210,0.847910,0.465862,0.546749,0.407741
6600,0.522790,0.348452,0.471955,0.369655,0.943483,0.182970,1.003971,0.340396,1.219384,0.361414,0.930411,0.268219,1.116435,0.340208,1.406272,0.336023,0.711194,0.307537,1.596427,0.320828,1.411090,0.338018,0.874318,0.220545,1.129785,0.384243,1.116646,0.398232,0.552500,0.356486,0.805535,0.456909,0.869177,0.462577,0.552538,0.400519
6800,0.528997,0.347215,0.479387,0.366348,0.975669,0.179496,1.021487,0.337485,1.251475,0.355709,0.959446,0.264689,1.140539,0.336710,1.449244,0.330915,0.730671,0.303812,1.645831,0.316619,1.455112,0.331898,0.902415,0.217230,1.162617,0.379395,1.159415,0.392741,0.565837,0.349109,0.822512,0.453653,0.891854,0.458709,0.559065,0.393074
7000,0.534239,0.345629,0.486340,0.363369,1.009863,0.176442,1.034825,0.333560,1.283572,0.349557,0.989849,0.260426,1.160245,0.332707,1.489965,0.325433,0.748560,0.299923,1.692754,0.312460,1.498812,0.325745,0.930061,0.213416,1.195212,0.373877,1.200946,0.387839,0.577925,0.342692,0.839219,0.450514,0.912333,0.455100,0.565516,0.385895
7200,0.538312,0.343715,0.493526,0.360497,1.042993,0.173522,1.052579,0.331027,1.313901,0.343922,1.018995,0.256459,1.183079,0.329508,1.528429,0.320460,0.766345,0.296122,1.738982,0.308348,1.542229,0.320014,0.957074,0.210127,1.228055,0.369225,1.244469,0.381745,0.591627,0.335976,0.855474,0.446950,0.934258,0.451071,0.571752,0.378493
7400,0.542671,0.342195,0.499682,0.357231,1.075659,0.171081,1.067684,0.327834,1.344015,0.338777,1.049036,0.252756,1.203779,0.326206,1.568888,0.315330,0.785468,0.292237,1.781095,0.304593,1.585656,0.314612,0.982471,0.207199,1.260268,0.364707,1.287746,0.376251,0.605157,0.329971,0.871647,0.443884,0.955813,0.446973,0.578811,0.371750
7600,0.547062,0.341071,0.505997,0.354101,1.106446,0.168519,1.082193,0.325155,1.372392,0.333926,1.077722,0.249285,1.225021,0.322697,1.609981,0.311032,0.805279,0.288623,1.822252,0.300815,1.627387,0.309126,1.007682,0.204057,1.292909,0.359998,1.331310,0.370340,0.619412,0.323979,0.888659,0.439879,0.978979,0.443300,0.587512,0.364546
7800,0.549996,0.339414,0.511921,0.350926,1.136869,0.165820,1.095755,0.322224,1.402021,0.329650,1.105612,0.245854,1.243386,0.318934,1.647931,0.306361,0.822490,0.284568,1.864809,0.297548,1.672286,0.304216,1.033018,0.201520,1.323998,0.355181,1.372811,0.364662,0.632339,0.318404,0.904377,0.436517,0.999877,0.439543,0.595051,0.357923
8000,0.552472,0.337605,0.518557,0.347715,1.167894,0.163430,1.109804,0.318905,1.429063,0.324999,1.133124,0.242270,1.263498,0.315866,1.685539,0.302071,0.840356,0.281250,1.905533,0.293535,1.714116,0.299397,1.058945,0.198561,1.354522,0.351366,1.413781,0.359753,0.646633,0.313311,0.920506,0.433111,1.022681,0.435595,0.603834,0.351049
8200,0.555498,0.336203,0.524472,0.344165,1.198134,0.160996,1.124446,0.316459,1.456082,0.320855,1.160510,0.239103,1.281502,0.312779,1.722710,0.297741,0.857512,0.277887,1.945894,0.290031,1.755407,0.294284,1.082672,0.195575,1.383345,0.346933,1.454190,0.354297,0.660096,0.308546,0.937105,0.429617,1.044255,0.432099,0.612684,0.344969
8400,0.558106,0.334732,0.529793,0.340455,1.227054,0.158609,1.136308,0.313871,1.480422,0.316926,1.188079,0.236286,1.300143,0.309996,1.756914,0.293270,0.874200,0.274739,1.983018,0.286603,1.793362,0.289405,1.106146,0.192689,1.412300,0.342698,1.495843,0.348428,0.673322,0.303695,0.952486,0.426048,1.066588,0.428745,0.621867,0.339184
8600,0.560488,0.332937,0.535184,0.337308,1.256139,0.156432,1.148407,0.311241,1.506223,0.313004,1.211813,0.233242,1.318083,0.306975,1.789618,0.289774,0.891159,0.271662,2.018123,0.283311,1.833302,0.285067,1.130400,0.190279,1.440841,0.338525,1.534463,0.343157,0.685575,0.299425,0.967620,0.422127,1.087717,0.424680,0.630931,0.333260
8800,0.563237,0.331625,0.540895,0.334200,1.285018,0.154174,1.161608,0.309191,1.528835,0.308708,1.238056,0.229879,1.335512,0.304344,1.822528,0.285817,0.908468,0.268251,2.051262,0.280061,1.871162,0.281179,1.151236,0.188058,1.467468,0.334648,1.571060,0.338147,0.697236,0.295306,0.982664,0.418895,1.108702,0.420819,0.640743,0.327607
9000,0.565057,0.330168,0.546609,0.331423,1.312756,0.152131,1.173170,0.306686,1.553094,0.305654,1.264443,0.227132,1.351926,0.301678,1.856386,0.282780,0.923482,0.265510,2.085474,0.277246,1.910298,0.277243,1.173591,0.185608,1.495405,0.331200,1.609260,0.333693,0.709819,0.291261,0.998093,0.415457,1.128916,0.417149,0.650381,0.322350
9200,0.566143,0.328550,0.551514,0.328307,1.339132,0.150223,1.182958,0.304137,1.575969,0.301709,1.289260,0.224341,1.368762,0.299582,1.885645,0.279156,0.937848,0.262837,2.116154,0.274886,1.947539,0.273403,1.194806,0.183654,1.521632,0.327786,1.644822,0.328805,0.721692,0.287546,1.011953,0.412269,1.148053,0.413271,0.659157,0.317280
9400,0.567584,0.327151,0.556293,0.325548,1.365551,0.148548,1.193864,0.302210,1.596414,0.298209,1.311420,0.221817,1.383833,0.297079,1.913404,0.275947,0.950920,0.260131,2.146453,0.272372,1.979608,0.269757,1.214711,0.181671,1.548089,0.324207,1.679574,0.324606,0.733098,0.284395,1.025762,0.409124,1.165074,0.409179,0.666444,0.312371
9600,0.569085,0.325992,0.560645,0.322643,1.388692,0.146645,1.204682,0.300052,1.614877,0.294858,1.332504,0.219139,1.397240,0.294577,1.940228,0.272594,0.963319,0.257483,2.174711,0.269788,2.016582,0.266453,1.235300,0.179934,1.572993,0.320895,1.712616,0.320648,0.743955,0.281240,1.038938,0.405983,1.182895,0.405539,0.675244,0.307685
9800,0.568890,0.324014,0.564554,0.319658,1.410002,0.145080,1.215189,0.297730,1.636574,0.291726,1.353254,0.216665,1.410350,0.292313,1.969530,0.270129,0.976247,0.255518,2.201746,0.267421,2.050131,0.263483,1.253871,0.178202,1.596062,0.317689,1.744280,0.316573,0.754344,0.278214,1.052701,0.402869,1.201110,0.402557,0.684011,0.303546
10000,0.569592,0.322564,0.568636,0.316821,1.433317,0.143670,1.224475,0.295785,1.654889,0.288906,1.372889,0.214327,1.426074,0.290609,1.991875,0.267284,0.988181,0.253032,2.228271,0.265355,2.082337,0.260666,1.272106,0.176661,1.618370,0.314650,1.774426,0.312475,0.763687,0.275201,1.065702,0.399690,1.218777,0.399179,0.692186,0.299261
10200,0.570090,0.321288,0.572988,0.314011,1.455049,0.142119,1.232065,0.293687,1.671405,0.286247,1.390697,0.211631,1.439410,0.288415,2.016780,0.265123,1.001179,0.250896,2.251652,0.262934,2.113049,0.257616,1.288282,0.175031,1.640766,0.311777,1.806415,0.308911,0.773706,0.272274,1.079198,0.396826,1.235486,0.395809,0.700624,0.295177
10400,0.570272,0.319856,0.576809,0.311250,1.476315,0.140505,1.241424,0.292278,1.688302,0.283606,1.411121,0.209639,1.451663,0.286478,2.038168,0.262599,1.011570,0.248835,2.276150,0.260999,2.143330,0.254849,1.304377,0.173277,1.661681,0.308854,1.836034,0.305516,0.782954,0.269509,1.091362,0.394114,1.250571,0.392883,0.707921,0.291664
10600,0.570523,0.318534,0.579920,0.308695,1.496888,0.139263,1.248567,0.290308,1.705941,0.281257,1.430161,0.207546,1.463246,0.284644,2.060328,0.260492,1.021501,0.246894,2.296645,0.259048,2.170352,0.252532,1.318756,0.171884,1.681353,0.306262,1.865179,0.302593,0.792770,0.267087,1.102269,0.391260,1.265758,0.389870,0.715433,0.288066
10800,0.570172,0.317260,0.582651,0.306190,1.514927,0.137858,1.255390,0.288588,1.722602,0.278731,1.447590,0.205596,1.474684,0.282849,2.082430,0.258589,1.032002,0.245182,2.316888,0.257182,2.195994,0.250030,1.333328,0.170585,1.701330,0.304143,1.890242,0.299094,0.800826,0.264595,1.114134,0.388873,1.279891,0.386688,0.722713,0.284721
11000,0.569716,0.315871,0.585490,0.303612,1.530829,0.136363,1.263087,0.287299,1.735488,0.276262,1.462464,0.203575,1.485692,0.280916,2.104068,0.256419,1.041076,0.243439,2.338238,0.255498,2.220414,0.247808,1.348389,0.169100,1.718641,0.301857,1.913938,0.296500,0.809599,0.262307,1.124590,0.386665,1.293703,0.384212,0.729735,0.281911
11200,0.568861,0.314524,0.587843,0.301458,1.546575,0.135061,1.270106,0.285760,1.750030,0.274345,1.477883,0.201766,1.495380,0.279225,2.123412,0.254432,1.050466,0.241448,2.357185,0.253899,2.245867,0.245534,1.361707,0.167676,1.736112,0.299374,1.938884,0.293879,0.817317,0.260261,1.133838,0.384335,1.307320,0.381712,0.736094,0.279111
11400,0.567922,0.313315,0.589702,0.299197,1.563243,0.133787,1.274853,0.284075,1.762913,0.272263,1.491857,0.199987,1.505118,0.277552,2.142205,0.252708,1.059307,0.240064,2.377216,0.252454,2.269064,0.243673,1.374580,0.166387,1.753017,0.297302,1.962852,0.291369,0.825031,0.258319,1.143662,0.382073,1.319655,0.379225,0.742136,0.276382
11600,0.567232,0.312115,0.591906,0.296937,1.577424,0.132658,1.280501,0.282850,1.776658,0.270433,1.506536,0.198526,1.512914,0.275936,2.160596,0.250884,1.066681,0.238488,2.393698,0.250851,2.291063,0.241925,1.386383,0.165273,1.767938,0.295366,1.984610,0.288879,0.832023,0.256489,1.152221,0.379814,1.331584,0.376723,0.747952,0.273933
11800,0.566748,0.311214,0.593900,0.294761,1.589490,0.131567,1.285822,0.281614,1.788472,0.268658,1.519631,0.197169,1.520998,0.274559,2.175925,0.249178,1.073212,0.237223,2.407843,0.249570,2.309322,0.239980,1.395271,0.164076,1.782709,0.293594,2.004872,0.286525,0.839269,0.254613,1.160287,0.377685,1.342967,0.374698,0.753761,0.271701
12000,0.566498,0.310345,0.595724,0.292700,1.602008,0.130486,1.290842,0.280380,1.799699,0.266748,1.532123,0.195671,1.529452,0.273076,2.190691,0.247615,1.080251,0.235958,2.421345,0.248255,2.328608,0.238229,1.405350,0.162911,1.794516,0.291633,2.022846,0.284167,0.846000,0.252844,1.168910,0.375638,1.355244,0.372569,0.760221,0.269385
12200,0.564259,0.308674,0.597186,0.290722,1.614295,0.129635,1.295220,0.279108,1.809079,0.265185,1.543169,0.194179,1.536970,0.271786,2.205274,0.245998,1.086049,0.234485,2.435598,0.247041,2.346174,0.236560,1.415296,0.161801,1.807404,0.289849,2.040350,0.282140,0.851676,0.251356,1.176974,0.373637,1.365499,0.370461,0.765556,0.267239
12400,0.562921,0.307543,0.598252,0.288851,1.625206,0.128789,1.298194,0.277711,1.819033,0.263437,1.552299,0.192707,1.543940,0.270677,2.219672,0.244577,1.091640,0.233207,2.446574,0.245782,2.363641,0.235121,1.424706,0.160849,1.819592,0.288346,2.058342,0.280233,0.857663,0.249913,1.184800,0.371887,1.375598,0.368048,0.769872,0.265145
12600,0.561155,0.306283,0.599177,0.287031,1.636167,0.127959,1.302875,0.276968,1.827551,0.261960,1.562453,0.191483,1.550334,0.269498,2.233517,0.243143,1.096562,0.231961,2.458600,0.244780,2.379531,0.233572,1.432771,0.159949,1.831603,0.287115,2.075657,0.278426,0.863351,0.248523,1.191709,0.370147,1.385485,0.365838,0.774586,0.263163
12800,0.559352,0.304999,0.600323,0.285392,1.645046,0.127269,1.306933,0.275980,1.834605,0.260441,1.571646,0.190207,1.556370,0.268385,2.244824,0.241943,1.102187,0.230864,2.468388,0.243755,2.395118,0.232273,1.440756,0.159102,1.842400,0.285716,2.091555,0.276641,0.868143,0.247244,1.199101,0.368670,1.394955,0.363892,0.779396,0.261242
13000,0.558005,0.304058,0.600634,0.283675,1.652739,0.126468,1.309112,0.274839,1.843467,0.259187,1.580384,0.189192,1.562682,0.267521,2.256306,0.240878,1.107087,0.229775,2.477102,0.242787,2.409834,0.231052,1.448788,0.158352,1.853185,0.284356,2.105890,0.275179,0.872826,0.245998,1.205432,0.367104,1.403547,0.361993,0.783702,0.259505
13200,0.556468,0.303046,0.600945,0.282153,1.661203,0.125781,1.312764,0.273984,1.850933,0.258008,1.587616,0.188175,1.567541,0.266410,2.266371,0.239880,1.111774,0.228733,2.486980,0.241885,2.424362,0.229962,1.456001,0.157637,1.861937,0.283137,2.119650,0.273777,0.876949,0.244877,1.211651,0.365570,1.411712,0.360244,0.787117,0.257870
13400,0.554833,0.301977,0.601414,0.280656,1.668227,0.125138,1.314739,0.273013,1.857255,0.256776,1.594917,0.187156,1.571858,0.265512,2.275810,0.238764,1.115325,0.227724,2.496141,0.241114,2.436882,0.228874,1.462724,0.156918,1.871382,0.282120,2.133506,0.272328,0.881046,0.243854,1.217107,0.364159,1.419394,0.358515,0.790691,0.256374
13600,0.552929,0.300830,0.601340,0.279065,1.675149,0.124516,1.316959,0.272231,1.863430,0.255787,1.601927,0.186340,1.577502,0.264657,2.285835,0.237858,1.119226,0.226803,2.503780,0.240298,2.449103,0.227823,1.468417,0.156114,1.879393,0.280967,2.146798,0.270877,0.884837,0.242842,1.222704,0.362855,1.427214,0.356955,0.794369,0.254944
13800,0.551304,0.299838,0.601079,0.277607,1.681344,0.123922,1.319049,0.271512,1.869461,0.254772,1.608039,0.185445,1.581356,0.263790,2.294879,0.236948,1.122960,0.226018,2.509222,0.239454,2.459136,0.226891,1.473128,0.155479,1.886209,0.279767,2.158002,0.269603,0.888278,0.241767,1.227986,0.361513,1.433983,0.355619,0.797732,0.253582
14000,0.549737,0.298925,0.600654,0.276276,1.685979,0.123311,1.321224,0.270772,1.876376,0.253855,1.614328,0.184572,1.584820,0.263033,2.302861,0.236042,1.125939,0.225222,2.515275,0.238739,2.469053,0.225983,1.478988,0.154919,1.893474,0.278757,2.169037,0.268284,0.891524,0.240724,1.232731,0.360292,1.440948,0.354245,0.801013,0.252387
