step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
3400,0.490886,0.459069,0.415097,0.421405,0.465857,0.381549,0.849481,0.642492,0.645938,0.493602,0.558433,0.409359,0.865773,0.605124,0.584853,0.442826,0.639667,0.496353,0.914673,0.677768,0.717204,0.506876,0.551677,0.433436,0.968019,0.642068,0.667803,0.471221,0.511341,0.432576,0.823848,0.622170,0.587980,0.509730,0.496462,0.488021
3600,0.493777,0.459177,0.413822,0.419392,0.474518,0.379181,0.862680,0.641706,0.664143,0.498457,0.575795,0.412035,0.883444,0.602853,0.602617,0.444380,0.650648,0.495200,0.935136,0.677702,0.740519,0.512944,0.567861,0.436356,0.999425,0.638397,0.690650,0.476123,0.521182,0.430815,0.846694,0.627109,0.601182,0.512381,0.496031,0.486548
3800,0.495472,0.458172,0.412921,0.417891,0.482322,0.376932,0.874086,0.638610,0.682125,0.503053,0.592507,0.414777,0.900539,0.600514,0.619725,0.446150,0.661114,0.493955,0.955478,0.678111,0.763572,0.518384,0.583431,0.439087,1.028935,0.634391,0.712066,0.479888,0.530707,0.428503,0.867916,0.630651,0.614001,0.514963,0.495613,0.484972
4000,0.497640,0.458201,0.411583,0.415932,0.490345,0.374354,0.886601,0.638731,0.698780,0.506521,0.607988,0.416205,0.919086,0.599261,0.635584,0.447703,0.670532,0.492777,0.971332,0.675924,0.784753,0.522971,0.597699,0.441026,1.058255,0.629749,0.734021,0.484922,0.540498,0.427737,0.887895,0.633135,0.627171,0.517415,0.495228,0.483410
4200,0.499488,0.457568,0.410748,0.414754,0.497586,0.372125,0.895948,0.636853,0.713551,0.509551,0.622749,0.417733,0.935229,0.596302,0.650553,0.448724,0.680099,0.490947,0.986100,0.674356,0.804347,0.526931,0.612497,0.443575,1.085351,0.624559,0.754339,0.488437,0.550111,0.425969,0.908800,0.635701,0.640146,0.520026,0.494962,0.481919
4400,0.500289,0.456656,0.409167,0.412928,0.504264,0.370092,0.904406,0.634594,0.728026,0.512099,0.637112,0.419129,0.949661,0.593523,0.665233,0.449916,0.687994,0.489259,0.999549,0.672813,0.824470,0.531420,0.626575,0.446123,1.111373,0.619425,0.772860,0.491409,0.558929,0.424306,0.926717,0.636819,0.653037,0.522557,0.494862,0.480474
4600,0.501335,0.455625,0.407840,0.411379,0.509716,0.367482,0.911783,0.632690,0.741565,0.514172,0.650905,0.420835,0.963007,0.591366,0.679469,0.451416,0.695661,0.486681,1.011515,0.670233,0.843188,0.534558,0.638940,0.447439,1.137884,0.614949,0.791794,0.495291,0.568266,0.424081,0.943679,0.637812,0.665513,0.524955,0.494806,0.479039
4800,0.502832,0.455397,0.406126,0.409543,0.515307,0.365418,0.919074,0.630458,0.753973,0.515864,0.663024,0.421547,0.975666,0.589795,0.693065,0.452305,0.703653,0.485162,1.022274,0.667758,0.860493,0.537915,0.650489,0.448932,1.162183,0.610537,0.808540,0.498131,0.577607,0.423407,0.960869,0.638921,0.677834,0.527313,0.494767,0.477666
5000,0.503433,0.454589,0.405231,0.408356,0.520125,0.363143,0.924758,0.627780,0.764542,0.516852,0.674209,0.421995,0.986474,0.587216,0.705412,0.452704,0.709565,0.482532,1.032289,0.664946,0.876581,0.540832,0.662065,0.451050,1.183080,0.606204,0.825414,0.500469,0.585233,0.422605,0.975480,0.639173,0.689507,0.529470,0.494783,0.476381
5200,0.504214,0.454073,0.403831,0.406947,0.523090,0.360632,0.928662,0.624835,0.774735,0.518203,0.683940,0.422153,0.995757,0.585172,0.717540,0.454054,0.715702,0.481264,1.041381,0.662313,0.890546,0.542557,0.672498,0.452527,1.201851,0.601664,0.839837,0.502701,0.592691,0.421807,0.989210,0.639365,0.700145,0.531657,0.495181,0.475451
5400,0.503776,0.452780,0.402405,0.405555,0.525943,0.358717,0.932921,0.622640,0.783208,0.518927,0.693226,0.422610,1.003873,0.582956,0.728443,0.455079,0.720708,0.479515,1.049921,0.661031,0.904879,0.545099,0.681929,0.454015,1.219738,0.597385,0.853489,0.504850,0.599023,0.421034,1.001602,0.639820,0.710049,0.533522,0.495276,0.474401
5600,0.504324,0.452447,0.400851,0.404173,0.528883,0.356635,0.935838,0.620102,0.791921,0.519876,0.702341,0.422977,1.010250,0.580414,0.738194,0.455439,0.724605,0.477173,1.055807,0.658812,0.917128,0.546503,0.690382,0.454836,1.237132,0.593673,0.865720,0.506324,0.604772,0.419669,1.012364,0.639288,0.718918,0.535140,0.495492,0.473498
5800,0.503883,0.451498,0.399529,0.402936,0.529857,0.354217,0.939745,0.618734,0.799213,0.520254,0.709716,0.422615,1.017775,0.578290,0.747366,0.456159,0.728619,0.475567,1.062568,0.657070,0.927495,0.547543,0.698075,0.455779,1.252956,0.590414,0.877382,0.508057,0.610731,0.418959,1.023612,0.639485,0.727661,0.536826,0.495845,0.472722
6000,0.504203,0.451089,0.398150,0.401770,0.530740,0.352209,0.942098,0.616751,0.805558,0.520611,0.716139,0.422574,1.023307,0.576083,0.755338,0.456719,0.732116,0.473900,1.068387,0.655758,0.937194,0.548537,0.705140,0.456427,1.265648,0.586989,0.888213,0.509872,0.615364,0.418268,1.032187,0.638826,0.735936,0.538421,0.496228,0.471932
6200,0.504345,0.450575,0.396977,0.400770,0.530794,0.350168,0.943569,0.614846,0.811440,0.520775,0.722007,0.422261,1.029867,0.574867,0.762814,0.457410,0.735407,0.472567,1.073651,0.654464,0.946167,0.549573,0.711316,0.457114,1.278267,0.584109,0.898272,0.511268,0.619956,0.417968,1.040390,0.638279,0.743277,0.539765,0.496510,0.471218
6400,0.504465,0.450243,0.395839,0.399748,0.530868,0.348505,0.945230,0.613502,0.815802,0.520760,0.727143,0.421815,1.034229,0.572938,0.769481,0.458097,0.738050,0.471075,1.077641,0.653206,0.953827,0.550554,0.717242,0.458036,1.289205,0.581600,0.906886,0.512670,0.623917,0.417340,1.047428,0.637857,0.749854,0.540958,0.496780,0.470561
6600,0.504327,0.449818,0.394760,0.398890,0.530784,0.347020,0.946253,0.611849,0.819465,0.520656,0.731432,0.421394,1.038385,0.571684,0.775557,0.458555,0.740473,0.469760,1.081025,0.651969,0.960536,0.551046,0.722001,0.458325,1.298457,0.579174,0.914464,0.513601,0.627251,0.416632,1.053877,0.637598,0.755681,0.542053,0.497174,0.470094
6800,0.504504,0.449751,0.393561,0.397939,0.530098,0.345385,0.948064,0.610971,0.823566,0.520909,0.735135,0.421085,1.042135,0.570456,0.780572,0.458848,0.742296,0.468504,1.083988,0.650670,0.966770,0.551660,0.726667,0.458958,1.307567,0.577184,0.921748,0.514772,0.630539,0.416303,1.059656,0.637141,0.760772,0.542956,0.497443,0.469648
7000,0.504379,0.449379,0.392472,0.397066,0.529321,0.343964,0.948396,0.609626,0.826692,0.521000,0.738564,0.420869,1.045345,0.569341,0.785131,0.459259,0.743982,0.467476,1.086691,0.649536,0.972483,0.552483,0.730566,0.459474,1.315158,0.575235,0.927455,0.515411,0.633023,0.415732,1.064949,0.636710,0.765655,0.543928,0.497704,0.469164
7200,0.504306,0.449152,0.391452,0.396255,0.528645,0.342753,0.949135,0.608621,0.829434,0.520981,0.741441,0.420560,1.047786,0.568150,0.789141,0.459604,0.745417,0.466453,1.088923,0.648436,0.977310,0.553022,0.734092,0.459921,1.321908,0.573580,0.932733,0.516157,0.635425,0.415345,1.069236,0.636153,0.769848,0.544707,0.498015,0.468792
7400,0.504056,0.448780,0.390602,0.395555,0.527775,0.341617,0.949755,0.607757,0.831521,0.520772,0.744299,0.420332,1.050644,0.567322,0.792847,0.459937,0.746727,0.465534,1.090710,0.647373,0.981800,0.553538,0.737096,0.460221,1.328070,0.571914,0.937421,0.516595,0.637423,0.415017,1.073374,0.635990,0.773712,0.545446,0.498277,0.468493
7600,0.503670,0.448342,0.389845,0.394995,0.526933,0.340543,0.950500,0.607197,0.834187,0.520966,0.747133,0.420340,1.052556,0.566513,0.796382,0.460278,0.748232,0.464781,1.092233,0.646353,0.986065,0.553899,0.739664,0.460307,1.333917,0.570682,0.941597,0.516951,0.639208,0.414612,1.076437,0.635336,0.777278,0.546034,0.498466,0.468150
7800,0.503804,0.448296,0.389030,0.394377,0.525878,0.339409,0.950327,0.606114,0.836100,0.520854,0.749313,0.420016,1.054650,0.565799,0.799855,0.460717,0.749556,0.464030,1.093870,0.645372,0.989901,0.554231,0.742209,0.460550,1.339194,0.569311,0.945643,0.517480,0.641009,0.414295,1.079715,0.634758,0.780637,0.546638,0.498675,0.467843
8000,0.503882,0.448287,0.388190,0.393772,0.525107,0.338460,0.950114,0.605095,0.837774,0.520735,0.751514,0.419648,1.057118,0.565440,0.802576,0.460710,0.750367,0.462916,1.095514,0.644702,0.993591,0.554550,0.744743,0.460739,1.344667,0.568299,0.949665,0.518123,0.642942,0.414130,1.082847,0.634293,0.783796,0.547156,0.498873,0.467539
