seed,update,env_steps,ep_ret,ep_ret_max,alpha,qloss,aloss
0,5480,44892160,399.4531577110956,780.4812622070312,0.13242539763450623,69.8651123046875,-198.40869140625
0,5500,45056000,328.55147879464283,867.1964111328125,0.13022848963737488,44.622379302978516,-197.75416564941406
0,5520,45219840,315.0671068075117,999.9205932617188,0.12697266042232513,59.80847930908203,-198.83895874023438
0,5540,45383680,320.33893756169795,878.5642700195312,0.12291859835386276,39.82976531982422,-199.34304809570312
0,5560,45547520,300.55048207495923,1037.9990234375,0.11868103593587875,41.7436408996582,-198.24044799804688
0,5580,45711360,297.51832445576656,1142.4344482421875,0.11490440368652344,34.62641906738281,-198.60350036621094
0,5600,45875200,286.27435608265426,1234.312255859375,0.11190401762723923,39.52737045288086,-197.79806518554688
0,5620,46039040,256.25561768394647,638.15869140625,0.10978622734546661,40.93768310546875,-198.0748291015625
0,5640,46202880,259.18632836508914,648.670166015625,0.10858989506959915,50.37815856933594,-197.6893310546875
0,5660,46366720,266.5718908922792,834.0621337890625,0.10852999985218048,58.325462341308594,-193.1744384765625
0,5680,46530560,267.82049185798184,715.5244140625,0.10894381254911423,66.96295166015625,-191.6610565185547
0,5700,46694400,257.81736219702896,637.8521118164062,0.10942540317773819,65.65914916992188,-196.127197265625
0,5720,46858240,279.1271983225108,544.9144897460938,0.1098945140838623,52.65342712402344,-199.70831298828125
0,5740,47022080,310.9743063842482,610.1033325195312,0.11039677262306213,54.790283203125,-202.6324005126953
0,5760,47185920,327.22732687420586,706.10107421875,0.111167311668396,51.56208038330078,-205.87939453125
0,5780,47349760,366.24715909090907,750.6568603515625,0.11197172105312347,54.48408889770508,-208.926025390625
0,5800,47513600,398.5166015625,784.4996337890625,0.11369375139474869,59.033935546875,-212.08837890625
0,5820,47677440,427.24219827586205,874.00341796875,0.11667735129594803,41.98881912231445,-209.5207977294922
0,5840,47841280,477.1171649335644,986.03564453125,0.12035153061151505,49.866424560546875,-207.04031372070312
0,5860,48005120,511.0649967783505,985.80712890625,0.12438594549894333,58.952186584472656,-202.33773803710938
0,5880,48168960,438.5910073138298,1093.4920654296875,0.12809807062149048,37.018531799316406,-200.6046905517578
0,5900,48332800,341.87563929001203,1123.42529296875,0.13095536828041077,46.636512756347656,-196.75857543945312
0,5920,48496640,277.0248020493712,1142.8502197265625,0.13281157612800598,52.10755157470703,-197.29994201660156
0,5940,48660480,269.35705667402095,1111.9151611328125,0.13385090231895447,53.18568420410156,-200.5576171875
0,5960,48824320,257.27947224126115,1244.952392578125,0.13398678600788116,67.53813171386719,-203.8617401123047
0,5980,48988160,233.64172794117647,1144.666748046875,0.13364723324775696,69.47030639648438,-204.11318969726562
0,6000,49152000,220.42006578947368,473.3485412597656,0.13315299153327942,71.37129211425781,-202.209228515625
0,6020,49315840,219.46470272206304,767.4633178710938,0.13256314396858215,63.52141571044922,-204.25503540039062
0,6040,49479680,220.9272012022631,478.41546630859375,0.13194890320301056,72.90467834472656,-205.6535186767578
0,6060,49643520,259.88599966284556,574.0383911132812,0.13154570758342743,82.13232421875,-206.47772216796875
0,6080,49807360,310.68639072008114,1003.1693115234375,0.1319570094347,67.09561157226562,-209.0137939453125
0,6100,49971200,331.2662061636557,730.3939819335938,0.13350439071655273,59.06275177001953,-212.24990844726562
0,6120,50135040,352.24993374558306,775.9149780273438,0.13695545494556427,57.97089767456055,-212.46707153320312
0,6140,50298880,380.738287037037,861.5794067382812,0.14196184277534485,42.842071533203125,-211.29739379882812
0,6160,50462720,411.9133343206951,946.1796875,0.14739692211151123,41.43329620361328,-213.0264129638672
0,6180,50626560,425.1290322580645,928.7713012695312,0.15245014429092407,47.02606964111328,-214.0318603515625
0,6200,50790400,430.94592727674626,1033.7977294921875,0.1569536030292511,36.10957336425781,-212.28875732421875
0,6220,50954240,365.13908589440507,1177.9742431640625,0.16043142974376678,32.724185943603516,-212.35365295410156
0,6240,51118080,373.3089692765114,1191.4058837890625,0.1623118817806244,43.935585021972656,-214.07180786132812
0,6260,51281920,446.9006622516556,959.3607177734375,0.1629680097103119,34.64602279663086,-216.45762634277344
0,6280,51445760,629.1205778301887,1370.33544921875,0.16422514617443085,31.966812133789062,-218.76022338867188
0,6300,51609600,675.5906409438776,1331.35107421875,0.16829121112823486,37.22328567504883,-217.6532745361328
0,6320,51773440,580.4183567342694,1179.24951171875,0.17492447793483734,39.41061019897461,-211.6749267578125
0,6340,51937280,519.7851831896552,1233.32763671875,0.18219004571437836,49.095558166503906,-204.82168579101562
0,6360,52101120,529.6728101196953,1279.97802734375,0.18803566694259644,39.03960037231445,-202.18443298339844
0,6380,52264960,505.7217165149545,1134.862548828125,0.19214339554309845,44.89045715332031,-201.23977661132812
0,6400,52428800,451.6495901639344,1151.8052978515625,0.19446146488189697,37.112972259521484,-202.20445251464844
0,6420,52592640,394.6151125866051,767.8950805664062,0.19528640806674957,30.589920043945312,-205.6605682373047
0,6440,52756480,388.3513131648936,705.5812377929688,0.1942821890115738,25.432086944580078,-209.81939697265625
0,6460,52920320,398.2357059509918,715.1386108398438,0.19191515445709229,34.6942024230957,-213.04562377929688
0,6480,53084160,424.1486091424522,744.1489868164062,0.19019654393196106,33.08332443237305,-213.47482299804688
0,6500,53248000,465.7576427996782,811.0653686523438,0.1891818642616272,32.082740783691406,-212.58563232421875
0,6520,53411840,489.5410407725322,818.1646728515625,0.18766115605831146,33.24517059326172,-213.9886932373047
0,6540,53575680,490.0108452593918,853.9214477539062,0.18522843718528748,37.58835220336914,-218.90699768066406
0,6560,53739520,466.8718213848039,885.232177734375,0.18224069476127625,56.03339385986328,-223.21153259277344
0,6580,53903360,430.5028111521873,921.0117797851562,0.1818210482597351,61.95820617675781,-225.33090209960938
0,6600,54067200,461.60265985324946,919.0768432617188,0.18460243940353394,72.023193359375,-226.13795471191406
0,6620,54231040,517.4547472677596,906.1057739257812,0.18970581889152527,64.57986450195312,-225.34054565429688
0,6640,54394880,539.5435004537205,989.5686645507812,0.196538046002388,64.57878112792969,-222.27886962890625
0,6660,54558720,444.47156823623305,980.9527587890625,0.2056695818901062,60.638031005859375,-217.10189819335938
0,6680,54722560,342.03021694214874,1076.87158203125,0.21568989753723145,84.66464233398438,-205.59896850585938
0,6700,54886400,329.85692401960785,1126.0859375,0.2239220291376114,59.26451110839844,-201.97647094726562
0,6720,55050240,341.03182952924396,1169.6220703125,0.2294769138097763,55.65644073486328,-200.65109252929688
0,6740,55214080,338.28901373283395,1140.93310546875,0.23289482295513153,68.8807373046875,-197.37335205078125
0,6760,55377920,310.5027355341246,1129.796875,0.23455892503261566,65.83326721191406,-194.57662963867188
0,6780,55541760,315.8398276748971,1127.924560546875,0.23446446657180786,41.2901725769043,-194.6661376953125
0,6800,55705600,348.2524305555556,1127.6895751953125,0.23113352060317993,61.844852447509766,-199.30563354492188
0,6820,55869440,397.7106258043758,1065.830078125,0.22571441531181335,54.920257568359375,-206.0482177734375
0,6840,56033280,391.16237244897957,1064.7618408203125,0.22105726599693298,43.184791564941406,-205.8333740234375
0,6860,56197120,405.2108488992662,795.55029296875,0.2168925255537033,44.871150970458984,-207.08485412597656
0,6880,56360960,420.31381319763625,1171.0692138671875,0.21305368840694427,50.118995666503906,-209.0225830078125
0,6900,56524800,392.796151026393,815.9397583007812,0.2103210687637329,59.395606994628906,-208.29843139648438
0,6920,56688640,331.8209399167162,825.0214233398438,0.2096513956785202,65.01646423339844,-205.44708251953125
0,6940,56852480,333.02873141627543,837.3616333007812,0.2104789912700653,78.04840850830078,-203.30906677246094
0,6960,57016320,336.78913334707335,841.4402465820312,0.21206970512866974,70.52044677734375,-204.81124877929688
0,6980,57180160,368.5483977754237,812.0498046875,0.2153441309928894,65.90864562988281,-204.0374298095703
0,7000,57344000,409.79146126760565,838.9262084960938,0.2199217677116394,54.97974395751953,-203.47262573242188
0,7020,57507840,464.5716962638376,834.6009521484375,0.22416329383850098,62.923343658447266,-205.74853515625
0,7040,57671680,476.6419165826613,841.510986328125,0.22674904763698578,66.17010498046875,-208.1939239501953
0,7060,57835520,447.82630018248176,874.3026123046875,0.22816576063632965,40.93756866455078,-211.60577392578125
0,7080,57999360,443.3383392226148,828.303955078125,0.22876645624637604,47.08576202392578,-214.26953125
0,7100,58163200,467.9966681985294,852.2052612304688,0.22850756347179413,55.58235168457031,-216.98793029785156
0,7120,58327040,515.4122573937153,839.7409057617188,0.228439599275589,71.64434814453125,-220.70037841796875
0,7140,58490880,537.8165771297007,862.52685546875,0.22936825454235077,85.66439819335938,-218.4491424560547
0,7160,58654720,525.824470766129,889.5244140625,0.23200231790542603,57.09290313720703,-218.06887817382812
0,7180,58818560,479.4485103626943,908.9375610351562,0.23473982512950897,57.93174743652344,-214.8516387939453
0,7200,58982400,438.63254389173375,899.6411743164062,0.2370479553937912,60.96753692626953,-216.82456970214844
0,7220,59146240,427.1292887029289,887.0828857421875,0.23769810795783997,42.625389099121094,-217.83497619628906
0,7240,59310080,440.01147483690585,866.4783325195312,0.23638403415679932,57.46400451660156,-221.09707641601562
0,7260,59473920,432.8351001863933,875.7081298828125,0.23432375490665436,61.611236572265625,-225.31842041015625
0,7280,59637760,438.33461707746477,844.1744384765625,0.23298129439353943,67.31312561035156,-230.1972198486328
0,7300,59801600,461.00852272727275,848.8239135742188,0.23365145921707153,69.58872985839844,-228.79837036132812
0,7320,59965440,486.5823643410853,819.3984985351562,0.23552292585372925,73.22674560546875,-230.12960815429688
0,7340,60129280,481.41936876438984,831.2908325195312,0.23794595897197723,65.21003723144531,-229.51629638671875
0,7360,60293120,490.3551747311828,826.3428955078125,0.24045486748218536,49.64445877075195,-226.29531860351562
0,7380,60456960,483.56196244266056,825.0479736328125,0.24467132985591888,65.17129516601562,-226.47410583496094
0,7400,60620800,507.65345259128384,838.5233154296875,0.2503310739994049,57.45817565917969,-221.54568481445312
0,7420,60784640,547.7572099805574,889.1901245117188,0.2548506259918213,42.57611083984375,-220.70306396484375
0,7440,60948480,533.0292119565217,899.0003051757812,0.25724080204963684,58.52727508544922,-219.26548767089844
0,7460,61112320,526.6563460061444,894.1101684570312,0.25751635432243347,48.50928497314453,-217.1381378173828
0,7480,61276160,526.0727355901189,786.0596923828125,0.25517386198043823,49.193458557128906,-219.52581787109375
0,7500,61440000,506.4903036347518,838.2367553710938,0.25107842683792114,49.56361770629883,-221.25436401367188
0,7520,61603840,511.9529187817259,827.58349609375,0.24484103918075562,47.521446228027344,-225.1126708984375
0,7540,61767680,523.2880760368664,941.8755493164062,0.23756739497184753,40.49747085571289,-226.6912078857422
0,7560,61931520,522.2585521769178,934.8389282226562,0.23098641633987427,42.937477111816406,-230.00619506835938
0,7580,62095360,509.0210002862049,869.1590576171875,0.22521081566810608,49.298702239990234,-226.47923278808594
0,7600,62259200,468.8031522468142,955.0882568359375,0.22133272886276245,49.507057189941406,-225.29132080078125
0,7620,62423040,452.4201948924731,766.73193359375,0.2182154804468155,53.11869812011719,-220.904541015625
0,7640,62586880,404.00115030674846,731.3822631835938,0.2154696136713028,50.7491455078125,-220.21624755859375
0,7660,62750720,370.219337066474,732.1099243164062,0.21261794865131378,60.83364486694336,-218.5902099609375
0,7680,62914560,388.53269675925924,717.0463256835938,0.21068164706230164,50.30580139160156,-217.50888061523438
0,7700,63078400,414.32670454545456,747.7828369140625,0.21213436126708984,50.83660125732422,-219.45388793945312
0,7720,63242240,447.1075432730134,762.4876098632812,0.2174498289823532,50.50221252441406,-217.873046875
0,7740,63406080,452.8649209886548,773.1431274414062,0.22600020468235016,54.11784744262695,-216.87347412109375
0,7760,63569920,437.3222183828611,794.923828125,0.2353726029396057,48.77113342285156,-212.71624755859375
0,7780,63733760,456.30688649222066,748.1709594726562,0.2427542507648468,45.76305389404297,-210.56910705566406
0,7800,63897600,462.8019907723855,768.6259765625,0.24609944224357605,44.62437057495117,-208.27476501464844
0,7820,64061440,487.90194575471696,803.5418090820312,0.2462335079908371,38.874759674072266,-210.16761779785156
0,7840,64225280,508.6648446924005,800.0003051757812,0.24376174807548523,50.812644958496094,-213.54481506347656
0,7860,64389120,568.4000838926174,814.1585083007812,0.24067775905132294,35.977638244628906,-218.7818145751953
0,7880,64552960,599.9784388646289,846.87255859375,0.23728320002555847,43.538490295410156,-222.2666778564453
0,7900,64716800,647.5593791064389,884.1995849609375,0.23527690768241882,27.272151947021484,-223.3848419189453
0,7920,64880640,686.5864512471655,866.5087280273438,0.23526248335838318,30.84738540649414,-224.64849853515625
0,7940,65044480,720.3904958677685,944.711669921875,0.23649723827838898,35.03132247924805,-219.80435180664062
0,7960,65208320,742.1700433231397,951.2345581054688,0.23694561421871185,27.089534759521484,-213.7273406982422
0,7980,65372160,766.5881177325581,928.9725341796875,0.23363056778907776,38.061126708984375,-209.05218505859375
0,8000,65536000,762.4354166666667,987.8645629882812,0.22645001113414764,35.698707580566406,-206.1447296142578
0,8020,65699840,734.0981897341888,960.6578979492188,0.2176634669303894,26.542984008789062,-205.02793884277344
0,8040,65863680,697.1632580091533,988.1117553710938,0.20925027132034302,33.92657470703125,-208.82125854492188
0,8060,66027520,691.67575,998.1253662109375,0.20254845917224884,45.039772033691406,-212.156005859375
0,8080,66191360,689.1978305785124,1009.6431884765625,0.19817671179771423,28.559846878051758,-217.64996337890625
0,8100,66355200,679.3749332264957,1048.5797119140625,0.19735033810138702,32.28270721435547,-218.61997985839844
0,8120,66519040,645.850909703504,931.1249389648438,0.19980169832706451,40.86142349243164,-219.78707885742188
0,8140,66682880,673.4095744680851,894.0646362304688,0.20413947105407715,43.689697265625,-216.19981384277344
0,8160,66846720,694.5767915754924,903.7578735351562,0.20738795399665833,33.73991394042969,-213.90928649902344
0,8180,67010560,735.3122793468667,922.412353515625,0.20769640803337097,43.774139404296875,-209.25540161132812
0,8200,67174400,674.7811662198392,1008.2340698242188,0.20861826837062836,72.16450500488281,-207.41441345214844
0,8220,67338240,627.4723154362416,977.5936279296875,0.21047574281692505,81.33399963378906,-206.82318115234375
0,8240,67502080,581.0379314477469,1046.3870849609375,0.21194973587989807,106.59967803955078,-206.15269470214844
0,8260,67665920,636.1858538657605,962.4780883789062,0.21296782791614532,62.51241683959961,-205.4518585205078
0,8280,67829760,615.3304474708171,967.8895263671875,0.2112564891576767,62.50970458984375,-207.92239379882812
0,8300,67993600,565.8912213740458,946.5679931640625,0.20624884963035583,141.95233154296875,-210.4127960205078
0,8320,68157440,447.0860428231562,968.2587890625,0.2005668580532074,100.49836730957031,-214.103759765625
0,8340,68321280,457.4056509584665,936.4017944335938,0.19900645315647125,104.04427337646484,-214.15480041503906
0,8360,68485120,409.38270997375326,968.1612548828125,0.2024410367012024,184.66732788085938,-214.33416748046875
0,8380,68648960,300.65353697749197,1174.84423828125,0.2132449895143509,280.465576171875,-209.14886474609375
0,8400,68812800,411.6434939301973,1111.7449951171875,0.22640055418014526,208.20448303222656,-204.095703125
0,8420,68976640,405.1141895085066,1244.2674560546875,0.23995359241962433,318.32440185546875,-194.82534790039062
0,8440,69140480,474.2775286259542,1191.626708984375,0.2519714832305908,197.62167358398438,-192.654541015625
0,8460,69304320,411.1944813829787,1129.2037353515625,0.2580278813838959,258.17535400390625,-195.31671142578125
0,8480,69468160,325.5514481707317,1000.4326171875,0.25692471861839294,238.17056274414062,-198.02056884765625
0,8500,69632000,315.57992318435754,1000.4832153320312,0.25002869963645935,179.55381774902344,-208.53431701660156
0,8520,69795840,334.0000269396552,1043.7657470703125,0.24197819828987122,191.2882080078125,-220.44921875
0,8540,69959680,423.4773854961832,1117.8121337890625,0.23389245569705963,164.06288146972656,-230.95260620117188
0,8560,70123520,531.5354567307693,1129.6087646484375,0.22721855342388153,145.263671875,-228.43312072753906
0,8580,70287360,583.7825607064018,1414.8736572265625,0.2252349853515625,165.6299285888672,-224.41314697265625
0,8600,70451200,587.5651094276094,1001.231201171875,0.22772254049777985,103.14659881591797,-222.5557403564453
0,8620,70615040,576.9073576799141,1051.5174560546875,0.2317340075969696,97.52885437011719,-220.05868530273438
0,8640,70778880,567.868775406504,1041.76904296875,0.23665015399456024,83.7288589477539,-211.09739685058594
0,8660,70942720,608.8683823529411,1412.6146240234375,0.24473288655281067,68.06013488769531,-210.4857940673828
0,8680,71106560,646.1699622416534,1034.8935546875,0.2549639046192169,71.79358673095703,-210.8880615234375
0,8700,71270400,648.0435707885305,1053.941162109375,0.26563143730163574,55.596405029296875,-213.9442138671875
0,8720,71434240,655.453629032258,1058.719970703125,0.276747465133667,50.802001953125,-209.12835693359375
0,8740,71598080,653.1455811138014,1087.78857421875,0.28803402185440063,63.970184326171875,-202.66836547851562
0,8760,71761920,708.1734896661367,1464.308837890625,0.29842621088027954,59.60710144042969,-193.764892578125
0,8780,71925760,734.2359035326087,1874.5625,0.30545222759246826,63.75383758544922,-188.88839721679688
0,8800,72089600,699.656576980568,1279.2294921875,0.30810311436653137,57.408485412597656,-178.2165069580078
0,8820,72253440,691.8748841519925,1249.6900634765625,0.306915283203125,68.65721130371094,-174.9441375732422
0,8840,72417280,728.8439510939511,1330.205078125,0.3028244376182556,69.97154235839844,-175.94656372070312
0,8860,72581120,709.9461975524475,1665.8878173828125,0.29667481780052185,68.53466033935547,-176.97573852539062
0,8880,72744960,637.1192720417633,2192.528564453125,0.2881619334220886,70.09354400634766,-178.35321044921875
0,8900,72908800,635.3885316184352,1745.966796875,0.27826234698295593,60.132713317871094,-177.3016357421875
0,8920,73072640,668.7026729559749,1844.463623046875,0.2663750648498535,59.87116241455078,-176.92364501953125
0,8940,73236480,703.2464556709265,1784.21533203125,0.2531794011592865,49.42675018310547,-175.93800354003906
0,8960,73400320,714.437759551495,1789.597900390625,0.24012655019760132,39.926151275634766,-174.11825561523438
0,8980,73564160,737.257358033241,1971.6953125,0.22762209177017212,33.650306701660156,-173.58401489257812
0,9000,73728000,581.7896471088435,2159.072021484375,0.21654704213142395,23.341100692749023,-175.35699462890625
0,9020,73891840,306.03369677197804,1917.906982421875,0.20719532668590546,19.598957061767578,-175.41146850585938
0,9040,74055680,232.15154072299651,2041.266845703125,0.19957943260669708,20.854717254638672,-173.79510498046875
0,9060,74219520,190.97245065789474,2189.0888671875,0.19312357902526855,14.121007919311523,-173.74468994140625
0,9080,74383360,209.72871609237538,2345.616455078125,0.18735213577747345,11.81088638305664,-172.41940307617188
0,9100,74547200,197.83137623856706,2305.059814453125,0.18227112293243408,12.49059009552002,-170.34124755859375
0,9120,74711040,231.6442781690141,2458.45458984375,0.17828790843486786,14.131927490234375,-168.71456909179688
0,9140,74874880,255.3003259202454,2571.717041015625,0.1742192804813385,14.296931266784668,-169.26766967773438
0,9160,75038720,251.98688497340424,2368.010009765625,0.1702078878879547,17.591285705566406,-171.64529418945312
0,9180,75202560,337.07493832236844,2635.839599609375,0.16599462926387787,19.34152603149414,-172.26217651367188
0,9200,75366400,473.1569277108434,2701.903564453125,0.16167962551116943,20.232458114624023,-175.75347900390625
0,9220,75530240,574.2356542397661,2786.394775390625,0.15746347606182098,17.75498390197754,-177.77053833007812
0,9240,75694080,644.9470915841584,1891.48095703125,0.1536474972963333,19.027257919311523,-180.37979125976562
0,9260,75857920,647.126876443418,1629.6981201171875,0.1499592363834381,25.171710968017578,-181.80471801757812
0,9280,76021760,626.8034841075795,1496.1593017578125,0.1465185582637787,23.909305572509766,-184.08010864257812
0,9300,76185600,626.4244453463203,2917.91943359375,0.14367181062698364,26.961387634277344,-183.78330993652344
0,9320,76349440,576.9246236133122,3206.7548828125,0.14148341119289398,32.489990234375,-183.40948486328125
0,9340,76513280,577.5807487468671,1749.5302734375,0.1398295760154724,26.979766845703125,-186.05592346191406
0,9360,76677120,711.3832139328064,1918.5687255859375,0.13814647495746613,34.73047637939453,-184.37864685058594
0,9380,76840960,654.7746029005525,1610.8388671875,0.13632522523403168,32.91883087158203,-181.89627075195312
0,9400,77004800,720.6826059626437,1643.0880126953125,0.13492624461650848,33.9468994140625,-182.72372436523438
0,9420,77168640,869.7983035714286,2183.89599609375,0.1337147057056427,27.742856979370117,-185.04754638671875
0,9440,77332480,907.99658203125,1963.975341796875,0.1324598491191864,27.122817993164062,-186.62205505371094
0,9460,77496320,984.2563210227273,2050.089111328125,0.13117201626300812,28.620380401611328,-186.0520782470703
0,9480,77660160,929.1743852459016,2111.98779296875,0.13038112223148346,24.909683227539062,-186.05064392089844
0,9500,77824000,944.8155347769028,1857.4383544921875,0.13004687428474426,24.30850601196289,-186.85671997070312
0,9520,77987840,914.8005681818182,2180.435302734375,0.13003312051296234,27.8292293548584,-185.1717071533203
0,9540,78151680,902.0856573705179,2319.37451171875,0.1301581859588623,26.122238159179688,-179.69387817382812
0,9560,78315520,977.0483974358974,2500.412353515625,0.13065539300441742,23.15044403076172,-174.12142944335938
0,9580,78479360,935.020428802589,2213.547607421875,0.1314695179462433,23.294546127319336,-171.88697814941406
0,9600,78643200,850.9041955017301,1954.0347900390625,0.13203492760658264,25.531784057617188,-169.50364685058594
0,9620,78807040,959.0106362951807,2054.423828125,0.13173989951610565,21.32933807373047,-169.45619201660156
0,9640,78970880,1087.7411877962086,1907.814208984375,0.13107332587242126,19.372177124023438,-169.54550170898438
0,9660,79134720,1066.2647429435483,2372.33935546875,0.13031893968582153,16.447389602661133,-171.89605712890625
0,9680,79298560,1002.626953125,2068.109130859375,0.1292545050382614,13.87025260925293,-175.0566864013672
0,9700,79462400,1026.7774456521738,3223.468994140625,0.1283806413412094,12.8493013381958,-175.1459503173828
0,9720,79626240,1080.03025477707,2848.59619140625,0.12802712619304657,12.33015251159668,-176.9278564453125
0,9740,79790080,1042.451026119403,2077.45361328125,0.12797057628631592,11.465617179870605,-176.02273559570312
0,9760,79953920,551.8441978503184,2197.447265625,0.12890468537807465,19.482728958129883,-172.0870819091797
0,9780,80117760,440.75881717850285,2184.607421875,0.13039684295654297,14.426836013793945,-169.59149169921875
0,9800,80281600,550.9822455752212,2494.858642578125,0.1328275352716446,17.045551300048828,-167.46615600585938
0,9820,80445440,576.9516684322034,2326.628173828125,0.13617578148841858,26.483673095703125,-162.84886169433594
0,9840,80609280,350.6716521394612,2604.685546875,0.13985811173915863,22.00083351135254,-160.62939453125
0,9860,80773120,401.847602739726,1717.46826171875,0.14361582696437836,19.75738525390625,-157.49017333984375
0,9880,80936960,441.69812925170066,2476.921630859375,0.1464434117078781,24.437841415405273,-158.67153930664062
0,9900,81100800,526.2964285714286,2085.2412109375,0.14848731458187103,25.36076545715332,-159.5966796875
0,9920,81264640,472.662646484375,2397.781494140625,0.1497659534215927,22.163911819458008,-162.07420349121094
0,9940,81428480,466.3201356132075,2969.431884765625,0.15040746331214905,18.99298858642578,-161.9965362548828
0,9960,81592320,543.0091192170819,2498.115478515625,0.15031372010707855,20.69110870361328,-164.90219116210938
0,9980,81756160,755.9841485507246,3334.423583984375,0.14969557523727417,19.5529842376709,-166.5789031982422
0,10000,81920000,686.8269498607242,2894.073486328125,0.14825256168842316,19.702735900878906,-169.0523223876953
1,1,8192,-1.1448757943790124,0.0,0.9988007545471191,32.98816680908203,-4.041031837463379
1,20,163840,-2.316018373729476,16.110790252685547,0.976285457611084,5.591898441314697,-6.4514594078063965
1,40,327680,1.5612914078536606,36.34814453125,0.9531345963478088,0.9824886322021484,-8.242485046386719
1,60,491520,4.785939208272595,55.099124908447266,0.9305534362792969,0.9310343265533447,-8.917715072631836
1,80,655360,7.446000739104438,67.65084075927734,0.9085525870323181,0.9153491258621216,-9.731184005737305
1,100,819200,10.211962254754969,109.7882080078125,0.8871353268623352,0.9808348417282104,-10.69485092163086
1,120,983040,13.056700080859969,93.90406799316406,0.8662927150726318,1.0619688034057617,-11.597882270812988
1,140,1146880,14.563303986237727,225.1605224609375,0.8460156321525574,1.1038187742233276,-12.786205291748047
1,160,1310720,15.580533796193233,233.2979278564453,0.8262938261032104,1.0957131385803223,-13.926176071166992
1,180,1474560,9.85769578887195,280.40753173828125,0.8070974349975586,1.1355352401733398,-15.043821334838867
1,200,1638400,10.229842181063336,302.3533935546875,0.788385808467865,1.0288054943084717,-15.928926467895508
1,220,1802240,7.665272312093402,278.01556396484375,0.7701253294944763,1.0554205179214478,-16.836647033691406
1,240,1966080,12.697771404383532,301.71929931640625,0.7522875070571899,1.247247576713562,-17.65874481201172
1,260,2129920,19.32594269035807,354.7314147949219,0.7348597049713135,1.3185983896255493,-18.356403350830078
1,280,2293760,23.309100380957837,340.3443603515625,0.7178324460983276,1.4188896417617798,-19.009929656982422
1,300,2457600,26.287764350453173,345.80499267578125,0.7011964321136475,0.9614449739456177,-20.023141860961914
1,320,2621440,31.490051663306453,372.8141174316406,0.6849321722984314,1.3103172779083252,-21.023353576660156
1,340,2785280,32.84211592853201,423.2637939453125,0.6690216064453125,1.0258426666259766,-22.069019317626953
1,360,2949120,36.86886611862562,450.25482177734375,0.6534541845321655,0.9635872840881348,-23.261077880859375
1,380,3112960,46.870730493630575,419.80950927734375,0.6382113099098206,2.10589599609375,-24.52031898498535
1,400,3276800,58.34573204071332,400.4125671386719,0.6232911348342896,1.100804090499878,-25.526851654052734
1,420,3440640,68.87829062064156,449.08074951171875,0.6086758971214294,0.701622724533081,-26.987167358398438
1,440,3604480,83.6447031894773,427.9295654296875,0.594363272190094,1.3321213722229004,-28.124034881591797
1,460,3768320,105.57888633808096,465.5997314453125,0.5803572535514832,1.7175233364105225,-29.5462589263916
1,480,3932160,119.78695820433437,481.4144592285156,0.5666487216949463,2.0340945720672607,-30.88612174987793
1,500,4096000,145.90979567307693,475.79095458984375,0.5532323122024536,1.7262723445892334,-32.31825256347656
1,520,4259840,168.70726263066203,521.9507446289062,0.5401117205619812,1.5574443340301514,-33.624717712402344
1,540,4423680,192.83396322202165,560.08984375,0.5272882580757141,1.9832746982574463,-35.07184600830078
1,560,4587520,220.14469098513013,538.4578247070312,0.5147616863250732,1.9604640007019043,-36.663822174072266
1,580,4751360,243.0952563799622,623.2532348632812,0.5025289058685303,3.020151138305664,-38.159027099609375
1,600,4915200,263.13741682509504,602.0787963867188,0.49058765172958374,2.590322256088257,-39.61703872680664
1,620,5079040,293.76073369565216,625.9002685546875,0.4789343774318695,2.095736265182495,-40.54796600341797
1,640,5242880,322.54584418402777,651.2857055664062,0.46756961941719055,2.102055072784424,-41.982025146484375
1,660,5406720,334.81078074433657,610.7536010742188,0.4564836323261261,2.0638206005096436,-43.00593185424805
1,680,5570560,349.0492733662614,667.401611328125,0.445675253868103,1.6330592632293701,-44.341915130615234
1,700,5734400,354.9905220970537,743.1307983398438,0.43512338399887085,1.7383006811141968,-45.28266906738281
1,720,5898240,366.58304940374785,654.13525390625,0.42483144998550415,1.1606838703155518,-46.223175048828125
1,740,6062080,358.88581095950707,684.8905029296875,0.4147901237010956,1.1311203241348267,-47.11552429199219
1,760,6225920,377.6252132066277,652.1637573242188,0.40498825907707214,1.1746327877044678,-47.905025482177734
1,780,6389760,390.43903130671504,759.7775268554688,0.3954242169857025,1.0671167373657227,-49.105369567871094
1,800,6553600,387.978086214539,717.0926513671875,0.3860870897769928,0.9475510120391846,-49.745460510253906
1,820,6717440,404.85840707964604,780.120849609375,0.3769766092300415,0.9551973342895508,-50.64888381958008
1,840,6881280,403.4320175438597,767.3162841796875,0.368089497089386,1.095710039138794,-51.493255615234375
1,860,7045120,402.7194703014184,843.8279418945312,0.3594112992286682,1.0310603380203247,-52.072174072265625
1,880,7208960,406.21885738831617,776.447998046875,0.35094383358955383,0.9963041543960571,-53.101844787597656
1,900,7372800,414.32974574554294,890.572265625,0.3426881730556488,1.0203604698181152,-53.482032775878906
1,920,7536640,405.41041306228374,823.0498657226562,0.3346309959888458,0.9292736053466797,-54.416072845458984
1,940,7700480,411.41324013157896,874.1973266601562,0.32676586508750916,0.9079896211624146,-55.0710334777832
