step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,lm_g_L0,lm_g_L1,lm_g_L2,lm_g_L3,lm_g_L4,lm_g_L5,lm_beta_L0,lm_beta_L1,lm_beta_L2,lm_beta_L3,lm_beta_L4,lm_beta_L5,lm_gamma_L0,lm_gamma_L1,lm_gamma_L2,lm_gamma_L3,lm_gamma_L4,lm_gamma_L5,lut_tv,lut_tv_L0,lut_tv_L1,lut_tv_L2,lut_tv_L3,lut_tv_L4,lut_tv_L5
24500,3.630595,1.141199,17.594191,18.894930,19.424026,19.339655,19.597048,19.987349,0.897307,0.963266,0.990202,0.986141,0.999301,1.018920,10.831137,17.799454,16.347174,18.323620,19.069815,24.941277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.42998457,1.70335174,1.80943882,1.79093826,1.74641633,1.95140839,1.22547054,1.34090376,1.24739504,1.14417470,0.99912614,0.72414386,7.31690872e-03,5.05090458e-03,5.98740671e-03,7.77578494e-03,7.76686938e-03,8.73331819e-03,8.58716853e-03
25000,3.610278,1.140801,17.601389,18.902893,19.433832,19.353632,19.609909,19.999254,0.897666,0.963667,0.990681,0.986854,0.999951,1.019516,10.804908,17.790583,16.355110,18.337143,19.083134,24.996494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.43368745,1.70714402,1.81314039,1.79370999,1.74717379,1.95154381,1.22104371,1.34101534,1.24913955,1.14399242,0.99879187,0.72349334,7.27946536e-03,5.05490741e-03,5.97037282e-03,7.73684401e-03,7.72202387e-03,8.67310353e-03,8.51954054e-03
25500,3.597361,1.139887,17.606590,18.913042,19.445021,19.362125,19.624010,20.014072,0.897921,0.964165,0.991233,0.987279,1.000660,1.020254,10.781374,17.781513,16.356430,18.356712,19.099165,25.049507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.43650281,1.71324968,1.81697512,1.79567802,1.74850047,1.95249689,1.21826994,1.34090900,1.25108802,1.14407218,0.99887162,0.72262979,7.24202984e-03,5.06367302e-03,5.95657062e-03,7.69697735e-03,7.67450593e-03,8.60604923e-03,8.45440291e-03
26000,3.593229,1.138502,17.612511,18.919125,19.456886,19.372900,19.633133,20.028006,0.898218,0.964463,0.991821,0.987815,1.001114,1.020949,10.758703,17.773911,16.355394,18.374655,19.114822,25.102388,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.44042909,1.71682024,1.82168758,1.79775989,1.74811184,1.95420349,1.21502149,1.34107101,1.25134706,1.14546990,1.00001562,0.72154844,7.20212803e-03,5.06958831e-03,5.94295142e-03,7.65818218e-03,7.62407156e-03,8.53468105e-03,8.38329364e-03
26500,3.582528,1.136938,17.617046,18.927885,19.469046,19.387550,19.651058,20.040216,0.898441,0.964895,0.992425,0.988548,1.002026,1.021559,10.740232,17.765751,16.357368,18.394745,19.128893,25.153425,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.44301653,1.72134745,1.82710695,1.80164886,1.75067627,1.95507491,1.21139801,1.34078944,1.25235021,1.14523113,0.99980229,0.72094369,7.16280588e-03,5.07293083e-03,5.92653826e-03,7.61954859e-03,7.57733500e-03,8.47052038e-03,8.30996223e-03
27000,3.582224,1.136756,17.627918,18.937782,19.482548,19.397783,19.666080,20.056711,0.898990,0.965383,0.993100,0.989066,1.002783,1.022386,10.722930,17.758245,16.361519,18.412672,19.143169,25.203547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.44740164,1.72822416,1.83349288,1.80428815,1.75308359,1.95763564,1.20790374,1.33935726,1.25353622,1.14616787,0.99968445,0.71998137,7.12315451e-03,5.08074695e-03,5.91235701e-03,7.57441949e-03,7.52581470e-03,8.40317365e-03,8.24241526e-03
27500,3.580737,1.134913,17.635950,18.945385,19.493834,19.410419,19.678253,20.070250,0.899388,0.965767,0.993667,0.989705,1.003393,1.023065,10.712235,17.752670,16.367022,18.432796,19.157824,25.254015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.45175028,1.73340452,1.83864224,1.80869019,1.75383472,1.95928180,1.20435917,1.33908319,1.25349295,1.14549470,1.00070500,0.71926302,7.08030071e-03,5.08129690e-03,5.89491054e-03,7.53210299e-03,7.47156050e-03,8.33445508e-03,8.16747826e-03
28000,3.564346,1.134022,17.644695,18.953783,19.506521,19.423454,19.694193,20.083065,0.899837,0.966177,0.994309,0.990361,1.004201,1.023708,10.698969,17.747177,16.375229,18.450161,19.175222,25.296497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.45637155,1.73916376,1.84405446,1.81238329,1.75621676,1.96125317,1.20071983,1.34002101,1.25459659,1.14532423,1.00034189,0.71878111,7.03629688e-03,5.08216955e-03,5.87430783e-03,7.48345116e-03,7.42003601e-03,8.26455839e-03,8.09325837e-03
28500,3.567248,1.132891,17.653105,18.964153,19.518301,19.437416,19.710735,20.097935,0.900265,0.966701,0.994900,0.991064,1.005037,1.024460,10.690822,17.743889,16.380768,18.469814,19.192276,25.343866,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.46095765,1.74454784,1.85072207,1.81638730,1.75898778,1.96303189,1.19662774,1.33990240,1.25453234,1.14559746,0.99985707,0.71835154,6.98895031e-03,5.07835066e-03,5.85091766e-03,7.43654696e-03,7.36408820e-03,8.19146633e-03,8.01233202e-03
29000,3.547499,1.132439,17.661631,18.975088,19.530270,19.453485,19.726542,20.116177,0.900698,0.967254,0.995495,0.991885,1.005838,1.025377,10.687803,17.738211,16.391722,18.488220,19.209463,25.388945,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.46568191,1.75075710,1.85594463,1.82120490,1.76096582,1.96613884,1.19263387,1.33893180,1.25539851,1.14553976,1.00060225,0.71770751,6.94550434e-03,5.07683260e-03,5.82834100e-03,7.38839433e-03,7.31422938e-03,8.12294055e-03,7.94228818e-03
29500,3.555212,1.132066,17.671255,18.982948,19.543764,19.465757,19.742531,20.134817,0.901179,0.967645,0.996167,0.992502,1.006649,1.026322,10.680598,17.734411,16.397362,18.507952,19.226530,25.434950,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.47090566,1.75598669,1.86295342,1.82528043,1.76368952,1.96959627,1.18906474,1.33904099,1.25639951,1.14619327,1.00083148,0.71689594,6.90014288e-03,5.07253874e-03,5.80454106e-03,7.34093413e-03,7.26048788e-03,8.05155095e-03,7.87080452e-03
30000,3.544010,1.130334,17.681961,18.994173,19.560852,19.482634,19.757301,20.149445,0.901719,0.968215,0.997030,0.993354,1.007393,1.027052,10.675947,17.731339,16.407026,18.528517,19.242649,25.476540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.47711837,1.76268137,1.87135732,1.83035910,1.76666689,1.97227657,1.18494666,1.33743811,1.25565815,1.14607668,1.00129771,0.71673268,6.85461432e-03,5.06855827e-03,5.78038394e-03,7.29599502e-03,7.20859878e-03,7.98056088e-03,7.79358903e-03
30500,3.530089,1.129410,17.691862,19.006315,19.575041,19.495110,19.778807,20.165136,0.902222,0.968821,0.997738,0.993982,1.008487,1.027844,10.672442,17.728575,16.412798,18.547466,19.257948,25.518456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.48201561,1.77031970,1.87832999,1.83473599,1.77044737,1.97555184,1.18087482,1.33618271,1.25590086,1.14656329,1.00122035,0.71631891,6.80946132e-03,5.06316731e-03,5.75623522e-03,7.24936510e-03,7.15535274e-03,7.91282952e-03,7.71981804e-03
31000,3.523951,1.128739,17.701225,19.014996,19.587973,19.509773,19.796171,20.185432,0.902703,0.969247,0.998389,0.994726,1.009368,1.028877,10.670732,17.726196,16.422140,18.568003,19.274710,25.559328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.48697746,1.77657187,1.88498700,1.83993959,1.77423239,1.98010468,1.17596698,1.33567083,1.25699389,1.14670146,1.00167394,0.71569353,6.76367284e-03,5.05739497e-03,5.73185459e-03,7.20119569e-03,7.10166711e-03,7.84200616e-03,7.64791854e-03
31500,3.515635,1.128086,17.714073,19.024542,19.600084,19.524824,19.812294,20.200539,0.903349,0.969730,0.998999,0.995492,1.010182,1.029641,10.674475,17.724247,16.432007,18.585815,19.291624,25.600315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.49367797,1.78373671,1.89230132,1.84606278,1.77779055,1.98334634,1.17098498,1.33474112,1.25662494,1.14615536,1.00195301,0.71548128,6.71631447e-03,5.04848501e-03,5.70555730e-03,7.15189381e-03,7.04624783e-03,7.77230691e-03,7.57339597e-03
32000,3.518170,1.127135,17.724874,19.036648,19.613277,19.539948,19.829317,20.216837,0.903903,0.970339,0.999670,0.996259,1.011048,1.030465,10.675258,17.721699,16.443491,18.606209,19.307354,25.637846,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.49977160,1.79109478,1.89960146,1.85136235,1.78172159,1.98698545,1.16629994,1.33440554,1.25759530,1.14632702,1.00185788,0.71514910,6.66864899e-03,5.03988378e-03,5.68087492e-03,7.09979422e-03,6.99209049e-03,7.70054571e-03,7.49870483e-03
32500,3.494935,1.126590,17.735298,19.044806,19.627150,19.557926,19.846395,20.234594,0.904435,0.970748,1.000373,0.997166,1.011912,1.031367,10.680025,17.720036,16.453478,18.623566,19.325199,25.676725,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.50557208,1.79672992,1.90691555,1.85848987,1.78582823,1.99100244,1.16184282,1.33350623,1.25714254,1.14541626,1.00195408,0.71480972,6.62078251e-03,5.02910744e-03,5.65017341e-03,7.04941340e-03,6.93978788e-03,7.63159897e-03,7.42461393e-03
33000,3.490341,1.126094,17.745094,19.058535,19.640127,19.574240,19.864798,20.252890,0.904935,0.971452,1.001026,0.998000,1.012850,1.032297,10.680069,17.718294,16.463291,18.640890,19.341743,25.710688,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.51141834,1.80520093,1.91427588,1.86461806,1.78983331,1.99520862,1.15697503,1.33081853,1.25743222,1.14558053,1.00261152,0.71454614,6.57377951e-03,5.01820724e-03,5.62182441e-03,6.99917739e-03,6.88730273e-03,7.56337307e-03,7.35279219e-03
33500,3.486527,1.124914,17.755507,19.068354,19.654215,19.587023,19.881569,20.270920,0.905459,0.971944,1.001740,0.998651,1.013701,1.033211,10.687764,17.717445,16.472528,18.657965,19.356579,25.747980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.51795650,1.81206846,1.92337024,1.86942875,1.79489052,1.99922717,1.15224409,1.33017719,1.25693405,1.14624345,1.00257862,0.71423674,6.52668936e-03,5.00593055e-03,5.59392991e-03,6.95075048e-03,6.83365902e-03,7.49371946e-03,7.28214672e-03
34000,3.486538,1.124834,17.767866,19.079700,19.668497,19.601801,19.899092,20.287642,0.906088,0.972521,1.002457,0.999394,1.014591,1.034056,10.691491,17.716490,16.482489,18.677553,19.372168,25.780418,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.52498424,1.81934917,1.93079126,1.87423921,1.79888952,2.00321031,1.14773202,1.32794785,1.25679207,1.14658225,1.00303566,0.71429837,6.48038687e-03,4.99344058e-03,5.56717534e-03,6.90282043e-03,6.78181555e-03,7.42765702e-03,7.20941229e-03
34500,3.481818,1.123981,17.778099,19.090982,19.683628,19.618511,19.918749,20.304996,0.906606,0.973091,1.003222,1.000241,1.015590,1.034938,10.696296,17.715990,16.490080,18.694038,19.387747,25.814072,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.53093934,1.82665372,1.93964255,1.88101268,1.80403113,2.00769520,1.14296842,1.32664382,1.25710821,1.14640915,1.00298500,0.71404445,6.43476696e-03,4.98046027e-03,5.53927710e-03,6.85580401e-03,6.73055463e-03,7.36138830e-03,7.14111747e-03
35000,3.484593,1.123249,17.786678,19.099094,19.693960,19.633228,19.933542,20.325113,0.907047,0.973495,1.003748,1.000993,1.016338,1.035964,10.699418,17.716122,16.500738,18.713371,19.400808,25.846613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.53577697,1.83275998,1.94645488,1.88768160,1.80830240,2.01283073,1.13936806,1.32523704,1.25761688,1.14647865,1.00349092,0.71373206,6.38868993e-03,4.96665202e-03,5.50964102e-03,6.80687465e-03,6.67883735e-03,7.29513494e-03,7.07499962e-03
35500,3.456134,1.123002,17.800169,19.109531,19.706617,19.647783,19.950298,20.340883,0.907730,0.974025,1.004387,1.001731,1.017193,1.036765,10.706803,17.715168,16.512087,18.728067,19.416357,25.877640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.54354382,1.84080303,1.95425141,1.89408028,1.81388760,2.01714087,1.13360071,1.32336569,1.25745118,1.14640951,1.00359213,0.71367103,6.34318885e-03,4.95215273e-03,5.48177073e-03,6.75833877e-03,6.62643276e-03,7.23166158e-03,7.00877653e-03
36000,3.456841,1.122284,17.809446,19.119986,19.719900,19.662859,19.965654,20.357080,0.908203,0.974553,1.005063,1.002493,1.017973,1.037585,10.714762,17.714853,16.522768,18.743940,19.430346,25.906298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.54962456,1.84761536,1.96209729,1.90039110,1.81820333,2.02147174,1.12957120,1.32278895,1.25785589,1.14645016,1.00379169,0.71359229,6.29729731e-03,4.93550673e-03,5.45364385e-03,6.70997286e-03,6.57663960e-03,7.16674933e-03,6.94127148e-03
36500,3.446172,1.122635,17.821098,19.128174,19.731359,19.678190,19.983152,20.373671,0.908800,0.974965,1.005646,1.003274,1.018862,1.038436,10.722833,17.715008,16.532932,18.758127,19.446941,25.935480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.55635381,1.85348153,1.97014153,1.90682888,1.82338762,2.02554607,1.12474191,1.32226992,1.25763917,1.14616966,1.00374377,0.71365875,6.25253383e-03,4.92045609e-03,5.42371487e-03,6.66188495e-03,6.52847253e-03,7.10553676e-03,6.87513780e-03
37000,3.433011,1.121585,17.832106,19.141035,19.742870,19.692196,19.998884,20.391497,0.909361,0.975624,1.006225,1.003988,1.019662,1.039343,10.730612,17.714897,16.541721,18.774637,19.459309,25.961475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.56270814,1.86201823,1.97745502,1.91326058,1.82834375,2.03097463,1.12015486,1.31913257,1.25762546,1.14599133,1.00429046,0.71350282,6.20949858e-03,4.90382640e-03,5.39709302e-03,6.61547622e-03,6.48108171e-03,7.04523548e-03,6.81427866e-03
37500,3.426172,1.120682,17.841684,19.149502,19.755072,19.703642,20.015232,20.407307,0.909848,0.976051,1.006844,1.004570,1.020494,1.040144,10.738533,17.714897,16.549980,18.788849,19.473722,25.988413,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.56884241,1.86852193,1.98586941,1.91839075,1.83387017,2.03542447,1.11540294,1.31830966,1.25743830,1.14684391,1.00437474,0.71348703,6.16688095e-03,4.88762371e-03,5.36936149e-03,6.57137018e-03,6.43362943e-03,6.98631536e-03,6.75298553e-03
38000,3.418075,1.121599,17.851599,19.159649,19.767893,19.720539,20.030724,20.423227,0.910355,0.976571,1.007494,1.005427,1.021283,1.040952,10.745556,17.715532,16.559937,18.802639,19.485916,26.013372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.57449305,1.87528908,1.99380910,1.92529213,1.83808541,2.04032183,1.11101115,1.31603181,1.25693214,1.14604783,1.00485015,0.71353424,6.12574280e-03,4.87049762e-03,5.34295384e-03,6.52844273e-03,6.38959184e-03,6.92995731e-03,6.69301348e-03
38500,3.418014,1.120078,17.861116,19.168568,19.778015,19.732948,20.046516,20.438923,0.910838,0.977023,1.008004,1.006060,1.022084,1.041752,10.752771,17.715153,16.568762,18.816782,19.497822,26.039835,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.58042955,1.88164449,2.00107622,1.93155229,1.84372759,2.04518580,1.10663056,1.31466329,1.25770247,1.14629018,1.00524211,0.71367413,6.08531681e-03,4.85419529e-03,5.31692337e-03,6.48509944e-03,6.34484878e-03,6.87445281e-03,6.63638115e-03
39000,3.433133,1.120499,17.868269,19.177053,19.789000,19.745016,20.059729,20.456142,0.911203,0.977453,1.008562,1.006674,1.022756,1.042630,10.760159,17.715723,16.576124,18.830076,19.508888,26.063599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.58470535,1.88770497,2.00949192,1.93741620,1.84837341,2.05047011,1.10374558,1.31313932,1.25725830,1.14713252,1.00592840,0.71353650,6.04540614e-03,4.83673392e-03,5.28981909e-03,6.44350424e-03,6.30086288e-03,6.81976788e-03,6.58174884e-03
39500,3.407314,1.120952,17.880201,19.187096,19.797968,19.759275,20.076241,20.469191,0.911809,0.977959,1.009018,1.007399,1.023598,1.043294,10.769632,17.715809,16.585255,18.841890,19.520973,26.086056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.59221506,1.89504778,2.01585340,1.94446003,1.85430241,2.05463457,1.09817195,1.31134033,1.25762093,1.14659083,1.00590301,0.71384156,6.00705102e-03,4.82085813e-03,5.26530435e-03,6.40192255e-03,6.25866838e-03,6.76839659e-03,6.52715610e-03
40000,3.415416,1.119671,17.888474,19.193367,19.809820,19.769218,20.088276,20.482979,0.912232,0.978276,1.009623,1.007903,1.024212,1.043994,10.776701,17.715906,16.592644,18.854904,19.533201,26.107952,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.59777486,1.89987516,2.02456045,1.94970024,1.85850739,2.05919218,1.09426057,1.31134725,1.25772870,1.14742470,1.00666547,0.71397918,5.96866198e-03,4.80350899e-03,5.23952581e-03,6.36224682e-03,6.21688832e-03,6.71630306e-03,6.47349888e-03
40500,3.396052,1.118936,17.897209,19.202312,19.818773,19.782587,20.102295,20.497431,0.912678,0.978732,1.010078,1.008583,1.024925,1.044736,10.783601,17.715542,16.600700,18.865646,19.543770,26.128834,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.60337722,1.90665209,2.03156090,1.95666516,1.86415100,2.06331539,1.09016025,1.30960131,1.25757217,1.14675474,1.00697780,0.71414351,5.93241700e-03,4.78713494e-03,5.21518895e-03,6.32310985e-03,6.17789105e-03,6.66793250e-03,6.42324472e-03
41000,3.385357,1.119165,17.905857,19.211208,19.828211,19.793978,20.114956,20.512732,0.913119,0.979187,1.010556,1.009164,1.025568,1.045516,10.791936,17.715971,16.608145,18.877329,19.554714,26.148544,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.60900450,1.91333389,2.03814650,1.96239877,1.86871469,2.06880999,1.08621991,1.30759573,1.25752199,1.14691019,1.00746822,0.71409547,5.89757490e-03,4.77058906e-03,5.19233570e-03,6.28575170e-03,6.13997551e-03,6.62071723e-03,6.37608021e-03
41500,3.377768,1.119443,17.914345,19.218241,19.837189,19.804577,20.126503,20.526165,0.913550,0.979545,1.011013,1.009702,1.026156,1.046198,10.798760,17.716204,16.615049,18.887966,19.565458,26.167994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.61425996,1.91883612,2.04491997,1.96739435,1.87313795,2.07314372,1.08233511,1.30659330,1.25766134,1.14731348,1.00812185,0.71433675,5.86340957e-03,4.75410605e-03,5.16966404e-03,6.25025760e-03,6.10280270e-03,6.57440023e-03,6.32922677e-03
42000,3.370261,1.119194,17.921886,19.225895,19.846846,19.815981,20.140318,20.538507,0.913936,0.979937,1.011502,1.010283,1.026860,1.046824,10.805262,17.716879,16.622303,18.898027,19.574678,26.185934,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.61863935,1.92441785,2.05172706,1.97249258,1.87806964,2.07762933,1.07898533,1.30494583,1.25758564,1.14756119,1.00828671,0.71462452,5.83119062e-03,4.73830849e-03,5.14836237e-03,6.21652137e-03,6.06795680e-03,6.53163670e-03,6.28435798e-03
42500,3.368469,1.118589,17.929634,19.232927,19.854853,19.826708,20.153851,20.552141,0.914330,0.980293,1.011906,1.010830,1.027548,1.047520,10.811576,17.717369,16.627771,18.908096,19.583384,26.204472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.62391663,1.93020093,2.05849385,1.97786522,1.88349962,2.08230400,1.07531261,1.30368924,1.25812960,1.14788604,1.00836027,0.71481693,5.80020831e-03,4.72356984e-03,5.12756500e-03,6.18296163e-03,6.03403011e-03,6.49045594e-03,6.24266732e-03
43000,3.374015,1.118182,17.935841,19.239214,19.862844,19.837067,20.163702,20.565321,0.914645,0.980614,1.012313,1.011358,1.028051,1.048192,10.818535,17.717787,16.634346,18.917891,19.591387,26.221962,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.62776518,1.93518043,2.06517386,1.98384333,1.88740110,2.08674908,1.07261121,1.30242455,1.25828540,1.14800096,1.00923967,0.71501535,5.76997409e-03,4.70827427e-03,5.10728452e-03,6.15116488e-03,6.00130903e-03,6.45003607e-03,6.20177574e-03
43500,3.362517,1.118657,17.943590,19.246561,19.869867,19.846682,20.175451,20.575790,0.915039,0.980984,1.012673,1.011848,1.028648,1.048724,10.826126,17.718353,16.640739,18.927073,19.600418,26.237526,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.63325644,1.94109762,2.07090378,1.98910058,1.89193809,2.09049034,1.06885028,1.30097389,1.25874865,1.14838994,1.00963116,0.71534967,5.74122307e-03,4.69427090e-03,5.08862734e-03,6.12007547e-03,5.96993370e-03,6.41222717e-03,6.16220385e-03
44000,3.364066,1.118513,17.950468,19.252028,19.877949,19.855042,20.185986,20.586845,0.915392,0.981261,1.013084,1.012272,1.029188,1.049289,10.831274,17.718750,16.646759,18.936892,19.609930,26.254072,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.63794136,1.94539356,2.07780457,1.99392128,1.89644074,2.09427238,1.06545699,1.30088544,1.25882041,1.14917207,1.01023257,0.71571958,5.71305336e-03,4.68014367e-03,5.06967958e-03,6.09090924e-03,5.93929086e-03,6.37464877e-03,6.12364803e-03
44500,3.351581,1.119479,17.957394,19.257706,19.884884,19.865545,20.196569,20.598213,0.915748,0.981551,1.013435,1.012806,1.029725,1.049870,10.839352,17.718708,16.654057,18.944494,19.617922,26.269522,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.64241529,1.95037580,2.08353162,1.99996507,1.90097487,2.09841347,1.06190860,1.30002570,1.25907576,1.14902794,1.01098013,0.71606141,5.68675172e-03,4.66728443e-03,5.05223684e-03,6.06258493e-03,5.91130788e-03,6.33965433e-03,6.08744193e-03
45000,3.357046,1.118950,17.963150,19.264629,19.892378,19.874374,20.206316,20.610907,0.916041,0.981905,1.013815,1.013257,1.030221,1.050518,10.843972,17.719580,16.658808,18.954742,19.626587,26.284508,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.64596617,1.95595980,2.08925962,2.00469780,1.90516376,2.10333443,1.05919898,1.29831946,1.25900578,1.14948368,1.01149297,0.71609306,5.66143884e-03,4.65409504e-03,5.03614265e-03,6.03565667e-03,5.88333094e-03,6.30543521e-03,6.05397252e-03
45500,3.350699,1.119422,17.970215,19.270285,19.899723,19.883156,20.216747,20.620874,0.916401,0.982194,1.014190,1.013701,1.030751,1.051023,10.850513,17.719795,16.664080,18.962053,19.635019,26.299133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.65109885,1.96055567,2.09581876,2.00958610,1.91029823,2.10704112,1.05538082,1.29743373,1.25899136,1.14981854,1.01202011,0.71661937,5.63718053e-03,4.64239810e-03,5.02037024e-03,6.01006858e-03,5.85704297e-03,6.27322495e-03,6.01997832e-03
46000,3.340729,1.118389,17.975277,19.276588,19.906620,19.891884,20.227211,20.630899,0.916658,0.982517,1.014538,1.014146,1.031285,1.051531,10.856131,17.720427,16.669754,18.970173,19.642582,26.312933,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.65431893,1.96571648,2.10083795,2.01390219,1.91443944,2.11093044,1.05300450,1.29601502,1.25972199,1.15037417,1.01258516,0.71698576,5.61411182e-03,4.63070767e-03,5.00591751e-03,5.98568656e-03,5.83210168e-03,6.24198793e-03,5.98826958e-03
46500,3.340136,1.119637,17.980967,19.281313,19.913174,19.899918,20.236847,20.642321,0.916950,0.982755,1.014871,1.014555,1.031776,1.052115,10.861557,17.721100,16.675072,18.979078,19.649744,26.327578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.65818751,1.96975636,2.10662127,2.01874971,1.91867507,2.11514616,1.05021155,1.29553235,1.26017368,1.15091980,1.01317847,0.71734363,5.59195139e-03,4.62012505e-03,4.99170600e-03,5.96216368e-03,5.80767589e-03,6.21208129e-03,5.95795643e-03
47000,3.337248,1.119925,17.985361,19.286324,19.919241,19.907938,20.245958,20.652687,0.917171,0.983011,1.015180,1.014964,1.032241,1.052644,10.868196,17.722298,16.679773,18.986721,19.656576,26.341480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.66075444,1.97396553,2.11183882,2.02386951,1.92276943,2.11918139,1.04840279,1.29477644,1.26070690,1.15157187,1.01402140,0.71773177,5.57054571e-03,4.60924720e-03,4.97813290e-03,5.93951112e-03,5.78444125e-03,6.18327130e-03,5.92867052e-03
47500,3.339048,1.119450,17.990934,19.292665,19.924877,19.915455,20.255451,20.661991,0.917457,0.983332,1.015468,1.015348,1.032724,1.053118,10.874673,17.723057,16.686556,18.994150,19.664400,26.354593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.66456759,1.97938955,2.11651587,2.02829862,1.92682779,2.12260175,1.04569602,1.29370749,1.26167536,1.15230751,1.01463830,0.71820498,5.55037482e-03,4.60036285e-03,4.96637868e-03,5.91757242e-03,5.76241175e-03,6.15564268e-03,5.89988055e-03
48000,3.324785,1.119680,17.996759,19.296688,19.930813,19.924082,20.264425,20.672184,0.917754,0.983535,1.015770,1.015786,1.033181,1.053639,10.881000,17.723904,16.691120,19.002760,19.672422,26.368389,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.66832614,1.98288393,2.12198496,2.03387117,1.93084824,2.12637544,1.04311109,1.29397702,1.26237154,1.15259933,1.01552868,0.71861792,5.53084638e-03,4.59178956e-03,4.95412713e-03,5.89690451e-03,5.74150449e-03,6.12859894e-03,5.87215368e-03
