step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,lm_g_L0,lm_g_L1,lm_g_L2,lm_g_L3,lm_g_L4,lm_g_L5,lm_beta_L0,lm_beta_L1,lm_beta_L2,lm_beta_L3,lm_beta_L4,lm_beta_L5,lm_gamma_L0,lm_gamma_L1,lm_gamma_L2,lm_gamma_L3,lm_gamma_L4,lm_gamma_L5,lut_tv,lut_tv_L0,lut_tv_L1,lut_tv_L2,lut_tv_L3,lut_tv_L4,lut_tv_L5
24500,3.686490,1.152802,16.614864,17.888777,19.402603,19.489389,19.226780,19.792318,0.846934,0.911996,0.988207,0.993158,0.980359,1.008748,11.387625,17.747683,16.420284,16.973433,19.851061,24.697983,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26054621,1.38871706,1.73811293,1.71296036,1.65050983,1.86005664,1.21887755,1.30117536,1.21289837,1.12824583,0.97251898,0.70439094,1.15755317e-02,6.14152756e-03,6.55259844e-03,1.38355475e-02,1.40539873e-02,1.40210828e-02,1.48484465e-02
25000,3.662566,1.151302,16.619877,17.892448,19.410669,19.501574,19.233685,19.799526,0.847187,0.912169,0.988600,0.993766,0.980708,1.009100,11.376944,17.738762,16.417429,16.968143,19.873610,24.746689,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26155007,1.38974202,1.74053264,1.71397197,1.64987981,1.85965788,1.21722269,1.29854047,1.21421993,1.12781763,0.97317380,0.70397240,1.16663815e-02,6.23967918e-03,6.64660614e-03,1.39380880e-02,1.41443228e-02,1.41050601e-02,1.49245327e-02
25500,3.660965,1.150162,16.631472,17.895424,19.419872,19.510723,19.246264,19.803532,0.847764,0.912317,0.989035,0.994205,0.981333,1.009281,11.370617,17.729523,16.411703,16.969767,19.897446,24.789690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26427460,1.39058399,1.74447584,1.71446681,1.65138948,1.85899079,1.21496499,1.29581606,1.21485031,1.12958550,0.97284895,0.70381653,1.17603791e-02,6.33997098e-03,6.75181067e-03,1.40445735e-02,1.42370490e-02,1.41910622e-02,1.49978083e-02
26000,3.676035,1.148667,16.634144,17.896509,19.426949,19.522058,19.256533,19.812178,0.847894,0.912361,0.989378,0.994770,0.981847,1.009702,11.363656,17.721903,16.410095,16.968212,19.920685,24.834499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26520896,1.39196110,1.74720120,1.71627557,1.65156198,1.85922921,1.21273804,1.29280806,1.21575046,1.12921143,0.97359896,0.70315254,1.18496628e-02,6.43944368e-03,6.84222393e-03,1.41441170e-02,1.43269636e-02,1.42724924e-02,1.50727360e-02
26500,3.643190,1.147823,16.647173,17.899927,19.434370,19.534552,19.267420,19.818470,0.848546,0.912521,0.989724,0.995395,0.982392,1.010006,11.364348,17.714424,16.405191,16.972630,19.945192,24.879639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26872373,1.39376807,1.75035918,1.71859336,1.65224981,1.85882318,1.20935762,1.28985596,1.21718156,1.12918758,0.97374582,0.70313054,1.19404790e-02,6.53845165e-03,6.94098091e-03,1.42444251e-02,1.44183254e-02,1.43572595e-02,1.51434317e-02
27000,3.636384,1.146403,16.654980,17.903254,19.444925,19.548044,19.279133,19.824209,0.848938,0.912671,0.990249,0.996071,0.982985,1.010275,11.362918,17.707527,16.403940,16.974321,19.971169,24.923521,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.27062750,1.39560711,1.75492013,1.72226226,1.65381944,1.85838425,1.20733964,1.28742170,1.21575344,1.12891066,0.97404164,0.70316005,1.20286567e-02,6.63592946e-03,7.03784451e-03,1.43434424e-02,1.45048648e-02,1.44381132e-02,1.52117461e-02
27500,3.646814,1.144487,16.666292,17.907330,19.450455,19.561666,19.287148,19.834400,0.849502,0.912871,0.990501,0.996745,0.983387,1.010780,11.367727,17.700802,16.404030,16.978725,19.996168,24.964491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.27402854,1.39665043,1.75705481,1.72571528,1.65448439,1.85947776,1.20421398,1.28446484,1.21691942,1.12978780,0.97461969,0.70288038,1.21168091e-02,6.73834141e-03,7.13364081e-03,1.44389607e-02,1.45942383e-02,1.45151000e-02,1.52805736e-02
28000,3.625802,1.144309,16.675207,17.915953,19.458981,19.567921,19.300440,19.842749,0.849956,0.913311,0.990925,0.997052,0.984058,1.011194,11.363032,17.698576,16.402273,16.983356,20.023920,25.006058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.27641428,1.39980638,1.76074541,1.72618127,1.65666986,1.86035454,1.20124888,1.28140855,1.21772146,1.13160932,0.97448248,0.70281214,1.22036162e-02,6.83442410e-03,7.22944271e-03,1.45355817e-02,1.46781299e-02,1.45954173e-02,1.53487017e-02
28500,3.613561,1.142475,16.688877,17.920197,19.469339,19.583313,19.312605,19.853029,0.850638,0.913520,0.991445,0.997822,0.984675,1.011714,11.367337,17.692492,16.402927,16.986225,20.047966,25.046429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.28035605,1.40135121,1.76515114,1.72953331,1.65903151,1.86164498,1.19864762,1.27994323,1.21736848,1.13193941,0.97422218,0.70277238,1.22914334e-02,6.93501532e-03,7.32740108e-03,1.46319419e-02,1.47635359e-02,1.46753173e-02,1.54153891e-02
29000,3.615686,1.141743,16.697588,17.926935,19.477827,19.596338,19.327404,19.860117,0.851079,0.913859,0.991857,0.998474,0.985427,1.012053,11.371919,17.687220,16.407097,16.992613,20.075171,25.083023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.28311944,1.40378594,1.76850832,1.73313451,1.66271186,1.86230922,1.19583130,1.27623081,1.21776032,1.13247442,0.97430646,0.70319235,1.23804167e-02,7.03844894e-03,7.42054684e-03,1.47294216e-02,1.48523739e-02,1.47565622e-02,1.54851470e-02
29500,3.600362,1.139782,16.710674,17.936533,19.489700,19.610945,19.336235,19.870977,0.851748,0.914338,0.992440,0.999211,0.985875,1.012595,11.377643,17.684597,16.409248,16.995678,20.098736,25.122849,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.28671360,1.40658998,1.77431619,1.73668969,1.66398549,1.86416864,1.19303012,1.27308893,1.21692991,1.13211358,0.97481543,0.70305330,1.24677841e-02,7.13891117e-03,7.52061233e-03,1.48253152e-02,1.49361668e-02,1.48342997e-02,1.55513994e-02
30000,3.585764,1.139387,16.727859,17.941448,19.497915,19.624533,19.350994,19.882479,0.852633,0.914585,0.992843,0.999888,0.986621,1.013172,11.380721,17.680611,16.415487,17.005175,20.122622,25.160337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.29168272,1.40857470,1.77903068,1.73999858,1.66740727,1.86588681,1.18930924,1.27069604,1.21757567,1.13227379,0.97517228,0.70321929,1.25556888e-02,7.24237971e-03,7.61501212e-03,1.49197225e-02,1.50232501e-02,1.49141643e-02,1.56196039e-02
30500,3.592256,1.138268,16.740950,17.953245,19.507412,19.638735,19.365391,19.893831,0.853294,0.915174,0.993312,1.000604,0.987349,1.013742,11.384058,17.679256,16.421333,17.011257,20.144657,25.195713,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.29547477,1.41270840,1.78436518,1.74423289,1.67111290,1.86781061,1.18591917,1.26681089,1.21823144,1.13221431,0.97552806,0.70357704,1.26452495e-02,7.34842895e-03,7.71387387e-03,1.50144836e-02,1.51129663e-02,1.49932615e-02,1.56884827e-02
31000,3.577903,1.137170,16.756674,17.958118,19.520426,19.651142,19.379101,19.903070,0.854091,0.915423,0.993959,1.001225,0.988041,1.014198,11.395067,17.676933,16.424610,17.020363,20.166035,25.235460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.29955006,1.41509187,1.79070449,1.74844837,1.67482424,1.86995292,1.18248630,1.26366282,1.21786380,1.13256931,0.97580647,0.70382416,1.27351485e-02,7.45576294e-03,7.81202968e-03,1.51107730e-02,1.51998913e-02,1.50747988e-02,1.57576352e-02
31500,3.575427,1.135779,16.771763,17.964043,19.528492,19.662750,19.392405,19.916298,0.854861,0.915716,0.994359,1.001806,0.988712,1.014865,11.399169,17.675533,16.428730,17.029213,20.188541,25.272612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30408800,1.41831195,1.79513013,1.75196397,1.67772913,1.87288547,1.17879868,1.25990832,1.21870685,1.13291872,0.97599679,0.70380086,1.28221510e-02,7.56058423e-03,7.90830702e-03,1.52033838e-02,1.52824530e-02,1.51513042e-02,1.58268735e-02
32000,3.570228,1.134532,16.784899,17.976973,19.534065,19.676270,19.404484,19.927361,0.855523,0.916366,0.994631,1.002493,0.989323,1.015419,11.411751,17.674097,16.432451,17.038063,20.214897,25.306339,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30838525,1.42336249,1.79838562,1.75626850,1.68066895,1.87555814,1.17538309,1.25548100,1.22015750,1.13345516,0.97699291,0.70406443,1.29097657e-02,7.66318431e-03,8.01157020e-03,1.52917635e-02,1.53659573e-02,1.52292587e-02,1.58968605e-02
32500,3.558887,1.134422,16.800932,17.980898,19.545191,19.687578,19.420860,19.939367,0.856333,0.916566,0.995183,1.003065,0.990158,1.016019,11.420839,17.673656,16.439816,17.046459,20.236717,25.339659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.31326890,1.42512417,1.80445099,1.76020038,1.68587065,1.87785745,1.17123735,1.25356543,1.22010601,1.13443995,0.97701138,0.70442641,1.29977295e-02,7.76730292e-03,8.10987875e-03,1.53827779e-02,1.54510224e-02,1.53087452e-02,1.59666501e-02
33000,3.541143,1.133331,16.814253,17.992924,19.554697,19.703468,19.433489,19.950794,0.857013,0.917178,0.995666,1.003867,0.990797,1.016595,11.426517,17.675282,16.445734,17.056278,20.258196,25.372931,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.31750739,1.42972672,1.81006575,1.76598644,1.68915296,1.88056552,1.16777241,1.24907839,1.21998358,1.13412893,0.97758442,0.70473200,1.30839242e-02,7.86779914e-03,8.20843689e-03,1.54737541e-02,1.55349839e-02,1.53849516e-02,1.60336196e-02
33500,3.530524,1.133121,16.827585,18.002075,19.564564,19.714636,19.445606,19.962763,0.857690,0.917641,0.996164,1.004425,0.991412,1.017206,11.437878,17.673876,16.453554,17.065887,20.281502,25.405485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.32173955,1.43291688,1.81580222,1.76934934,1.69257891,1.88289976,1.16455233,1.24667668,1.21960473,1.13490951,0.97837341,0.70511609,1.31707548e-02,7.96938408e-03,8.30795988e-03,1.55639201e-02,1.56181268e-02,1.54624926e-02,1.61026455e-02
34000,3.527853,1.131702,16.843508,18.010502,19.571951,19.728481,19.459412,19.973803,0.858506,0.918067,0.996535,1.005124,0.992110,1.017757,11.446663,17.673607,16.461765,17.075275,20.302052,25.435225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.32683814,1.43665874,1.82000446,1.77463567,1.69730830,1.88555646,1.16014791,1.24311483,1.21939182,1.13499832,0.97877848,0.70544994,1.32576024e-02,8.07085540e-03,8.40645097e-03,1.56534147e-02,1.57011617e-02,1.55392960e-02,1.61744356e-02
34500,3.519195,1.131151,16.855629,18.017578,19.579681,19.740030,19.469585,19.986990,0.859126,0.918424,0.996915,1.005712,0.992628,1.018423,11.457405,17.674313,16.468237,17.084068,20.323719,25.465555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.33092690,1.43981671,1.82483733,1.77903509,1.70106781,1.88895321,1.15687060,1.23990488,1.21978974,1.13563800,0.97990686,0.70578998,1.33439850e-02,8.17068666e-03,8.50670878e-03,1.57414656e-02,1.57829970e-02,1.56163070e-02,1.62457451e-02
35000,3.523271,1.130300,16.872671,18.027338,19.591152,19.751276,19.484291,19.997829,0.859994,0.918925,0.997492,1.006271,0.993377,1.018970,11.467847,17.673508,16.475159,17.094837,20.341681,25.496326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.33658636,1.44369948,1.83165300,1.78310025,1.70562029,1.89164758,1.15261436,1.23619640,1.21909845,1.13604462,0.98024011,0.70657402,1.34300402e-02,8.27168860e-03,8.60599149e-03,1.58305131e-02,1.58645101e-02,1.56940632e-02,1.63134746e-02
35500,3.512554,1.129255,16.887554,18.034525,19.599228,19.764454,19.497612,20.010366,0.860757,0.919288,0.997897,1.006943,0.994055,1.019603,11.475218,17.674650,16.483688,17.101889,20.362612,25.523167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.34156549,1.44694996,1.83686507,1.78804398,1.70941579,1.89499223,1.14887345,1.23320770,1.22004735,1.13587689,0.98105776,0.70704222,1.35165079e-02,8.37081764e-03,8.70251656e-03,1.59165189e-02,1.59481671e-02,1.57740898e-02,1.63869374e-02
36000,3.505904,1.128749,16.901829,18.043299,19.608528,19.775885,19.509430,20.020821,0.861485,0.919731,0.998362,1.007518,0.994657,1.020133,11.486066,17.674824,16.494032,17.111372,20.381636,25.553530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.34607577,1.45112503,1.84288359,1.79282260,1.71346807,1.89774954,1.14516497,1.22969854,1.22015047,1.13633025,0.98197687,0.70780665,1.36036659e-02,8.46919045e-03,8.80237855e-03,1.60059966e-02,1.60317868e-02,1.58528239e-02,1.64598189e-02
36500,3.517720,1.127577,16.914448,18.049273,19.615938,19.785809,19.519867,20.033558,0.862127,0.920030,0.998739,1.008020,0.995181,1.020777,11.494394,17.676769,16.499075,17.122206,20.399614,25.582087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.35044456,1.45418334,1.84759271,1.79687870,1.71717417,1.90155804,1.14151001,1.22690439,1.22066951,1.13733935,0.98298931,0.70823514,1.36880996e-02,8.56402889e-03,8.89841840e-03,1.60914958e-02,1.61118209e-02,1.59289297e-02,1.65339038e-02
37000,3.483495,1.126735,16.927780,18.059423,19.625158,19.797546,19.532742,20.045176,0.862807,0.920546,0.999202,1.008616,0.995835,1.021366,11.505890,17.677382,16.505611,17.131874,20.416960,25.607918,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.35512161,1.45865405,1.85340118,1.80129576,1.72184408,1.90489960,1.13757336,1.22378111,1.22067821,1.13777566,0.98329663,0.70875269,1.37738520e-02,8.65819212e-03,8.99678376e-03,1.61769725e-02,1.61937382e-02,1.60084795e-02,1.66089460e-02
37500,3.494236,1.126668,16.942469,18.068026,19.632244,19.808523,19.544647,20.055338,0.863551,0.920981,0.999554,1.009174,0.996444,1.021878,11.517092,17.679626,16.511654,17.139839,20.435392,25.632114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.35982537,1.46252871,1.85801697,1.80573785,1.72612655,1.90773118,1.13386500,1.22030938,1.22107089,1.13815582,0.98391020,0.70936406,1.38594448e-02,8.75222962e-03,9.09513235e-03,1.62627138e-02,1.62768122e-02,1.60866976e-02,1.66830830e-02
38000,3.480858,1.126160,16.953396,18.074745,19.638922,19.820688,19.556829,20.066370,0.864107,0.921322,0.999891,1.009791,0.997059,1.022434,11.526634,17.681572,16.519545,17.149750,20.451288,25.656166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36389518,1.46570897,1.86212111,1.81129289,1.73092830,1.91088831,1.13010848,1.21814275,1.22165132,1.13823724,0.98487961,0.71001351,1.39436456e-02,8.84196814e-03,9.19020921e-03,1.63458548e-02,1.63603388e-02,1.61644630e-02,1.67590398e-02
38500,3.470058,1.125337,16.965631,18.085323,19.646677,19.828400,19.568661,20.078329,0.864732,0.921866,1.000287,1.010182,0.997664,1.023045,11.536661,17.682726,16.526583,17.157911,20.469496,25.679531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36836350,1.47010922,1.86744404,1.81465209,1.73544919,1.91443896,1.12666452,1.21485269,1.22178090,1.13961124,0.98536384,0.71057940,1.40282529e-02,8.93036649e-03,9.28746630e-03,1.64301805e-02,1.64415538e-02,1.62441246e-02,1.68358255e-02
39000,3.457299,1.125094,16.978102,18.091572,19.654558,19.837156,19.578901,20.088114,0.865364,0.922184,1.000685,1.010624,0.998185,1.023542,11.547038,17.684547,16.532619,17.166241,20.484697,25.701359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.37300181,1.47269142,1.87211359,1.81862664,1.73922575,1.91740346,1.12291229,1.21277463,1.22174037,1.14042842,0.98630953,0.71135539,1.41117085e-02,9.01725702e-03,9.38121788e-03,1.65137853e-02,1.65216830e-02,1.63232144e-02,1.69130936e-02
39500,3.453405,1.124955,16.986435,18.098824,19.661133,19.847479,19.589930,20.096682,0.865794,0.922554,1.001017,1.011148,0.998745,1.023974,11.556849,17.685183,16.540279,17.175095,20.500614,25.722378,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.37619269,1.47602177,1.87655473,1.82364273,1.74389827,1.91991389,1.11979795,1.20981312,1.22167611,1.14106357,0.98711568,0.71206492,1.41951232e-02,9.10179783e-03,9.47604142e-03,1.65971275e-02,1.66027173e-02,1.64022539e-02,1.69908013e-02
40000,3.457764,1.124403,16.998957,18.105677,19.668127,19.856108,19.597979,20.107653,0.866434,0.922903,1.001366,1.011584,0.999153,1.024532,11.566010,17.687551,16.547564,17.182438,20.515814,25.743092,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.38064384,1.47919023,1.88147652,1.82737815,1.74731302,1.92354822,1.11599517,1.20729208,1.22251582,1.14202273,0.98816943,0.71263087,1.42784173e-02,9.18688998e-03,9.56984516e-03,1.66801549e-02,1.66835338e-02,1.64803509e-02,1.70697290e-02
40500,3.436360,1.123893,17.009939,18.112217,19.674164,19.866098,19.607174,20.117304,0.866997,0.923232,1.001673,1.012093,0.999626,1.025026,11.574105,17.688089,16.553476,17.189547,20.530327,25.764439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.38457298,1.48230505,1.88551581,1.83152270,1.75093615,1.92641294,1.11297071,1.20515287,1.22282207,1.14219761,0.98904061,0.71325201,1.43620496e-02,9.27043147e-03,9.66352224e-03,1.67622864e-02,1.67664737e-02,1.65606979e-02,1.71488859e-02
41000,3.440504,1.124112,17.022108,18.119667,19.681152,19.873804,19.617073,20.126656,0.867616,0.923609,1.002025,1.012483,1.000129,1.025499,11.584022,17.689581,16.561253,17.198154,20.543369,25.783049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.38919532,1.48601031,1.89056981,1.83497345,1.75493181,1.92981791,1.10952985,1.20220804,1.22308922,1.14329326,0.98991889,0.71398365,1.44456569e-02,9.35298391e-03,9.75640304e-03,1.68455262e-02,1.68480277e-02,1.66412592e-02,1.72297414e-02
41500,3.455778,1.123028,17.030586,18.125719,19.687168,19.882738,19.626654,20.135672,0.868054,0.923918,1.002333,1.012934,1.000615,1.025957,11.591217,17.691339,16.567057,17.203581,20.555182,25.802811,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.39246833,1.48901486,1.89518273,1.83958614,1.75938940,1.93304145,1.10651171,1.19994271,1.22338581,1.14369667,0.99063838,0.71466261,1.45292422e-02,9.43298358e-03,9.84798651e-03,1.69288944e-02,1.69304255e-02,1.67229455e-02,1.73122175e-02
42000,3.423902,1.122851,17.040678,18.130165,19.691956,19.889683,19.636541,20.144344,0.868567,0.924145,1.002577,1.013288,1.001116,1.026397,11.599825,17.693459,16.572960,17.212534,20.567650,25.820517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.39638174,1.49148417,1.89855659,1.84302092,1.76401758,1.93584859,1.10294151,1.19837689,1.22475266,1.14460516,0.99109107,0.71543485,1.46124104e-02,9.51230898e-03,9.93994158e-03,1.70104541e-02,1.70117449e-02,1.68049391e-02,1.73950735e-02
42500,3.420046,1.122452,17.049500,18.135794,19.699142,19.897953,19.644032,20.152786,0.869019,0.924430,1.002941,1.013711,1.001502,1.026824,11.609721,17.694382,16.578032,17.220276,20.580688,25.837337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.39973378,1.49465132,1.90313351,1.84675813,1.76734972,1.93879163,1.10015380,1.19595754,1.22454619,1.14524150,0.99221522,0.71607459,1.46964487e-02,9.59033333e-03,1.00320354e-02,1.70948841e-02,1.70954019e-02,1.68866105e-02,1.74794272e-02
43000,3.436744,1.122118,17.059189,18.141159,19.703501,19.905499,19.652397,20.160982,0.869511,0.924703,1.003160,1.014097,1.001927,1.027240,11.617375,17.696280,16.582958,17.225378,20.591497,25.854488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.40376186,1.49745357,1.90669465,1.85087168,1.77070343,1.94142318,1.09695935,1.19384325,1.22546721,1.14588451,0.99341923,0.71692330,1.47807491e-02,9.66853648e-03,1.01236412e-02,1.71784479e-02,1.71797555e-02,1.69691779e-02,1.75649356e-02
43500,3.413509,1.122467,17.065796,18.147350,19.708340,19.912039,19.661196,20.168344,0.869847,0.925022,1.003409,1.014429,1.002374,1.027615,11.623719,17.698910,16.588341,17.232515,20.602730,25.870327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.40636671,1.50069761,1.91078067,1.85411322,1.77452326,1.94401896,1.09400487,1.19192040,1.22600031,1.14654219,0.99425101,0.71768832,1.48653514e-02,9.74470284e-03,1.02158654e-02,1.72628947e-02,1.72642563e-02,1.70531999e-02,1.76511891e-02
44000,3.404792,1.122342,17.072720,18.153515,19.713497,19.918242,19.668392,20.175474,0.870201,0.925334,1.003672,1.014744,1.002742,1.027980,11.631659,17.700499,16.593443,17.238943,20.614403,25.886211,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.40924203,1.50369871,1.91430748,1.85728300,1.77778411,1.94671440,1.09141946,1.19014263,1.22644305,1.14755630,0.99522597,0.71858561,1.49509762e-02,9.82075464e-03,1.03088599e-02,1.73479002e-02,1.73501354e-02,1.71381868e-02,1.77400205e-02
44500,3.413991,1.122078,17.081327,18.158731,19.718328,19.923019,19.676104,20.182310,0.870640,0.925601,1.003917,1.014985,1.003136,1.028324,11.639237,17.701677,16.599670,17.245049,20.625973,25.901031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41267920,1.50610685,1.91773570,1.85971403,1.78117013,1.94909859,1.08821964,1.18865168,1.22658134,1.14890683,0.99644190,0.71942466,1.50376805e-02,9.89710353e-03,1.04018198e-02,1.74342189e-02,1.74364261e-02,1.72252301e-02,1.78312846e-02
45000,3.395031,1.121566,17.087831,18.162638,19.722952,19.930717,19.682554,20.189648,0.870976,0.925797,1.004148,1.015378,1.003463,1.028698,11.648840,17.703655,16.603901,17.250381,20.637268,25.914526,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41519523,1.50816667,1.92149365,1.86382782,1.78421271,1.95183325,1.08593583,1.18720841,1.22729826,1.14934897,0.99731874,0.71999812,1.51260143e-02,9.97285265e-03,1.04968268e-02,1.75220706e-02,1.75256766e-02,1.73140690e-02,1.79245900e-02
45500,3.388849,1.122385,17.096004,18.167389,19.727703,19.935825,19.690001,20.196779,0.871393,0.926041,1.004390,1.015635,1.003842,1.029064,11.654608,17.705240,16.609415,17.256920,20.645502,25.929852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.41862476,1.51050055,1.92522514,1.86625338,1.78784859,1.95449877,1.08336246,1.18581402,1.22759283,1.15031564,0.99810863,0.72076219,1.52163076e-02,1.00516258e-02,1.05934944e-02,1.76114012e-02,1.76167171e-02,1.74047686e-02,1.80198383e-02
46000,3.403522,1.121790,17.102381,18.171961,19.731598,19.942923,19.696592,20.203239,0.871720,0.926274,1.004586,1.015996,1.004179,1.029390,11.661748,17.707041,16.614586,17.261623,20.656609,25.943068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.42114091,1.51295543,1.92850494,1.87002349,1.79111552,1.95713568,1.08094227,1.18437731,1.22835612,1.15075731,0.99934220,0.72160715,1.53092622e-02,1.01300208e-02,1.06916763e-02,1.77037008e-02,1.77120827e-02,1.74988750e-02,1.81192178e-02
46500,3.389958,1.122189,17.109032,18.176556,19.736324,19.948784,19.703251,20.209700,0.872059,0.926509,1.004825,1.016292,1.004519,1.029719,11.668908,17.708349,16.618803,17.267885,20.665524,25.958052,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.42371500,1.51549482,1.93244946,1.87356412,1.79460812,1.95949328,1.07863081,1.18249083,1.22879374,1.15155673,1.00024807,0.72248632,1.54050786e-02,1.02102468e-02,1.07926000e-02,1.77995469e-02,1.78088713e-02,1.75964367e-02,1.82227697e-02
47000,3.395675,1.122523,17.114603,18.179281,19.739836,19.953823,19.709455,20.216312,0.872346,0.926647,1.005007,1.016548,1.004832,1.030055,11.674150,17.710022,16.624170,17.274387,20.674217,25.972311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.42580879,1.51718462,1.93574750,1.87639236,1.79772162,1.96192420,1.07651949,1.18187535,1.22947574,1.15248942,1.00129330,0.72332692,1.55036356e-02,1.02912709e-02,1.08959023e-02,1.78982466e-02,1.79085620e-02,1.76971518e-02,1.83306802e-02
47500,3.387783,1.122489,17.120752,18.185774,19.743147,19.958649,19.715168,20.222776,0.872658,0.926980,1.005172,1.016795,1.005124,1.030383,11.682285,17.712105,16.629198,17.280258,20.684439,25.985064,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.42831290,1.52051175,1.93819857,1.87893844,1.80059290,1.96445024,1.07435453,1.17965853,1.23052323,1.15371108,1.00261641,0.72410792,1.56068653e-02,1.03759160e-02,1.10052666e-02,1.80008002e-02,1.80131700e-02,1.78027656e-02,1.84432734e-02
48000,3.386460,1.122625,17.127357,18.188326,19.747168,19.964401,19.722143,20.229666,0.872995,0.927110,1.005376,1.017092,1.005481,1.030731,11.689193,17.714090,16.634869,17.285128,20.694012,25.998003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.43095636,1.52221119,1.94157934,1.88216531,1.80391288,1.96704137,1.07192290,1.17864096,1.23115575,1.15448952,1.00335526,0.72489196,1.57152917e-02,1.04637267e-02,1.11181038e-02,1.81091689e-02,1.81238558e-02,1.79145224e-02,1.85623728e-02
