step,layer,group,nominal_lr,adam_factor_rms,eff_step_rms,n_params
5800,5,norms,8.756718e-05,2.023690e-01,1.772088e-05,512
5800,5,out_proj,2.918906e-04,2.182754e-01,6.371255e-05,4194304
5800,5,qkv_lut,2.918906e-04,2.202268e-01,6.428213e-05,3538944
5800,5,residual_lut,2.918906e-04,2.210041e-01,6.450903e-05,3145728
5800,5,temps,8.756718e-05,3.495683e-01,3.061071e-05,8
5800,5,v_lut,2.918906e-04,2.085442e-01,6.087209e-05,1572864
6000,-1,norms,7.822367e-05,5.096407e-01,3.986597e-05,768
6000,-1,tok_emb,7.822367e-05,1.548388e-01,1.211206e-05,2097152
6000,-1,unembedder,7.822367e-05,2.118938e-01,1.657511e-05,12582912
6000,0,norms,7.822367e-05,2.088410e-01,1.633631e-05,512
6000,0,out_proj,2.607456e-04,2.221396e-01,5.792192e-05,4194304
6000,0,qkv_lut,2.607456e-04,2.228392e-01,5.810433e-05,3538944
6000,0,residual_lut,2.607456e-04,2.243673e-01,5.850279e-05,3145728
6000,0,temps,7.822367e-05,4.365190e-01,3.414612e-05,8
6000,0,v_lut,2.607456e-04,2.208750e-01,5.759219e-05,1572864
6000,1,norms,7.822367e-05,2.205960e-01,1.725583e-05,512
6000,1,out_proj,2.607456e-04,2.229046e-01,5.812138e-05,4194304
6000,1,qkv_lut,2.607456e-04,2.230845e-01,5.816828e-05,3538944
6000,1,residual_lut,2.607456e-04,2.248826e-01,5.863714e-05,3145728
6000,1,temps,7.822367e-05,4.492062e-01,3.513856e-05,8
6000,1,v_lut,2.607456e-04,2.159475e-01,5.630737e-05,1572864
6000,2,norms,7.822367e-05,2.169096e-01,1.696747e-05,512
6000,2,out_proj,2.607456e-04,2.227802e-01,5.808895e-05,4194304
6000,2,qkv_lut,2.607456e-04,2.225216e-01,5.802153e-05,3538944
6000,2,residual_lut,2.607456e-04,2.252794e-01,5.874060e-05,3145728
6000,2,temps,7.822367e-05,4.758382e-01,3.722181e-05,8
6000,2,v_lut,2.607456e-04,2.194030e-01,5.720836e-05,1572864
6000,3,norms,7.822367e-05,2.040089e-01,1.595832e-05,512
6000,3,out_proj,2.607456e-04,2.240350e-01,5.841613e-05,4194304
6000,3,qkv_lut,2.607456e-04,2.225396e-01,5.802623e-05,3538944
6000,3,residual_lut,2.607456e-04,2.241945e-01,5.845771e-05,3145728
6000,3,temps,7.822367e-05,5.216610e-01,4.080624e-05,8
6000,3,v_lut,2.607456e-04,2.193050e-01,5.718280e-05,1572864
6000,4,norms,7.822367e-05,2.183717e-01,1.708183e-05,512
6000,4,out_proj,2.607456e-04,2.243818e-01,5.850657e-05,4194304
6000,4,qkv_lut,2.607456e-04,2.256935e-01,5.884858e-05,3538944
6000,4,residual_lut,2.607456e-04,2.235939e-01,5.830112e-05,3145728
6000,4,temps,7.822367e-05,4.096587e-01,3.204501e-05,8
6000,4,v_lut,2.607456e-04,2.169754e-01,5.657537e-05,1572864
6000,5,norms,7.822367e-05,2.170558e-01,1.697890e-05,512
6000,5,out_proj,2.607456e-04,2.226739e-01,5.806123e-05,4194304
6000,5,qkv_lut,2.607456e-04,2.239390e-01,5.839109e-05,3538944
6000,5,residual_lut,2.607456e-04,2.230934e-01,5.817063e-05,3145728
6000,5,temps,7.822367e-05,2.942849e-01,2.302004e-05,8
6000,5,v_lut,2.607456e-04,2.134656e-01,5.566021e-05,1572864
6200,-1,norms,6.954058e-05,5.319663e-01,3.699325e-05,768
6200,-1,tok_emb,6.954058e-05,1.542907e-01,1.072947e-05,2097152
6200,-1,unembedder,6.954058e-05,2.129690e-01,1.480999e-05,12582912
6200,0,norms,6.954058e-05,2.281226e-01,1.586378e-05,512
6200,0,out_proj,2.318019e-04,2.212112e-01,5.127720e-05,4194304
6200,0,qkv_lut,2.318019e-04,2.214645e-01,5.133589e-05,3538944
6200,0,residual_lut,2.318019e-04,2.225685e-01,5.159182e-05,3145728
6200,0,temps,6.954058e-05,3.266263e-01,2.271378e-05,8
6200,0,v_lut,2.318019e-04,2.194998e-01,5.088048e-05,1572864
6200,1,norms,6.954058e-05,2.112187e-01,1.468827e-05,512
6200,1,out_proj,2.318019e-04,2.216204e-01,5.137205e-05,4194304
6200,1,qkv_lut,2.318019e-04,2.215515e-01,5.135606e-05,3538944
6200,1,residual_lut,2.318019e-04,2.229781e-01,5.168675e-05,3145728
6200,1,temps,6.954058e-05,4.654919e-01,3.237058e-05,8
6200,1,v_lut,2.318019e-04,2.162923e-01,5.013698e-05,1572864
6200,2,norms,6.954058e-05,2.157127e-01,1.500079e-05,512
6200,2,out_proj,2.318019e-04,2.206947e-01,5.115745e-05,4194304
6200,2,qkv_lut,2.318019e-04,2.225016e-01,5.157631e-05,3538944
6200,2,residual_lut,2.318019e-04,2.240925e-01,5.194509e-05,3145728
6200,2,temps,6.954058e-05,4.393174e-01,3.055039e-05,8
6200,2,v_lut,2.318019e-04,2.192917e-01,5.083224e-05,1572864
6200,3,norms,6.954058e-05,2.127184e-01,1.479256e-05,512
6200,3,out_proj,2.318019e-04,2.216940e-01,5.138909e-05,4194304
6200,3,qkv_lut,2.318019e-04,2.218399e-01,5.142291e-05,3538944
6200,3,residual_lut,2.318019e-04,2.242504e-01,5.198168e-05,3145728
6200,3,temps,6.954058e-05,4.332428e-01,3.012795e-05,8
6200,3,v_lut,2.318019e-04,2.098142e-01,4.863535e-05,1572864
6200,4,norms,6.954058e-05,2.052100e-01,1.427043e-05,512
6200,4,out_proj,2.318019e-04,2.199104e-01,5.097567e-05,4194304
6200,4,qkv_lut,2.318019e-04,2.202428e-01,5.105272e-05,3538944
6200,4,residual_lut,2.318019e-04,2.241741e-01,5.196400e-05,3145728
6200,4,temps,6.954058e-05,3.619132e-01,2.516766e-05,8
6200,4,v_lut,2.318019e-04,2.122251e-01,4.919418e-05,1572864
6200,5,norms,6.954058e-05,2.154995e-01,1.498596e-05,512
6200,5,out_proj,2.318019e-04,2.189884e-01,5.076193e-05,4194304
6200,5,qkv_lut,2.318019e-04,2.205767e-01,5.113010e-05,3538944
6200,5,residual_lut,2.318019e-04,2.225178e-01,5.158007e-05,3145728
6200,5,temps,6.954058e-05,3.117608e-01,2.168003e-05,8
6200,5,v_lut,2.318019e-04,2.112767e-01,4.897435e-05,1572864
6400,-1,norms,6.158400e-05,5.363284e-01,3.302925e-05,768
6400,-1,tok_emb,6.158400e-05,1.552345e-01,9.559961e-06,2097152
6400,-1,unembedder,6.158400e-05,2.121616e-01,1.306576e-05,12582912
6400,0,norms,6.158400e-05,2.297336e-01,1.414792e-05,512
6400,0,out_proj,2.052800e-04,2.229472e-01,4.576660e-05,4194304
6400,0,qkv_lut,2.052800e-04,2.243878e-01,4.606234e-05,3538944
6400,0,residual_lut,2.052800e-04,2.234154e-01,4.586271e-05,3145728
6400,0,temps,6.158400e-05,4.244317e-01,2.613820e-05,8
6400,0,v_lut,2.052800e-04,2.232620e-01,4.583122e-05,1572864
6400,1,norms,6.158400e-05,2.106424e-01,1.297220e-05,512
6400,1,out_proj,2.052800e-04,2.240780e-01,4.599873e-05,4194304
6400,1,qkv_lut,2.052800e-04,2.237903e-01,4.593968e-05,3538944
6400,1,residual_lut,2.052800e-04,2.235366e-01,4.588760e-05,3145728
6400,1,temps,6.158400e-05,4.979894e-01,3.066818e-05,8
6400,1,v_lut,2.052800e-04,2.191902e-01,4.499536e-05,1572864
6400,2,norms,6.158400e-05,2.277823e-01,1.402775e-05,512
6400,2,out_proj,2.052800e-04,2.240926e-01,4.600172e-05,4194304
6400,2,qkv_lut,2.052800e-04,2.249391e-01,4.617550e-05,3538944
6400,2,residual_lut,2.052800e-04,2.240908e-01,4.600136e-05,3145728
6400,2,temps,6.158400e-05,4.902605e-01,3.019220e-05,8
6400,2,v_lut,2.052800e-04,2.219193e-01,4.555559e-05,1572864
6400,3,norms,6.158400e-05,2.074432e-01,1.277518e-05,512
6400,3,out_proj,2.052800e-04,2.240581e-01,4.599465e-05,4194304
6400,3,qkv_lut,2.052800e-04,2.242217e-01,4.602823e-05,3538944
6400,3,residual_lut,2.052800e-04,2.241020e-01,4.600365e-05,3145728
6400,3,temps,6.158400e-05,4.631165e-01,2.852057e-05,8
6400,3,v_lut,2.052800e-04,2.200482e-01,4.517150e-05,1572864
6400,4,norms,6.158400e-05,2.059636e-01,1.268406e-05,512
6400,4,out_proj,2.052800e-04,2.222972e-01,4.563318e-05,4194304
6400,4,qkv_lut,2.052800e-04,2.240680e-01,4.599667e-05,3538944
6400,4,residual_lut,2.052800e-04,2.242581e-01,4.603569e-05,3145728
6400,4,temps,6.158400e-05,3.730264e-01,2.297246e-05,8
6400,4,v_lut,2.052800e-04,2.197556e-01,4.511142e-05,1572864
6400,5,norms,6.158400e-05,2.065221e-01,1.271845e-05,512
6400,5,out_proj,2.052800e-04,2.202645e-01,4.521590e-05,4194304
6400,5,qkv_lut,2.052800e-04,2.210352e-01,4.537410e-05,3538944
6400,5,residual_lut,2.052800e-04,2.230259e-01,4.578275e-05,3145728
6400,5,temps,6.158400e-05,2.997300e-01,1.845857e-05,8
6400,5,v_lut,2.052800e-04,2.172155e-01,4.458999e-05,1572864
6600,-1,norms,5.441447e-05,5.599066e-01,3.046702e-05,768
6600,-1,tok_emb,5.441447e-05,1.527863e-01,8.313787e-06,2097152
6600,-1,unembedder,5.441447e-05,2.105967e-01,1.145951e-05,12582912
6600,0,norms,5.441447e-05,2.097423e-01,1.141302e-05,512
6600,0,out_proj,1.813816e-04,2.246477e-01,4.074696e-05,4194304
6600,0,qkv_lut,1.813816e-04,2.205727e-01,4.000783e-05,3538944
6600,0,residual_lut,1.813816e-04,2.245638e-01,4.073175e-05,3145728
6600,0,temps,5.441447e-05,3.939012e-01,2.143393e-05,8
6600,0,v_lut,1.813816e-04,2.214706e-01,4.017069e-05,1572864
6600,1,norms,5.441447e-05,2.213032e-01,1.204210e-05,512
6600,1,out_proj,1.813816e-04,2.258242e-01,4.096034e-05,4194304
6600,1,qkv_lut,1.813816e-04,2.258280e-01,4.096104e-05,3538944
6600,1,residual_lut,1.813816e-04,2.249917e-01,4.080935e-05,3145728
6600,1,temps,5.441447e-05,4.796991e-01,2.610257e-05,8
6600,1,v_lut,1.813816e-04,2.265603e-01,4.109387e-05,1572864
6600,2,norms,5.441447e-05,2.483793e-01,1.351543e-05,512
6600,2,out_proj,1.813816e-04,2.253998e-01,4.088336e-05,4194304
6600,2,qkv_lut,1.813816e-04,2.259733e-01,4.098740e-05,3538944
6600,2,residual_lut,1.813816e-04,2.258306e-01,4.096152e-05,3145728
6600,2,temps,5.441447e-05,4.888655e-01,2.660136e-05,8
6600,2,v_lut,1.813816e-04,2.249513e-01,4.080203e-05,1572864
6600,3,norms,5.441447e-05,2.177981e-01,1.185137e-05,512
6600,3,out_proj,1.813816e-04,2.260031e-01,4.099280e-05,4194304
6600,3,qkv_lut,1.813816e-04,2.268003e-01,4.113740e-05,3538944
6600,3,residual_lut,1.813816e-04,2.256859e-01,4.093526e-05,3145728
6600,3,temps,5.441447e-05,4.895624e-01,2.663928e-05,8
6600,3,v_lut,1.813816e-04,2.228845e-01,4.042715e-05,1572864
6600,4,norms,5.441447e-05,2.158805e-01,1.174702e-05,512
6600,4,out_proj,1.813816e-04,2.259893e-01,4.099029e-05,4194304
6600,4,qkv_lut,1.813816e-04,2.264622e-01,4.107608e-05,3538944
6600,4,residual_lut,1.813816e-04,2.263588e-01,4.105731e-05,3145728
6600,4,temps,5.441447e-05,4.004913e-01,2.179252e-05,8
6600,4,v_lut,1.813816e-04,2.243160e-01,4.068679e-05,1572864
6600,5,norms,5.441447e-05,2.261884e-01,1.230792e-05,512
6600,5,out_proj,1.813816e-04,2.235194e-01,4.054230e-05,4194304
6600,5,qkv_lut,1.813816e-04,2.245100e-01,4.072198e-05,3538944
6600,5,residual_lut,1.813816e-04,2.265350e-01,4.108928e-05,3145728
6600,5,temps,5.441447e-05,2.989518e-01,1.626731e-05,8
6600,5,v_lut,1.813816e-04,2.238756e-01,4.060691e-05,1572864
6800,-1,norms,4.808657e-05,5.225457e-01,2.512743e-05,768
6800,-1,tok_emb,4.808657e-05,1.515580e-01,7.287903e-06,2097152
6800,-1,unembedder,4.808657e-05,2.046529e-01,9.841058e-06,12582912
6800,0,norms,4.808657e-05,2.246949e-01,1.080481e-05,512
6800,0,out_proj,1.602886e-04,2.272155e-01,3.642005e-05,4194304
6800,0,qkv_lut,1.602886e-04,2.236274e-01,3.584492e-05,3538944
6800,0,residual_lut,1.602886e-04,2.257936e-01,3.619213e-05,3145728
6800,0,temps,4.808657e-05,3.996141e-01,1.921607e-05,8
6800,0,v_lut,1.602886e-04,2.235968e-01,3.584002e-05,1572864
6800,1,norms,4.808657e-05,2.274256e-01,1.093612e-05,512
6800,1,out_proj,1.602886e-04,2.258571e-01,3.620231e-05,4194304
6800,1,qkv_lut,1.602886e-04,2.270376e-01,3.639153e-05,3538944
6800,1,residual_lut,1.602886e-04,2.260370e-01,3.623115e-05,3145728
6800,1,temps,4.808657e-05,4.950610e-01,2.380579e-05,8
6800,1,v_lut,1.602886e-04,2.252012e-01,3.609718e-05,1572864
6800,2,norms,4.808657e-05,2.271437e-01,1.092256e-05,512
6800,2,out_proj,1.602886e-04,2.253787e-01,3.612563e-05,4194304
6800,2,qkv_lut,1.602886e-04,2.258301e-01,3.619798e-05,3538944
6800,2,residual_lut,1.602886e-04,2.260069e-01,3.622632e-05,3145728
6800,2,temps,4.808657e-05,4.930003e-01,2.370670e-05,8
6800,2,v_lut,1.602886e-04,2.220359e-01,3.558982e-05,1572864
6800,3,norms,4.808657e-05,2.143430e-01,1.030702e-05,512
6800,3,out_proj,1.602886e-04,2.263219e-01,3.627682e-05,4194304
6800,3,qkv_lut,1.602886e-04,2.263132e-01,3.627542e-05,3538944
6800,3,residual_lut,1.602886e-04,2.256184e-01,3.616406e-05,3145728
6800,3,temps,4.808657e-05,5.873325e-01,2.824281e-05,8
6800,3,v_lut,1.602886e-04,2.214100e-01,3.548949e-05,1572864
6800,4,norms,4.808657e-05,2.112931e-01,1.016036e-05,512
6800,4,out_proj,1.602886e-04,2.248328e-01,3.603813e-05,4194304
6800,4,qkv_lut,1.602886e-04,2.264473e-01,3.629691e-05,3538944
6800,4,residual_lut,1.602886e-04,2.260082e-01,3.622653e-05,3145728
6800,4,temps,4.808657e-05,4.632762e-01,2.227737e-05,8
6800,4,v_lut,1.602886e-04,2.206444e-01,3.536677e-05,1572864
6800,5,norms,4.808657e-05,2.097411e-01,1.008573e-05,512
6800,5,out_proj,1.602886e-04,2.235803e-01,3.583736e-05,4194304
6800,5,qkv_lut,1.602886e-04,2.250428e-01,3.607178e-05,3538944
6800,5,residual_lut,1.602886e-04,2.250627e-01,3.607499e-05,3145728
6800,5,temps,4.808657e-05,3.996510e-01,1.921785e-05,8
6800,5,v_lut,1.602886e-04,2.232646e-01,3.578676e-05,1572864
7000,-1,norms,4.264845e-05,5.469156e-01,2.332510e-05,768
7000,-1,tok_emb,4.264845e-05,1.551879e-01,6.618525e-06,2097152
7000,-1,unembedder,4.264845e-05,2.094295e-01,8.931842e-06,12582912
7000,0,norms,4.264845e-05,2.261357e-01,9.644337e-06,512
7000,0,out_proj,1.421615e-04,2.264221e-01,3.218851e-05,4194304
7000,0,qkv_lut,1.421615e-04,2.255027e-01,3.205780e-05,3538944
7000,0,residual_lut,1.421615e-04,2.231662e-01,3.172565e-05,3145728
7000,0,temps,4.264845e-05,5.242896e-01,2.236014e-05,8
7000,0,v_lut,1.421615e-04,2.271198e-01,3.228769e-05,1572864
7000,1,norms,4.264845e-05,2.412960e-01,1.029090e-05,512
7000,1,out_proj,1.421615e-04,2.252241e-01,3.201820e-05,4194304
7000,1,qkv_lut,1.421615e-04,2.237076e-01,3.180261e-05,3538944
7000,1,residual_lut,1.421615e-04,2.242468e-01,3.187926e-05,3145728
7000,1,temps,4.264845e-05,3.951433e-01,1.685225e-05,8
7000,1,v_lut,1.421615e-04,2.242524e-01,3.188006e-05,1572864
7000,2,norms,4.264845e-05,2.128369e-01,9.077163e-06,512
7000,2,out_proj,1.421615e-04,2.251250e-01,3.200411e-05,4194304
7000,2,qkv_lut,1.421615e-04,2.245964e-01,3.192896e-05,3538944
7000,2,residual_lut,1.421615e-04,2.252531e-01,3.202231e-05,3145728
7000,2,temps,4.264845e-05,4.424209e-01,1.886857e-05,8
7000,2,v_lut,1.421615e-04,2.216307e-01,3.150735e-05,1572864
7000,3,norms,4.264845e-05,2.321479e-01,9.900748e-06,512
7000,3,out_proj,1.421615e-04,2.247235e-01,3.194703e-05,4194304
7000,3,qkv_lut,1.421615e-04,2.252162e-01,3.201707e-05,3538944
7000,3,residual_lut,1.421615e-04,2.249706e-01,3.198215e-05,3145728
7000,3,temps,4.264845e-05,5.190187e-01,2.213534e-05,8
7000,3,v_lut,1.421615e-04,2.198594e-01,3.125554e-05,1572864
7000,4,norms,4.264845e-05,2.247991e-01,9.587335e-06,512
7000,4,out_proj,1.421615e-04,2.250204e-01,3.198924e-05,4194304
7000,4,qkv_lut,1.421615e-04,2.224796e-01,3.162804e-05,3538944
7000,4,residual_lut,1.421615e-04,2.256982e-01,3.208559e-05,3145728
7000,4,temps,4.264845e-05,3.720234e-01,1.586622e-05,8
7000,4,v_lut,1.421615e-04,2.186348e-01,3.108145e-05,1572864
7000,5,norms,4.264845e-05,2.039128e-01,8.696565e-06,512
7000,5,out_proj,1.421615e-04,2.237196e-01,3.180431e-05,4194304
7000,5,qkv_lut,1.421615e-04,2.228820e-01,3.168523e-05,3538944
7000,5,residual_lut,1.421615e-04,2.254401e-01,3.204890e-05,3145728
7000,5,temps,4.264845e-05,3.812070e-01,1.625789e-05,8
7000,5,v_lut,1.421615e-04,2.181355e-01,3.101046e-05,1572864
7200,-1,norms,3.814150e-05,5.280227e-01,2.013958e-05,768
7200,-1,tok_emb,3.814150e-05,1.539201e-01,5.870745e-06,2097152
7200,-1,unembedder,3.814150e-05,2.072867e-01,7.906224e-06,12582912
7200,0,norms,3.814150e-05,2.150249e-01,8.201370e-06,512
7200,0,out_proj,1.271383e-04,2.235961e-01,2.842763e-05,4194304
7200,0,qkv_lut,1.271383e-04,2.213850e-01,2.814652e-05,3538944
7200,0,residual_lut,1.271383e-04,2.264248e-01,2.878727e-05,3145728
7200,0,temps,3.814150e-05,3.127818e-01,1.192997e-05,8
7200,0,v_lut,1.271383e-04,2.235137e-01,2.841716e-05,1572864
7200,1,norms,3.814150e-05,2.283822e-01,8.710838e-06,512
7200,1,out_proj,1.271383e-04,2.247205e-01,2.857059e-05,4194304
7200,1,qkv_lut,1.271383e-04,2.251107e-01,2.862019e-05,3538944
7200,1,residual_lut,1.271383e-04,2.274557e-01,2.891834e-05,3145728
7200,1,temps,3.814150e-05,4.319321e-01,1.647454e-05,8
7200,1,v_lut,1.271383e-04,2.205808e-01,2.804427e-05,1572864
7200,2,norms,3.814150e-05,2.380654e-01,9.080169e-06,512
7200,2,out_proj,1.271383e-04,2.244131e-01,2.853150e-05,4194304
7200,2,qkv_lut,1.271383e-04,2.256982e-01,2.869489e-05,3538944
7200,2,residual_lut,1.271383e-04,2.276084e-01,2.893775e-05,3145728
7200,2,temps,3.814150e-05,5.521463e-01,2.105969e-05,8
7200,2,v_lut,1.271383e-04,2.242945e-01,2.851642e-05,1572864
7200,3,norms,3.814150e-05,2.026625e-01,7.729851e-06,512
7200,3,out_proj,1.271383e-04,2.260312e-01,2.873722e-05,4194304
7200,3,qkv_lut,1.271383e-04,2.239832e-01,2.847685e-05,3538944
7200,3,residual_lut,1.271383e-04,2.277793e-01,2.895947e-05,3145728
7200,3,temps,3.814150e-05,4.635598e-01,1.768087e-05,8
7200,3,v_lut,1.271383e-04,2.225621e-01,2.829617e-05,1572864
7200,4,norms,3.814150e-05,2.346990e-01,8.951772e-06,512
7200,4,out_proj,1.271383e-04,2.243216e-01,2.851987e-05,4194304
7200,4,qkv_lut,1.271383e-04,2.288864e-01,2.910023e-05,3538944
7200,4,residual_lut,1.271383e-04,2.272931e-01,2.889767e-05,3145728
7200,4,temps,3.814150e-05,3.467798e-01,1.322670e-05,8
7200,4,v_lut,1.271383e-04,2.283314e-01,2.902968e-05,1572864
7200,5,norms,3.814150e-05,2.260427e-01,8.621608e-06,512
7200,5,out_proj,1.271383e-04,2.199959e-01,2.796991e-05,4194304
7200,5,qkv_lut,1.271383e-04,2.227986e-01,2.832624e-05,3538944
7200,5,residual_lut,1.271383e-04,2.258131e-01,2.870950e-05,3145728
7200,5,temps,3.814150e-05,4.412668e-01,1.683058e-05,8
7200,5,v_lut,1.271383e-04,2.215176e-01,2.816338e-05,1572864
7400,-1,norms,3.460001e-05,5.439785e-01,1.882166e-05,768
7400,-1,tok_emb,3.460001e-05,1.546326e-01,5.350291e-06,2097152
7400,-1,unembedder,3.460001e-05,2.093933e-01,7.245013e-06,12582912
7400,0,norms,3.460001e-05,2.291317e-01,7.927961e-06,512
7400,0,out_proj,1.153334e-04,2.254321e-01,2.599984e-05,4194304
7400,0,qkv_lut,1.153334e-04,2.237563e-01,2.580657e-05,3538944
7400,0,residual_lut,1.153334e-04,2.275378e-01,2.624271e-05,3145728
7400,0,temps,3.460001e-05,4.390394e-01,1.519077e-05,8
7400,0,v_lut,1.153334e-04,2.248507e-01,2.593279e-05,1572864
7400,1,norms,3.460001e-05,2.271510e-01,7.859428e-06,512
7400,1,out_proj,1.153334e-04,2.249182e-01,2.594057e-05,4194304
7400,1,qkv_lut,1.153334e-04,2.245205e-01,2.589471e-05,3538944
7400,1,residual_lut,1.153334e-04,2.271544e-01,2.619848e-05,3145728
7400,1,temps,3.460001e-05,4.603223e-01,1.592716e-05,8
7400,1,v_lut,1.153334e-04,2.231452e-01,2.573609e-05,1572864
7400,2,norms,3.460001e-05,2.062586e-01,7.136551e-06,512
7400,2,out_proj,1.153334e-04,2.245195e-01,2.589459e-05,4194304
7400,2,qkv_lut,1.153334e-04,2.258415e-01,2.604707e-05,3538944
7400,2,residual_lut,1.153334e-04,2.282275e-01,2.632225e-05,3145728
7400,2,temps,3.460001e-05,4.926496e-01,1.704568e-05,8
7400,2,v_lut,1.153334e-04,2.225816e-01,2.567109e-05,1572864
7400,3,norms,3.460001e-05,2.161408e-01,7.478473e-06,512
7400,3,out_proj,1.153334e-04,2.261241e-01,2.607965e-05,4194304
7400,3,qkv_lut,1.153334e-04,2.242410e-01,2.586248e-05,3538944
7400,3,residual_lut,1.153334e-04,2.282005e-01,2.631914e-05,3145728
7400,3,temps,3.460001e-05,5.236219e-01,1.811732e-05,8
7400,3,v_lut,1.153334e-04,2.200278e-01,2.537655e-05,1572864
7400,4,norms,3.460001e-05,2.167334e-01,7.498977e-06,512
7400,4,out_proj,1.153334e-04,2.263219e-01,2.610247e-05,4194304
7400,4,qkv_lut,1.153334e-04,2.274540e-01,2.623303e-05,3538944
7400,4,residual_lut,1.153334e-04,2.285939e-01,2.636450e-05,3145728
7400,4,temps,3.460001e-05,4.176560e-01,1.445090e-05,8
7400,4,v_lut,1.153334e-04,2.213393e-01,2.552781e-05,1572864
7400,5,norms,3.460001e-05,2.138419e-01,7.398932e-06,512
7400,5,out_proj,1.153334e-04,2.249732e-01,2.594692e-05,4194304
7400,5,qkv_lut,1.153334e-04,2.269508e-01,2.617500e-05,3538944
7400,5,residual_lut,1.153334e-04,2.272411e-01,2.620848e-05,3145728
7400,5,temps,3.460001e-05,4.044153e-01,1.399277e-05,8
7400,5,v_lut,1.153334e-04,2.250346e-01,2.595400e-05,1572864
7600,-1,norms,3.205095e-05,5.358096e-01,1.717321e-05,768
7600,-1,tok_emb,3.205095e-05,1.530754e-01,4.906213e-06,2097152
7600,-1,unembedder,3.205095e-05,2.065887e-01,6.621363e-06,12582912
7600,0,norms,3.205095e-05,2.258483e-01,7.238653e-06,512
7600,0,out_proj,1.068365e-04,2.242272e-01,2.395565e-05,4194304
7600,0,qkv_lut,1.068365e-04,2.226334e-01,2.378538e-05,3538944
7600,0,residual_lut,1.068365e-04,2.237643e-01,2.390620e-05,3145728
7600,0,temps,3.205095e-05,3.961729e-01,1.269772e-05,8
7600,0,v_lut,1.068365e-04,2.247682e-01,2.401345e-05,1572864
7600,1,norms,3.205095e-05,2.254806e-01,7.226869e-06,512
7600,1,out_proj,1.068365e-04,2.249651e-01,2.403449e-05,4194304
7600,1,qkv_lut,1.068365e-04,2.252712e-01,2.406719e-05,3538944
7600,1,residual_lut,1.068365e-04,2.243433e-01,2.396805e-05,3145728
7600,1,temps,3.205095e-05,4.439939e-01,1.423043e-05,8
7600,1,v_lut,1.068365e-04,2.236683e-01,2.389594e-05,1572864
7600,2,norms,3.205095e-05,2.259971e-01,7.243424e-06,512
7600,2,out_proj,1.068365e-04,2.244531e-01,2.397978e-05,4194304
7600,2,qkv_lut,1.068365e-04,2.245536e-01,2.399052e-05,3538944
7600,2,residual_lut,1.068365e-04,2.239874e-01,2.393003e-05,3145728
7600,2,temps,3.205095e-05,5.115144e-01,1.639452e-05,8
7600,2,v_lut,1.068365e-04,2.261967e-01,2.416607e-05,1572864
7600,3,norms,3.205095e-05,2.186039e-01,7.006463e-06,512
7600,3,out_proj,1.068365e-04,2.241463e-01,2.394701e-05,4194304
7600,3,qkv_lut,1.068365e-04,2.249055e-01,2.402812e-05,3538944
7600,3,residual_lut,1.068365e-04,2.246490e-01,2.400071e-05,3145728
7600,3,temps,3.205095e-05,5.266294e-01,1.687897e-05,8
7600,3,v_lut,1.068365e-04,2.241988e-01,2.395262e-05,1572864
7600,4,norms,3.205095e-05,2.227990e-01,7.140920e-06,512
7600,4,out_proj,1.068365e-04,2.246272e-01,2.399838e-05,4194304
7600,4,qkv_lut,1.068365e-04,2.232124e-01,2.384723e-05,3538944
7600,4,residual_lut,1.068365e-04,2.255250e-01,2.409430e-05,3145728
7600,4,temps,3.205095e-05,4.659899e-01,1.493542e-05,8
7600,4,v_lut,1.068365e-04,2.225882e-01,2.378054e-05,1572864
7600,5,norms,3.205095e-05,2.323660e-01,7.447553e-06,512
7600,5,out_proj,1.068365e-04,2.240629e-01,2.393810e-05,4194304
7600,5,qkv_lut,1.068365e-04,2.245745e-01,2.399276e-05,3538944
7600,5,residual_lut,1.068365e-04,2.259214e-01,2.413666e-05,3145728
7600,5,temps,3.205095e-05,3.625777e-01,1.162096e-05,8
7600,5,v_lut,1.068365e-04,2.233744e-01,2.386454e-05,1572864
7800,-1,norms,3.051372e-05,5.372999e-01,1.639502e-05,768
7800,-1,tok_emb,3.051372e-05,1.520746e-01,4.640360e-06,2097152
7800,-1,unembedder,3.051372e-05,2.034387e-01,6.207671e-06,12582912
7800,0,norms,3.051372e-05,2.313250e-01,7.058584e-06,512
7800,0,out_proj,1.017124e-04,2.238561e-01,2.276894e-05,4194304
7800,0,qkv_lut,1.017124e-04,2.203614e-01,2.241348e-05,3538944
7800,0,residual_lut,1.017124e-04,2.254421e-01,2.293026e-05,3145728
7800,0,temps,3.051372e-05,4.798558e-01,1.464218e-05,8
7800,0,v_lut,1.017124e-04,2.218504e-01,2.256494e-05,1572864
7800,1,norms,3.051372e-05,2.190109e-01,6.682837e-06,512
7800,1,out_proj,1.017124e-04,2.246978e-01,2.285455e-05,4194304
7800,1,qkv_lut,1.017124e-04,2.250610e-01,2.289149e-05,3538944
7800,1,residual_lut,1.017124e-04,2.259287e-01,2.297974e-05,3145728
7800,1,temps,3.051372e-05,4.346032e-01,1.326136e-05,8
7800,1,v_lut,1.017124e-04,2.237940e-01,2.276262e-05,1572864
7800,2,norms,3.051372e-05,2.126567e-01,6.488947e-06,512
7800,2,out_proj,1.017124e-04,2.248424e-01,2.286926e-05,4194304
7800,2,qkv_lut,1.017124e-04,2.253197e-01,2.291780e-05,3538944
