step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
14200,0.570815,0.281335,0.604912,0.285756,1.519487,0.125654,1.347605,0.312202,1.770296,0.245883,1.442221,0.196553,1.706538,0.291567,1.830168,0.274900,0.789201,0.344581,3.271800,0.233403,1.954605,0.244686,1.008762,0.166719,1.806538,0.308318,1.578159,0.322713,0.616136,0.362695,1.825677,0.329106,1.548503,0.320624,0.701850,0.275285
14400,0.569938,0.280331,0.604322,0.284558,1.523286,0.125115,1.349665,0.311516,1.774595,0.244946,1.448531,0.195698,1.710265,0.290750,1.835846,0.274070,0.791456,0.344092,3.284970,0.232543,1.963179,0.243832,1.012161,0.166051,1.812545,0.307479,1.585544,0.321657,0.617985,0.361356,1.834304,0.328177,1.555719,0.319519,0.704238,0.274068
14600,0.569183,0.279463,0.603572,0.283369,1.526444,0.124553,1.350871,0.310734,1.779363,0.244189,1.453961,0.194870,1.713903,0.290030,1.842024,0.273227,0.793422,0.343546,3.298064,0.231780,1.970964,0.243024,1.015047,0.165378,1.818987,0.306689,1.592121,0.320690,0.619653,0.360202,1.842218,0.327283,1.562520,0.318416,0.706268,0.272945
14800,0.568434,0.278694,0.602936,0.282330,1.530619,0.124054,1.352309,0.309950,1.783645,0.243472,1.459126,0.194104,1.716446,0.289223,1.846522,0.272431,0.795175,0.342891,3.310388,0.231049,1.978749,0.242245,1.017953,0.164734,1.823304,0.305931,1.598538,0.319734,0.621244,0.358871,1.849432,0.326220,1.569132,0.317266,0.708274,0.271835
15000,0.567197,0.277745,0.602203,0.281264,1.533531,0.123553,1.354523,0.309400,1.787042,0.242639,1.464133,0.193341,1.720536,0.288682,1.852343,0.271790,0.797123,0.342374,3.323212,0.230272,1.986267,0.241499,1.020964,0.164136,1.828768,0.305306,1.605288,0.318804,0.622921,0.357652,1.856924,0.325297,1.575070,0.316240,0.710402,0.270717
15200,0.566319,0.276938,0.601666,0.280305,1.537248,0.123108,1.356794,0.308787,1.790617,0.241901,1.468502,0.192547,1.724215,0.288051,1.856869,0.271067,0.798870,0.341786,3.334653,0.229479,1.993749,0.240770,1.023998,0.163537,1.833619,0.304588,1.610929,0.317921,0.624345,0.356548,1.863744,0.324422,1.581822,0.315150,0.712339,0.269699
15400,0.565431,0.276126,0.600789,0.279256,1.539960,0.122610,1.357765,0.308117,1.794962,0.241294,1.473502,0.191910,1.726143,0.287271,1.861075,0.270348,0.800568,0.341185,3.346051,0.228744,2.000882,0.240125,1.026762,0.163001,1.837515,0.303908,1.616697,0.317085,0.625952,0.355493,1.870809,0.323642,1.587826,0.314198,0.714011,0.268749
15600,0.564618,0.275357,0.600104,0.278273,1.543793,0.122213,1.359421,0.307541,1.799115,0.240577,1.478189,0.191239,1.729618,0.286724,1.865631,0.269695,0.802359,0.340667,3.357411,0.228196,2.007443,0.239521,1.029236,0.162398,1.842182,0.303309,1.622935,0.316326,0.627645,0.354413,1.877373,0.322785,1.593141,0.313277,0.715573,0.267773
15800,0.563760,0.274584,0.599571,0.277366,1.548046,0.121819,1.360402,0.306932,1.803512,0.240014,1.483041,0.190553,1.732004,0.285973,1.870434,0.269061,0.803895,0.340026,3.367395,0.227497,2.013380,0.238834,1.031345,0.161780,1.846862,0.302745,1.629030,0.315595,0.629272,0.353343,1.883629,0.321843,1.598874,0.312347,0.717170,0.266831
16000,0.563001,0.273842,0.598736,0.276406,1.550756,0.121367,1.362336,0.306557,1.806898,0.239371,1.487555,0.189931,1.734840,0.285466,1.875140,0.268487,0.805511,0.339581,3.378112,0.226898,2.020162,0.238233,1.034273,0.161258,1.851415,0.302151,1.634562,0.314656,0.630574,0.352102,1.889597,0.321055,1.604135,0.311492,0.719081,0.265939
