seed,update,env_steps,ep_ret_mean,ep_ret_max,ep_len_mean,lr,logstd,kl,tau_actor,tau_critic
0,640,167772160,5377.582016157358,5940.30322265625,948.7077625570777,4.8086570489101014e-05,-1.5865728855133057,0.002481818199157715,0.0808798298239708,0.278389036655426
0,650,170393600,5345.289772727273,5929.54248046875,942.7708333333334,4.542397782447601e-05,-1.5896966457366943,0.002815848682075739,0.08115126192569733,0.2784857153892517
0,660,173015040,5414.764727141308,5939.96435546875,953.6226960607156,4.2961445428335354e-05,-1.592633605003357,0.0026245045010000467,0.08124148100614548,0.2785419821739197
0,670,175636480,5366.287360335195,5957.234375,945.3358938547486,4.0703093314736736e-05,-1.5949621200561523,0.0017445147968828678,0.08140919357538223,0.27861565351486206
0,680,178257920,5361.347165616895,5956.31591796875,944.9240459429418,3.8652699887761145e-05,-1.5986121892929077,0.0023049700539559126,0.08143100887537003,0.27868327498435974
0,690,180879360,5351.63330950679,5974.57080078125,942.3784846318799,3.6813695619940144e-05,-1.6008719205856323,0.0022044163197278976,0.08151263743638992,0.2787115275859833
0,700,183500800,5407.376248216833,6025.8056640625,949.3552068473609,3.5189157312800215e-05,-1.6027958393096924,0.0014769622357562184,0.08174460381269455,0.2787581980228424
0,710,186122240,5371.040545521563,5964.44677734375,944.5388868411353,3.378180294912734e-05,-1.6046478748321533,0.0016036005690693855,0.08193710446357727,0.27877914905548096
0,720,188743680,5427.523670793882,5979.59326171875,952.0870356882739,3.259398714556394e-05,-1.6064207553863525,0.0012840457493439317,0.08211663365364075,0.278871089220047
0,730,191365120,5375.547228999651,5997.67041015625,943.9654932032067,3.162769721314651e-05,-1.608025074005127,0.0018441455904394388,0.08216123282909393,0.27893221378326416
0,740,193986560,5347.447927927928,5993.74365234375,938.7556756756757,3.088454983237502e-05,-1.6096858978271484,0.0018527372740209103,0.08225606381893158,0.2789910137653351
0,750,196608000,5382.575112107624,6001.4052734375,944.6087443946188,3.0365788348376832e-05,-1.611734390258789,0.0018611843697726727,0.08246903121471405,0.27902331948280334
0,760,199229440,5400.464185393258,6000.36083984375,946.5867275280899,3.0072280690690633e-05,-1.6132248640060425,0.001742411288432777,0.0824676975607872,0.27907782793045044
1,1,262144,-1.718289555768338,23.7028751373291,16.360724233983287,0.0002999988705149873,-0.006602119188755751,0.01588483899831772,0.050073008984327316,0.25063538551330566
1,10,2621440,19.813982643685065,391.3929748535156,49.08071587292054,0.0002998870670902326,-0.056629281491041183,0.003735168371349573,0.049443114548921585,0.2479500025510788
1,20,5242880,240.8210480375632,653.072265625,169.3600409342644,0.0002995484573067394,-0.0784703716635704,0.006010393612086773,0.052461642771959305,0.24684831500053406
1,30,7864320,261.3579712604662,815.4434814453125,143.30629101606698,0.0002989847371708259,-0.1364670842885971,0.006318588741123676,0.05249961093068123,0.24691052734851837
1,40,10485760,372.5937999128793,947.97119140625,169.77203426746044,0.0002981968498314587,-0.20168337225914001,0.005498260259628296,0.05258265510201454,0.24655094742774963
1,50,13107200,723.0721200913739,1543.6649169921875,247.45121287936473,0.00029718611348730165,-0.25998273491859436,0.005375544540584087,0.05495348572731018,0.2511867880821228
1,60,15728640,974.6510273972602,2282.779541015625,309.68191780821917,0.0002959542191812635,-0.30582505464553833,0.00481264665722847,0.05631617456674576,0.25577211380004883
1,70,18350080,1182.0167370325694,3028.058349609375,370.166164053076,0.0002945032279712482,-0.35220807790756226,0.004849187098443508,0.057627398520708084,0.25728926062583923
1,80,20971520,1293.6730712819008,3291.543212890625,386.15415077735406,0.0002928355674818394,-0.39863309264183044,0.004797765985131264,0.0589744858443737,0.25763797760009766
1,90,23592960,1381.8397383483239,3494.822265625,395.8796402289452,0.0002909540278426898,-0.4422224462032318,0.004672383889555931,0.060190603137016296,0.2578265070915222
1,100,26214400,1553.4337194337195,3690.177490234375,430.9597352454495,0.00028886175702041143,-0.48632535338401794,0.005077304318547249,0.06150874122977257,0.25794824957847595
1,110,28835840,1823.010329244674,3837.271728515625,494.3645362599527,0.0002865622555517741,-0.5285224318504333,0.0051085492596030235,0.06296725571155548,0.258931428194046
1,120,31457280,2257.8184128225175,4105.73486328125,600.5461297888976,0.00028405937068702803,-0.571869432926178,0.004959180485457182,0.06384448707103729,0.2589525878429413
1,130,34078720,3049.152189781022,4262.30224609375,789.3394160583941,0.0002813572899531447,-0.6141800284385681,0.004693490453064442,0.06471036374568939,0.2595723569393158
1,140,36700160,3605.7577892170143,4544.015625,899.9731780005419,0.0002784605341477492,-0.6518740057945251,0.005184282548725605,0.06523729860782623,0.2602584958076477
1,150,39321600,3692.887014515496,4578.240234375,875.8458218909376,0.000275373949775464,-0.6918624639511108,0.004789926111698151,0.06584696471691132,0.26091867685317993
1,160,41943040,3897.8971644612475,4776.255859375,881.5965973534971,0.00027210270093931693,-0.7395621538162231,0.005276531912386417,0.06657186150550842,0.2620355784893036
1,170,44564480,4270.726327944572,4969.7646484375,928.6844688221709,0.0002686522607007845,-0.7775400876998901,0.0054336898028850555,0.06744816899299622,0.2632039189338684
1,180,47185920,4271.971951694585,5134.81982421875,901.2134787689911,0.00026502840192292,-0.8119534254074097,0.005270340014249086,0.06815741211175919,0.2643582820892334
1,190,49807360,4412.510110644792,5263.7548828125,904.7081266692102,0.0002612371876118919,-0.841747522354126,0.005239096470177174,0.06883902847766876,0.2655192017555237
1,200,52428800,4714.796158612144,5456.97265625,937.6638785625775,0.0002572849607730884,-0.8741371035575867,0.00528100086376071,0.06952956318855286,0.2669006884098053
1,210,55050240,4749.445636094674,5585.87939453125,920.0166420118343,0.0002531783337987607,-0.8987736701965332,0.00508533138781786,0.07024355977773666,0.26818737387657166
1,220,57671680,4854.077576225395,5707.052734375,919.3415669625628,0.0002489241774049615,-0.9308456182479858,0.005374249070882797,0.07083509862422943,0.2693415880203247
1,230,60293120,5057.762893285761,5804.9072265625,939.8718780408693,0.0002445296091362855,-0.9578431844711304,0.005024448968470097,0.07153498381376266,0.2705710232257843
1,240,62914560,4988.63914265636,5885.47705078125,915.1057624736472,0.00024000198145764752,-0.9872974157333374,0.004947419743984938,0.07218252867460251,0.271513432264328
1,250,65536000,4979.357591429627,6000.64697265625,901.8599926117473,0.00023534886945301934,-1.0109140872955322,0.005231378134340048,0.07282885909080505,0.27235284447669983
1,260,68157440,5144.312582345191,6053.751953125,920.5619235836627,0.00023057805815170703,-1.035961389541626,0.005027949810028076,0.07347002625465393,0.2730081379413605
1,270,70778880,5066.636640704369,6127.15576171875,897.4188960379275,0.00022569752950337294,-1.0592844486236572,0.005231907591223717,0.0742432177066803,0.27377840876579285
1,280,73400320,5120.387822878229,6152.36279296875,898.3904059040591,0.0002207154490235943,-1.0869338512420654,0.005025640595704317,0.07485230267047882,0.2744133770465851
1,290,76021760,5173.985099337749,6234.23291015625,898.9834437086092,0.00021564015213230116,-1.1120638847351074,0.005284937564283609,0.07542916387319565,0.2750535011291504
1,300,78643200,5299.090037658336,6280.876953125,912.0845600821636,0.00021048013020795065,-1.1338293552398682,0.005043425597250462,0.07590372115373611,0.2758173644542694
1,310,81264640,5257.0686588402705,6307.6728515625,901.02845962291,0.00020524401638077083,-1.1533875465393066,0.005035512149333954,0.07651492953300476,0.2763519585132599
1,320,83886080,5423.556679455877,6357.58203125,921.3010115102895,0.00019994057108884122,-1.1763677597045898,0.005167646333575249,0.07702124863862991,0.2769802510738373
1,330,86507520,5404.317204301075,6318.87744140625,913.991935483871,0.00019457866742117827,-1.19547700881958,0.005177210085093975,0.07755009829998016,0.2774990200996399
1,340,89128960,5394.6144622093025,6401.38720703125,906.8473837209302,0.00018916727627234616,-1.2116893529891968,0.004739384166896343,0.07797592878341675,0.2779017388820648
1,350,91750400,5417.861591695501,6439.47900390625,907.5719723183391,0.0001837154513334313,-1.2274844646453857,0.004740448668599129,0.07836587727069855,0.27829983830451965
1,360,94371840,5426.637358991374,6445.78076171875,905.3709356337093,0.00017823231394449137,-1.2429660558700562,0.004730453249067068,0.0787142962217331,0.2787782847881317
1,370,96993280,5409.053873239437,6463.982421875,899.1570422535211,0.00017272703783382252,-1.2611804008483887,0.004673626273870468,0.07903214544057846,0.27918198704719543
1,380,99614720,5431.3645183645185,6487.6962890625,899.009702009702,0.00016720883376957643,-1.2773189544677734,0.004942221567034721,0.07931285351514816,0.27955567836761475
1,390,102236160,5453.198391420911,6529.65478515625,899.1323726541555,0.00016168693414940754,-1.2927926778793335,0.005076239351183176,0.07974572479724884,0.27981632947921753
1,400,104857600,5467.263945578231,6525.90771484375,897.7517006802722,0.00015617057755393137,-1.305653691291809,0.004432499874383211,0.08013627678155899,0.28024858236312866
1,410,107479040,5500.943423423423,6515.42431640625,899.8983783783784,0.00015066899328983896,-1.3213368654251099,0.004386714659631252,0.08046721667051315,0.2805121839046478
1,420,110100480,5504.161808057648,6498.04248046875,897.6374058303309,0.00014519138594852683,-1.336202621459961,0.004774769768118858,0.08073826134204865,0.28079870343208313
1,430,112721920,5499.011544991511,6542.44189453125,894.772156196944,0.0001397469200060784,-1.34958815574646,0.004792806226760149,0.0810580626130104,0.28110992908477783
1,440,115343360,5454.601396160559,6582.3369140625,884.9012216404886,0.0001343447044903603,-1.3592922687530518,0.00446073804050684,0.08142492175102234,0.2813437581062317
1,450,117964800,5615.1630136986305,6586.4775390625,907.0448630136987,0.00012899377774088948,-1.3743528127670288,0.004166062921285629,0.08172379434108734,0.2816419303417206
1,460,120586240,5593.021819402484,6558.5771484375,901.9600537092984,0.0001237030922869661,-1.3865585327148438,0.00447622686624527,0.08202550560235977,0.28184133768081665
1,470,123207680,5628.455610795455,6575.88134765625,904.3998579545455,0.00011848149986937494,-1.3961647748947144,0.004529048688709736,0.0822024866938591,0.28196555376052856
1,480,125829120,5650.197870147716,6635.18701171875,903.4544829955341,0.00011333773663071365,-1.4063103199005127,0.004568119533360004,0.08245652168989182,0.28218522667884827
1,490,128450560,5684.827772160432,6661.291015625,906.6127401415571,0.00010828040849912587,-1.4141156673431396,0.004171832464635372,0.08282166719436646,0.2823273241519928
1,500,131072000,5602.577515216613,6666.1962890625,892.0701754385965,0.00010331797678989386,-1.4224796295166016,0.003990455064922571,0.08310937881469727,0.28246280550956726
1,510,133693440,5712.574417819777,6678.42236328125,905.673304083699,9.845874404897978e-05,-1.429606318473816,0.00399761600419879,0.0833708718419075,0.28266942501068115
1,520,136314880,5711.9340511440105,6753.12646484375,904.0238896366084,9.371084016220086e-05,-1.4383587837219238,0.0039777131751179695,0.08359713852405548,0.28281593322753906
1,530,138936320,5748.536612021858,6705.64990234375,908.23970856102,8.908220875327915e-05,-1.4444583654403687,0.0038082750979810953,0.08370254933834076,0.2829066812992096
1,540,141557760,5796.519808743169,6752.57763671875,913.3862704918033,8.458059389352199e-05,-1.450226068496704,0.0042102220468223095,0.08392328023910522,0.2831147015094757
1,550,144179200,5773.537671232877,6716.4453125,908.8092465753425,8.021352714537036e-05,-1.4546455144882202,0.00394031498581171,0.08424956351518631,0.2832035422325134
1,560,146800640,5770.273624823695,6781.810546875,906.6332863187588,7.598831496149118e-05,-1.4608196020126343,0.0036754049360752106,0.08444013446569443,0.28337323665618896
1,570,149422080,5775.79643591501,6759.3466796875,905.246744345442,7.191202646049642e-05,-1.465052604675293,0.003391539677977562,0.08446777611970901,0.2834046483039856
1,580,152043520,5853.720460090624,6778.3427734375,915.7915650052283,6.799148159974119e-05,-1.4711588621139526,0.003591368207708001,0.0847700759768486,0.2834690511226654
1,590,154664960,5837.4596031183555,6768.0234375,912.3720765414599,6.423323976498846e-05,-1.4757757186889648,0.0034246917348355055,0.08490254729986191,0.2835576832294464
1,600,157286400,5801.01861252115,6796.4892578125,905.3705583756346,6.0643588796030915e-05,-1.4796522855758667,0.0035333267878741026,0.08504381030797958,0.28366199135780334
1,610,159907840,5862.13064628214,6791.38916015625,912.0715774843642,5.722853446663111e-05,-1.483960509300232,0.003609109902754426,0.08539191633462906,0.28375759720802307
1,620,162529280,5818.946830985916,6813.7744140625,905.4200704225352,5.399379043638068e-05,-1.4876617193222046,0.0030994124244898558,0.08572137355804443,0.28378745913505554
1,630,165150720,5826.494520547945,6855.884765625,905.2873287671233,5.094476869128981e-05,-1.49092435836792,0.002569769276306033,0.08582350611686707,0.2839462459087372
1,640,167772160,5876.728940217391,6833.548828125,911.4949048913044,4.8086570489101014e-05,-1.4942244291305542,0.0030058068223297596,0.0860498920083046,0.284039169549942
1,650,170393600,5841.946789641717,6860.8076171875,906.2163887903512,4.542397782447601e-05,-1.4964752197265625,0.0026196197140961885,0.08614892512559891,0.28415557742118835
1,660,173015040,5789.464212678937,6837.54248046875,898.0691888207226,4.2961445428335354e-05,-1.5003688335418701,0.0023621516302227974,0.08629094064235687,0.2842327058315277
1,670,175636480,5819.8337837837835,6861.2744140625,901.7516891891892,4.0703093314736736e-05,-1.5020647048950195,0.0017039767699316144,0.086424820125103,0.2842981517314911
1,680,178257920,5837.521754510081,6920.83544921875,903.326494517156,3.8652699887761145e-05,-1.5044177770614624,0.0021180277690291405,0.08653471618890762,0.2843984067440033
1,690,180879360,5832.2564802182815,6911.5732421875,902.7083901773533,3.6813695619940144e-05,-1.5064761638641357,0.0015916662523522973,0.08670510351657867,0.28443586826324463
1,700,183500800,5871.431506849315,6847.9765625,908.0486301369863,3.5189157312800215e-05,-1.5084036588668823,0.0016395443817600608,0.08692562580108643,0.28452613949775696
1,710,186122240,5867.523742525501,6858.77783203125,907.402391839606,3.378180294912734e-05,-1.5103864669799805,0.0017349618719890714,0.08704408258199692,0.28459516167640686
1,720,188743680,5803.271428571428,6838.712890625,898.9384353741497,3.259398714556394e-05,-1.5122531652450562,0.0016041933558881283,0.08730416744947433,0.28469032049179077
1,730,191365120,5803.619598502893,6878.99462890625,898.6165362368153,3.162769721314651e-05,-1.514200210571289,0.0013715267414227128,0.08747752010822296,0.2847503423690796
1,740,193986560,5811.805431419732,6898.94091796875,898.9955311103472,3.088454983237502e-05,-1.5161714553833008,0.001266159233637154,0.08756069093942642,0.2848203778266907
1,750,196608000,5856.754723582925,6927.98388671875,905.0822253324003,3.0365788348376832e-05,-1.5179961919784546,0.0016244219150394201,0.08782375603914261,0.2848760485649109
1,760,199229440,5869.186730506156,6915.939453125,908.4459644322845,3.0072280690690633e-05,-1.519698143005371,0.0011939944233745337,0.08803803473711014,0.28496259450912476
2,1,262144,-1.7664723751729705,21.34978675842285,16.34169741697417,0.0002999988705149873,-0.007453528698533773,0.017399229109287262,0.05008472874760628,0.2505980432033539
2,10,2621440,20.707088678715234,415.84637451171875,50.62583887380217,0.0002998870670902326,-0.05675854906439781,0.004247337579727173,0.049366146326065063,0.24641166627407074
2,20,5242880,238.954788649128,631.24560546875,168.02684008276677,0.0002995484573067394,-0.08038103580474854,0.005924326367676258,0.051171690225601196,0.24557709693908691
2,30,7864320,262.42850356294537,734.2550659179688,146.95397862232778,0.0002989847371708259,-0.139984130859375,0.005582665093243122,0.051319219172000885,0.2457462102174759
2,40,10485760,378.9231357706555,838.9147338867188,187.43960380093412,0.0002981968498314587,-0.19703075289726257,0.006267815828323364,0.0519525520503521,0.24752174317836761
2,50,13107200,622.9837835072642,1595.25927734375,246.9133415183139,0.00029718611348730165,-0.2575001120567322,0.0051477402448654175,0.053592484444379807,0.25007274746894836
2,60,15728640,823.4034857571214,2225.67236328125,277.12656171914045,0.0002959542191812635,-0.3055607080459595,0.005141649395227432,0.055301912128925323,0.2559097409248352
2,70,18350080,1137.3402431421446,2995.397216796875,363.485349127182,0.0002945032279712482,-0.3548195958137512,0.004892666824162006,0.05536910146474838,0.2583825886249542
2,80,20971520,1949.2057581573897,3685.12841796875,604.4564299424185,0.0002928355674818394,-0.40900859236717224,0.004737052600830793,0.055971987545490265,0.25937411189079285
2,90,23592960,2879.352867518157,3930.8310546875,853.382168795392,0.0002909540278426898,-0.46422621607780457,0.005530945956707001,0.057215768843889236,0.2596869170665741
2,100,26214400,2903.794422827497,4103.146484375,801.0431258106355,0.00028886175702041143,-0.5176863670349121,0.005137973930686712,0.05832262709736824,0.2598813772201538
2,110,28835840,3080.3866571018652,4320.64306640625,783.3012912482066,0.0002865622555517741,-0.5690523386001587,0.005164270754903555,0.05970834940671921,0.2601376175880432
2,120,31457280,3537.546296296296,4510.7373046875,860.9435763888889,0.00028405937068702803,-0.6177682876586914,0.00475803017616272,0.060985684394836426,0.2601846158504486
2,130,34078720,3642.876008064516,4598.22802734375,857.9764784946236,0.0002813572899531447,-0.6659935712814331,0.005158149637281895,0.06217379495501518,0.2602141499519348
2,140,36700160,3783.730623100304,4741.24462890625,863.5425531914893,0.0002784605341477492,-0.7117254734039307,0.005162639077752829,0.0634688138961792,0.2603749632835388
2,150,39321600,4086.90912,4879.28515625,908.45568,0.000275373949775464,-0.7540121078491211,0.005148707889020443,0.06466011703014374,0.2606774568557739
2,160,41943040,4211.573328666434,4895.44580078125,914.0903045152257,0.00027210270093931693,-0.7951263785362244,0.005398329347372055,0.06556278467178345,0.26101571321487427
2,170,44564480,4196.081896551724,4974.390625,894.079382183908,0.0002686522607007845,-0.8346267938613892,0.005401260685175657,0.06639087200164795,0.26132822036743164
2,180,47185920,4345.623893805309,5043.39404296875,911.4128658951668,0.00026502840192292,-0.872478187084198,0.005248542409390211,0.06729505211114883,0.2617085576057434
2,190,49807360,4363.735156771181,5150.8349609375,903.7301534356237,0.0002612371876118919,-0.9083969593048096,0.005045459605753422,0.0682855024933815,0.26213282346725464
2,200,52428800,4428.187980945401,5184.6474609375,907.8651520703554,0.0002572849607730884,-0.9451315402984619,0.005830053705722094,0.0691588893532753,0.2624201774597168
