step,batch_loss,lr
34843,2.307425e+02,8.411393e-04
34844,2.277133e+02,8.411273e-04
34845,2.385455e+02,8.411153e-04
34846,2.433093e+02,8.411033e-04
34847,2.349609e+02,8.410913e-04
34848,2.397963e+02,8.410794e-04
34849,2.471675e+02,8.410674e-04
34850,2.496144e+02,8.410554e-04
34851,2.485278e+02,8.410434e-04
34852,2.484718e+02,8.410314e-04
34853,2.449916e+02,8.410195e-04
34854,2.440790e+02,8.410075e-04
34855,2.492365e+02,8.409955e-04
34856,2.467498e+02,8.409835e-04
34857,2.388514e+02,8.409715e-04
34858,2.381783e+02,8.409595e-04
34859,2.482640e+02,8.409476e-04
34860,2.523607e+02,8.409356e-04
34861,2.368802e+02,8.409236e-04
34862,2.445541e+02,8.409116e-04
34863,2.547795e+02,8.408996e-04
34864,2.390247e+02,8.408876e-04
34865,2.341563e+02,8.408757e-04
34866,2.444695e+02,8.408637e-04
34867,2.376813e+02,8.408517e-04
34868,2.254780e+02,8.408397e-04
34869,2.356948e+02,8.408277e-04
34870,2.386561e+02,8.408157e-04
34871,2.329961e+02,8.408037e-04
34872,2.247687e+02,8.407918e-04
34873,2.311635e+02,8.407798e-04
34874,2.366204e+02,8.407678e-04
34875,2.341099e+02,8.407558e-04
34876,2.383997e+02,8.407438e-04
34877,2.424263e+02,8.407318e-04
34878,2.205591e+02,8.407198e-04
34879,2.223295e+02,8.407078e-04
34880,2.375341e+02,8.406958e-04
34881,2.298892e+02,8.406839e-04
34882,2.268126e+02,8.406719e-04
34883,2.490521e+02,8.406599e-04
34884,2.403351e+02,8.406479e-04
34885,2.264943e+02,8.406359e-04
34886,2.339124e+02,8.406239e-04
34887,2.445478e+02,8.406119e-04
34888,2.299653e+02,8.405999e-04
34889,2.252592e+02,8.405879e-04
34890,2.344603e+02,8.405759e-04
34891,2.295060e+02,8.405639e-04
34892,2.242469e+02,8.405519e-04
34893,2.341974e+02,8.405399e-04
34894,2.348641e+02,8.405279e-04
34895,2.209725e+02,8.405159e-04
34896,2.378370e+02,8.405039e-04
34897,2.587225e+02,8.404920e-04
34898,2.430925e+02,8.404800e-04
34899,2.248240e+02,8.404680e-04
34900,2.473500e+02,8.404560e-04
34901,2.470052e+02,8.404440e-04
34902,2.266000e+02,8.404320e-04
34903,2.307787e+02,8.404200e-04
34904,2.418427e+02,8.404080e-04
34905,2.260323e+02,8.403960e-04
34906,2.208536e+02,8.403840e-04
34907,2.250664e+02,8.403720e-04
34908,2.269736e+02,8.403600e-04
34909,2.244600e+02,8.403480e-04
34910,2.195640e+02,8.403360e-04
34911,2.263832e+02,8.403240e-04
34912,2.268369e+02,8.403120e-04
34913,2.296310e+02,8.403000e-04
34914,2.302612e+02,8.402880e-04
34915,2.277765e+02,8.402760e-04
34916,2.263029e+02,8.402640e-04
34917,2.250436e+02,8.402519e-04
34918,2.296809e+02,8.402399e-04
34919,2.296852e+02,8.402279e-04
34920,2.231726e+02,8.402159e-04
34921,2.240494e+02,8.402039e-04
34922,2.278386e+02,8.401919e-04
34923,2.323283e+02,8.401799e-04
34924,2.317061e+02,8.401679e-04
34925,2.301286e+02,8.401559e-04
34926,2.277954e+02,8.401439e-04
34927,2.266453e+02,8.401319e-04
34928,2.359498e+02,8.401199e-04
34929,2.254919e+02,8.401079e-04
34930,2.262781e+02,8.400959e-04
34931,2.398278e+02,8.400839e-04
34932,2.341394e+02,8.400719e-04
34933,2.273535e+02,8.400598e-04
34934,2.230573e+02,8.400478e-04
34935,2.295706e+02,8.400358e-04
34936,2.319429e+02,8.400238e-04
34937,2.410240e+02,8.400118e-04
34938,2.338893e+02,8.399998e-04
34939,2.295098e+02,8.399878e-04
34940,2.367972e+02,8.399758e-04
34941,2.449070e+02,8.399638e-04
34942,2.353758e+02,8.399517e-04
34943,2.267355e+02,8.399397e-04
34944,2.330825e+02,8.399277e-04
34945,2.316766e+02,8.399157e-04
34946,2.334191e+02,8.399037e-04
34947,2.398690e+02,8.398917e-04
34948,2.371623e+02,8.398797e-04
34949,2.233666e+02,8.398676e-04
34950,2.423176e+02,8.398556e-04
34951,2.483376e+02,8.398436e-04
34952,2.352908e+02,8.398316e-04
34953,2.328207e+02,8.398196e-04
34954,2.497975e+02,8.398076e-04
34955,2.491598e+02,8.397956e-04
34956,2.361415e+02,8.397835e-04
34957,2.410131e+02,8.397715e-04
34958,2.364207e+02,8.397595e-04
34959,2.351898e+02,8.397475e-04
34960,2.396945e+02,8.397355e-04
34961,2.340012e+02,8.397234e-04
34962,2.347195e+02,8.397114e-04
34963,2.366225e+02,8.396994e-04
34964,2.434135e+02,8.396874e-04
34965,2.381388e+02,8.396754e-04
34966,2.389361e+02,8.396633e-04
34967,2.403882e+02,8.396513e-04
34968,2.495363e+02,8.396393e-04
34969,2.353427e+02,8.396273e-04
34970,2.217576e+02,8.396153e-04
34971,2.306165e+02,8.396032e-04
34972,2.420527e+02,8.395912e-04
34973,2.359278e+02,8.395792e-04
34974,2.289366e+02,8.395672e-04
34975,2.312825e+02,8.395551e-04
34976,2.400334e+02,8.395431e-04
34977,2.309518e+02,8.395311e-04
34978,2.307649e+02,8.395191e-04
34979,2.465145e+02,8.395070e-04
34980,2.430868e+02,8.394950e-04
34981,2.331693e+02,8.394830e-04
34982,2.453450e+02,8.394710e-04
34983,2.495503e+02,8.394589e-04
34984,2.310022e+02,8.394469e-04
34985,2.388384e+02,8.394349e-04
34986,2.532801e+02,8.394229e-04
34987,2.446060e+02,8.394108e-04
34988,2.293251e+02,8.393988e-04
34989,2.344479e+02,8.393868e-04
34990,2.495433e+02,8.393747e-04
34991,2.487955e+02,8.393627e-04
34992,2.322616e+02,8.393507e-04
34993,2.362926e+02,8.393386e-04
34994,2.534120e+02,8.393266e-04
34995,2.389323e+02,8.393146e-04
34996,2.242191e+02,8.393026e-04
34997,2.300785e+02,8.392905e-04
34998,2.254381e+02,8.392785e-04
34999,2.231741e+02,8.392665e-04
35000,2.258376e+02,8.392544e-04
35001,2.237169e+02,8.392424e-04
35002,2.224095e+02,8.392304e-04
35003,2.231007e+02,8.392183e-04
35004,2.228098e+02,8.392063e-04
35005,2.248882e+02,8.391943e-04
35006,2.264694e+02,8.391822e-04
35007,2.281615e+02,8.391702e-04
35008,2.239277e+02,8.391581e-04
35009,2.355175e+02,8.391461e-04
35010,2.426299e+02,8.391341e-04
35011,2.357325e+02,8.391220e-04
35012,2.320652e+02,8.391100e-04
35013,2.349719e+02,8.390980e-04
35014,2.327650e+02,8.390859e-04
35015,2.349953e+02,8.390739e-04
35016,2.378087e+02,8.390619e-04
35017,2.359055e+02,8.390498e-04
35018,2.305646e+02,8.390378e-04
35019,2.289531e+02,8.390257e-04
35020,2.321890e+02,8.390137e-04
35021,2.341870e+02,8.390017e-04
35022,2.250329e+02,8.389896e-04
35023,2.277797e+02,8.389776e-04
35024,2.355804e+02,8.389655e-04
35025,2.317586e+02,8.389535e-04
35026,2.315345e+02,8.389414e-04
35027,2.358817e+02,8.389294e-04
35028,2.337186e+02,8.389174e-04
35029,2.332981e+02,8.389053e-04
35030,2.278871e+02,8.388933e-04
35031,2.294208e+02,8.388812e-04
35032,2.316587e+02,8.388692e-04
35033,2.288291e+02,8.388571e-04
35034,2.214194e+02,8.388451e-04
35035,2.216558e+02,8.388331e-04
35036,2.287137e+02,8.388210e-04
35037,2.251454e+02,8.388090e-04
35038,2.226512e+02,8.387969e-04
35039,2.254259e+02,8.387849e-04
35040,2.251415e+02,8.387728e-04
35041,2.244905e+02,8.387608e-04
35042,2.281230e+02,8.387487e-04
35043,2.304671e+02,8.387367e-04
35044,2.281583e+02,8.387246e-04
35045,2.351581e+02,8.387126e-04
35046,2.428964e+02,8.387005e-04
35047,2.356418e+02,8.386885e-04
35048,2.225119e+02,8.386764e-04
35049,2.249850e+02,8.386644e-04
35050,2.348107e+02,8.386523e-04
35051,2.298727e+02,8.386403e-04
35052,2.211882e+02,8.386282e-04
35053,2.271522e+02,8.386162e-04
35054,2.300972e+02,8.386041e-04
35055,2.266441e+02,8.385921e-04
35056,2.284592e+02,8.385800e-04
35057,2.313458e+02,8.385680e-04
35058,2.246854e+02,8.385559e-04
35059,2.210807e+02,8.385439e-04
35060,2.221003e+02,8.385318e-04
35061,2.214308e+02,8.385198e-04
35062,2.191893e+02,8.385077e-04
35063,2.157082e+02,8.384956e-04
35064,2.202601e+02,8.384836e-04
35065,2.156959e+02,8.384715e-04
35066,2.195817e+02,8.384595e-04
35067,2.256221e+02,8.384474e-04
35068,2.269926e+02,8.384354e-04
35069,2.236078e+02,8.384233e-04
35070,2.188586e+02,8.384113e-04
35071,2.180670e+02,8.383992e-04
35072,2.206107e+02,8.383871e-04
35073,2.259588e+02,8.383751e-04
35074,2.230907e+02,8.383630e-04
35075,2.196063e+02,8.383510e-04
35076,2.243805e+02,8.383389e-04
35077,2.302209e+02,8.383268e-04
35078,2.302504e+02,8.383148e-04
35079,2.196528e+02,8.383027e-04
35080,2.176501e+02,8.382907e-04
35081,2.318763e+02,8.382786e-04
35082,2.236708e+02,8.382665e-04
35083,2.171630e+02,8.382545e-04
35084,2.174625e+02,8.382424e-04
35085,2.257925e+02,8.382303e-04
35086,2.272133e+02,8.382183e-04
35087,2.263303e+02,8.382062e-04
35088,2.344210e+02,8.381942e-04
35089,2.331775e+02,8.381821e-04
35090,2.303297e+02,8.381700e-04
35091,2.274522e+02,8.381580e-04
35092,2.251401e+02,8.381459e-04
35093,2.217027e+02,8.381338e-04
35094,2.254904e+02,8.381218e-04
35095,2.293199e+02,8.381097e-04
35096,2.360248e+02,8.380976e-04
35097,2.365451e+02,8.380856e-04
35098,2.238864e+02,8.380735e-04
35099,2.281659e+02,8.380614e-04
35100,2.387490e+02,8.380494e-04
35101,2.337070e+02,8.380373e-04
35102,2.286678e+02,8.380252e-04
35103,2.334227e+02,8.380132e-04
35104,2.353561e+02,8.380011e-04
35105,2.256666e+02,8.379890e-04
35106,2.248151e+02,8.379769e-04
35107,2.401642e+02,8.379649e-04
35108,2.315408e+02,8.379528e-04
35109,2.203646e+02,8.379407e-04
35110,2.304759e+02,8.379287e-04
35111,2.385651e+02,8.379166e-04
35112,2.232599e+02,8.379045e-04
35113,2.301738e+02,8.378924e-04
35114,2.424163e+02,8.378804e-04
35115,2.401435e+02,8.378683e-04
35116,2.270618e+02,8.378562e-04
35117,2.247336e+02,8.378442e-04
35118,2.234191e+02,8.378321e-04
35119,2.324926e+02,8.378200e-04
35120,2.422267e+02,8.378079e-04
35121,2.416624e+02,8.377959e-04
35122,2.285438e+02,8.377838e-04
35123,2.350338e+02,8.377717e-04
35124,2.428663e+02,8.377596e-04
35125,2.358091e+02,8.377476e-04
35126,2.316734e+02,8.377355e-04
35127,2.393690e+02,8.377234e-04
35128,2.450421e+02,8.377113e-04
35129,2.270933e+02,8.376992e-04
35130,2.242621e+02,8.376872e-04
35131,2.243231e+02,8.376751e-04
35132,2.249529e+02,8.376630e-04
35133,2.259044e+02,8.376509e-04
35134,2.327731e+02,8.376388e-04
35135,2.298038e+02,8.376268e-04
35136,2.279255e+02,8.376147e-04
35137,2.267640e+02,8.376026e-04
35138,2.283720e+02,8.375905e-04
35139,2.359968e+02,8.375784e-04
35140,2.328275e+02,8.375664e-04
35141,2.209070e+02,8.375543e-04
35142,2.137003e+02,8.375422e-04
35143,2.179101e+02,8.375301e-04
35144,2.228625e+02,8.375180e-04
35145,2.215186e+02,8.375059e-04
35146,2.166190e+02,8.374939e-04
35147,2.300014e+02,8.374818e-04
35148,2.351492e+02,8.374697e-04
35149,2.242510e+02,8.374576e-04
35150,2.208662e+02,8.374455e-04
35151,2.410649e+02,8.374334e-04
35152,2.365401e+02,8.374213e-04
35153,2.298467e+02,8.374093e-04
35154,2.459585e+02,8.373972e-04
35155,2.479185e+02,8.373851e-04
35156,2.351254e+02,8.373730e-04
35157,2.296954e+02,8.373609e-04
35158,2.393859e+02,8.373488e-04
35159,2.450379e+02,8.373367e-04
35160,2.314349e+02,8.373246e-04
35161,2.210287e+02,8.373126e-04
35162,2.333785e+02,8.373005e-04
35163,2.338006e+02,8.372884e-04
35164,2.275870e+02,8.372763e-04
35165,2.307238e+02,8.372642e-04
35166,2.363877e+02,8.372521e-04
35167,2.355994e+02,8.372400e-04
35168,2.296467e+02,8.372279e-04
35169,2.344562e+02,8.372158e-04
35170,2.406342e+02,8.372037e-04
35171,2.401938e+02,8.371916e-04
35172,2.266743e+02,8.371795e-04
35173,2.242393e+02,8.371675e-04
35174,2.349051e+02,8.371554e-04
35175,2.384411e+02,8.371433e-04
35176,2.317227e+02,8.371312e-04
35177,2.289741e+02,8.371191e-04
35178,2.386102e+02,8.371070e-04
35179,2.447159e+02,8.370949e-04
35180,2.356812e+02,8.370828e-04
35181,2.384333e+02,8.370707e-04
35182,2.483057e+02,8.370586e-04
35183,2.393521e+02,8.370465e-04
35184,2.345605e+02,8.370344e-04
35185,2.328267e+02,8.370223e-04
35186,2.353419e+02,8.370102e-04
35187,2.442388e+02,8.369981e-04
35188,2.411071e+02,8.369860e-04
35189,2.402079e+02,8.369739e-04
35190,2.384226e+02,8.369618e-04
35191,2.430211e+02,8.369497e-04
35192,2.467520e+02,8.369376e-04
35193,2.337937e+02,8.369255e-04
35194,2.359818e+02,8.369134e-04
35195,2.351608e+02,8.369013e-04
35196,2.408401e+02,8.368892e-04
35197,2.444454e+02,8.368771e-04
35198,2.421815e+02,8.368650e-04
35199,2.357529e+02,8.368529e-04
35200,2.372072e+02,8.368408e-04
35201,2.405527e+02,8.368287e-04
35202,2.344477e+02,8.368166e-04
35203,2.354617e+02,8.368045e-04
35204,2.438116e+02,8.367924e-04
35205,2.455156e+02,8.367803e-04
35206,2.302037e+02,8.367682e-04
35207,2.352177e+02,8.367561e-04
35208,2.340349e+02,8.367440e-04
35209,2.289753e+02,8.367319e-04
35210,2.354951e+02,8.367197e-04
35211,2.399337e+02,8.367076e-04
35212,2.326146e+02,8.366955e-04
35213,2.200966e+02,8.366834e-04
35214,2.302458e+02,8.366713e-04
35215,2.344899e+02,8.366592e-04
35216,2.242085e+02,8.366471e-04
35217,2.286123e+02,8.366350e-04
35218,2.364236e+02,8.366229e-04
35219,2.365019e+02,8.366108e-04
35220,2.426006e+02,8.365987e-04
35221,2.471799e+02,8.365866e-04
35222,2.296603e+02,8.365744e-04
35223,2.192169e+02,8.365623e-04
35224,2.279540e+02,8.365502e-04
35225,2.314582e+02,8.365381e-04
35226,2.247889e+02,8.365260e-04
35227,2.248107e+02,8.365139e-04
35228,2.407821e+02,8.365018e-04
35229,2.373780e+02,8.364897e-04
35230,2.260309e+02,8.364775e-04
35231,2.313649e+02,8.364654e-04
35232,2.423828e+02,8.364533e-04
35233,2.403308e+02,8.364412e-04
35234,2.374117e+02,8.364291e-04
35235,2.397213e+02,8.364170e-04
35236,2.266733e+02,8.364049e-04
35237,2.191807e+02,8.363927e-04
35238,2.286570e+02,8.363806e-04
35239,2.339612e+02,8.363685e-04
35240,2.385886e+02,8.363564e-04
35241,2.307874e+02,8.363443e-04
35242,2.257618e+02,8.363322e-04
35243,2.440925e+02,8.363200e-04
35244,2.430021e+02,8.363079e-04
35245,2.199692e+02,8.362958e-04
35246,2.304685e+02,8.362837e-04
35247,2.503129e+02,8.362716e-04
35248,2.393735e+02,8.362594e-04
35249,2.310484e+02,8.362473e-04
35250,2.491611e+02,8.362352e-04
35251,2.452629e+02,8.362231e-04
35252,2.301102e+02,8.362110e-04
35253,2.381561e+02,8.361988e-04
35254,2.458469e+02,8.361867e-04
35255,2.301828e+02,8.361746e-04
35256,2.250023e+02,8.361625e-04
35257,2.360916e+02,8.361503e-04
35258,2.349400e+02,8.361382e-04
35259,2.349257e+02,8.361261e-04
35260,2.349786e+02,8.361140e-04
35261,2.355764e+02,8.361019e-04
35262,2.240916e+02,8.360897e-04
35263,2.331819e+02,8.360776e-04
35264,2.444962e+02,8.360655e-04
35265,2.343032e+02,8.360534e-04
35266,2.235053e+02,8.360412e-04
35267,2.323505e+02,8.360291e-04
35268,2.336105e+02,8.360170e-04
35269,2.280745e+02,8.360048e-04
35270,2.271160e+02,8.359927e-04
35271,2.348774e+02,8.359806e-04
35272,2.430708e+02,8.359685e-04
35273,2.484367e+02,8.359563e-04
35274,2.351155e+02,8.359442e-04
35275,2.252783e+02,8.359321e-04
35276,2.299784e+02,8.359199e-04
35277,2.376299e+02,8.359078e-04
35278,2.410918e+02,8.358957e-04
35279,2.438156e+02,8.358836e-04
35280,2.370414e+02,8.358714e-04
35281,2.442789e+02,8.358593e-04
35282,2.433231e+02,8.358472e-04
35283,2.396774e+02,8.358350e-04
35284,2.424725e+02,8.358229e-04
35285,2.320322e+02,8.358108e-04
35286,2.278839e+02,8.357986e-04
35287,2.307570e+02,8.357865e-04
35288,2.375303e+02,8.357744e-04
35289,2.370997e+02,8.357622e-04
35290,2.401162e+02,8.357501e-04
35291,2.342411e+02,8.357380e-04
35292,2.334744e+02,8.357258e-04
35293,2.354457e+02,8.357137e-04
35294,2.377143e+02,8.357016e-04
35295,2.358439e+02,8.356894e-04
35296,2.278977e+02,8.356773e-04
35297,2.296042e+02,8.356651e-04
35298,2.246198e+02,8.356530e-04
35299,2.214430e+02,8.356409e-04
35300,2.240701e+02,8.356287e-04
35301,2.331445e+02,8.356166e-04
35302,2.304847e+02,8.356045e-04
35303,2.147576e+02,8.355923e-04
35304,2.212925e+02,8.355802e-04
35305,2.340994e+02,8.355680e-04
35306,2.229980e+02,8.355559e-04
35307,2.235096e+02,8.355438e-04
35308,2.347294e+02,8.355316e-04
35309,2.367558e+02,8.355195e-04
35310,2.210728e+02,8.355073e-04
35311,2.221567e+02,8.354952e-04
35312,2.332353e+02,8.354830e-04
35313,2.370551e+02,8.354709e-04
35314,2.191609e+02,8.354588e-04
35315,2.216210e+02,8.354466e-04
35316,2.357276e+02,8.354345e-04
35317,2.361315e+02,8.354223e-04
35318,2.264335e+02,8.354102e-04
35319,2.216479e+02,8.353980e-04
35320,2.277163e+02,8.353859e-04
35321,2.304429e+02,8.353738e-04
35322,2.236263e+02,8.353616e-04
35323,2.265919e+02,8.353495e-04
35324,2.249409e+02,8.353373e-04
35325,2.210077e+02,8.353252e-04
35326,2.200472e+02,8.353130e-04
35327,2.229991e+02,8.353009e-04
35328,2.290621e+02,8.352887e-04
35329,2.255573e+02,8.352766e-04
35330,2.232817e+02,8.352644e-04
35331,2.241835e+02,8.352523e-04
35332,2.270703e+02,8.352401e-04
35333,2.340305e+02,8.352280e-04
35334,2.242132e+02,8.352158e-04
35335,2.153392e+02,8.352037e-04
35336,2.337571e+02,8.351915e-04
35337,2.487031e+02,8.351794e-04
35338,2.311738e+02,8.351672e-04
35339,2.220073e+02,8.351551e-04
35340,2.412391e+02,8.351429e-04
35341,2.402142e+02,8.351308e-04
35342,2.169980e+02,8.351186e-04
35343,2.175891e+02,8.351065e-04
35344,2.384136e+02,8.350943e-04
35345,2.398920e+02,8.350822e-04
35346,2.244082e+02,8.350700e-04
35347,2.248621e+02,8.350579e-04
35348,2.199076e+02,8.350457e-04
35349,2.224086e+02,8.350335e-04
35350,2.249135e+02,8.350214e-04
35351,2.177367e+02,8.350092e-04
35352,2.182889e+02,8.349971e-04
35353,2.340787e+02,8.349849e-04
35354,2.328256e+02,8.349728e-04
35355,2.215905e+02,8.349606e-04
35356,2.122728e+02,8.349485e-04
35357,2.215746e+02,8.349363e-04
35358,2.212151e+02,8.349241e-04
35359,2.168809e+02,8.349120e-04
35360,2.130375e+02,8.348998e-04
35361,2.144973e+02,8.348877e-04
35362,2.191680e+02,8.348755e-04
35363,2.183857e+02,8.348633e-04
35364,2.193976e+02,8.348512e-04
35365,2.175381e+02,8.348390e-04
35366,2.179173e+02,8.348269e-04
35367,2.232493e+02,8.348147e-04
35368,2.227870e+02,8.348025e-04
35369,2.234297e+02,8.347904e-04
35370,2.209571e+02,8.347782e-04
35371,2.177693e+02,8.347661e-04
35372,2.203321e+02,8.347539e-04
35373,2.191835e+02,8.347417e-04
35374,2.134830e+02,8.347296e-04
35375,2.206910e+02,8.347174e-04
35376,2.278383e+02,8.347052e-04
35377,2.190642e+02,8.346931e-04
35378,2.110480e+02,8.346809e-04
35379,2.151169e+02,8.346687e-04
35380,2.244442e+02,8.346566e-04
35381,2.232504e+02,8.346444e-04
35382,2.207098e+02,8.346322e-04
35383,2.215688e+02,8.346201e-04
35384,2.227666e+02,8.346079e-04
35385,2.143109e+02,8.345957e-04
35386,2.125376e+02,8.345836e-04
35387,2.189792e+02,8.345714e-04
35388,2.249834e+02,8.345592e-04
35389,2.097559e+02,8.345471e-04
35390,2.132701e+02,8.345349e-04
35391,2.234477e+02,8.345227e-04
35392,2.313060e+02,8.345106e-04
35393,2.249485e+02,8.344984e-04
35394,2.220029e+02,8.344862e-04
35395,2.274843e+02,8.344740e-04
35396,2.281833e+02,8.344619e-04
35397,2.239714e+02,8.344497e-04
35398,2.278806e+02,8.344375e-04
35399,2.261260e+02,8.344254e-04
35400,2.202943e+02,8.344132e-04
35401,2.190424e+02,8.344010e-04
35402,2.204269e+02,8.343888e-04
35403,2.174069e+02,8.343767e-04
35404,2.195419e+02,8.343645e-04
35405,2.183140e+02,8.343523e-04
35406,2.158081e+02,8.343401e-04
35407,2.212518e+02,8.343280e-04
35408,2.275430e+02,8.343158e-04
35409,2.210552e+02,8.343036e-04
35410,2.161820e+02,8.342914e-04
35411,2.174993e+02,8.342793e-04
35412,2.268560e+02,8.342671e-04
35413,2.327930e+02,8.342549e-04
35414,2.257109e+02,8.342427e-04
35415,2.237648e+02,8.342306e-04
35416,2.244090e+02,8.342184e-04
35417,2.206511e+02,8.342062e-04
35418,2.172602e+02,8.341940e-04
35419,2.167711e+02,8.341818e-04
35420,2.154631e+02,8.341697e-04
35421,2.183210e+02,8.341575e-04
35422,2.230189e+02,8.341453e-04
35423,2.159949e+02,8.341331e-04
35424,2.171697e+02,8.341209e-04
35425,2.237214e+02,8.341088e-04
35426,2.173708e+02,8.340966e-04
35427,2.164725e+02,8.340844e-04
35428,2.156550e+02,8.340722e-04
35429,2.165879e+02,8.340600e-04
35430,2.123068e+02,8.340478e-04
35431,2.169290e+02,8.340357e-04
35432,2.149163e+02,8.340235e-04
35433,2.198719e+02,8.340113e-04
35434,2.248013e+02,8.339991e-04
35435,2.171309e+02,8.339869e-04
35436,2.066511e+02,8.339747e-04
35437,2.077133e+02,8.339626e-04
35438,2.132673e+02,8.339504e-04
35439,2.071534e+02,8.339382e-04
35440,2.102272e+02,8.339260e-04
35441,2.137679e+02,8.339138e-04
35442,2.080613e+02,8.339016e-04
35443,2.033274e+02,8.338894e-04
35444,2.153344e+02,8.338772e-04
35445,2.217764e+02,8.338651e-04
35446,2.076968e+02,8.338529e-04
35447,2.034490e+02,8.338407e-04
35448,2.129750e+02,8.338285e-04
35449,2.105541e+02,8.338163e-04
35450,2.028547e+02,8.338041e-04
35451,2.123128e+02,8.337919e-04
35452,2.184675e+02,8.337797e-04
35453,2.139046e+02,8.337675e-04
35454,2.064683e+02,8.337554e-04
35455,2.098918e+02,8.337432e-04
35456,2.175049e+02,8.337310e-04
35457,2.179182e+02,8.337188e-04
35458,2.122756e+02,8.337066e-04
35459,2.093542e+02,8.336944e-04
35460,2.184112e+02,8.336822e-04
35461,2.241099e+02,8.336700e-04
35462,2.163652e+02,8.336578e-04
35463,2.102371e+02,8.336456e-04
35464,2.171669e+02,8.336334e-04
35465,2.189613e+02,8.336212e-04
35466,2.128952e+02,8.336090e-04
35467,2.123748e+02,8.335968e-04
35468,2.189005e+02,8.335846e-04
35469,2.177280e+02,8.335724e-04
35470,2.114440e+02,8.335602e-04
35471,2.123044e+02,8.335480e-04
35472,2.243822e+02,8.335358e-04
35473,2.200302e+02,8.335236e-04
35474,2.054410e+02,8.335115e-04
35475,2.120835e+02,8.334993e-04
35476,2.129951e+02,8.334871e-04
35477,2.079020e+02,8.334749e-04
35478,2.072171e+02,8.334627e-04
35479,2.169067e+02,8.334505e-04
35480,2.183064e+02,8.334383e-04
35481,2.069794e+02,8.334261e-04
35482,2.188407e+02,8.334139e-04
35483,2.199971e+02,8.334017e-04
35484,2.122371e+02,8.333894e-04
35485,2.149426e+02,8.333772e-04
35486,2.242349e+02,8.333650e-04
35487,2.229871e+02,8.333528e-04
35488,2.117003e+02,8.333406e-04
35489,2.160640e+02,8.333284e-04
35490,2.209320e+02,8.333162e-04
35491,2.249028e+02,8.333040e-04
35492,2.206337e+02,8.332918e-04
35493,2.187628e+02,8.332796e-04
35494,2.279936e+02,8.332674e-04
35495,2.237084e+02,8.332552e-04
35496,2.139540e+02,8.332430e-04
35497,2.198904e+02,8.332308e-04
35498,2.214518e+02,8.332186e-04
35499,2.085026e+02,8.332064e-04
35500,2.137325e+02,8.331942e-04
35501,2.162093e+02,8.331820e-04
35502,2.079894e+02,8.331698e-04
35503,2.037447e+02,8.331576e-04
35504,2.146509e+02,8.331453e-04
35505,2.211723e+02,8.331331e-04
35506,2.178074e+02,8.331209e-04
35507,2.228210e+02,8.331087e-04
35508,2.287406e+02,8.330965e-04
35509,2.239160e+02,8.330843e-04
35510,2.171232e+02,8.330721e-04
35511,2.199922e+02,8.330599e-04
35512,2.192454e+02,8.330477e-04
35513,2.130886e+02,8.330355e-04
35514,2.174261e+02,8.330232e-04
35515,2.234725e+02,8.330110e-04
35516,2.145430e+02,8.329988e-04
35517,2.080992e+02,8.329866e-04
35518,2.101557e+02,8.329744e-04
35519,2.212974e+02,8.329622e-04
35520,2.140843e+02,8.329500e-04
35521,2.010421e+02,8.329377e-04
35522,2.042674e+02,8.329255e-04
35523,2.097017e+02,8.329133e-04
35524,2.110601e+02,8.329011e-04
35525,2.124319e+02,8.328889e-04
35526,2.121120e+02,8.328767e-04
35527,2.105818e+02,8.328645e-04
35528,2.143733e+02,8.328522e-04
35529,2.206837e+02,8.328400e-04
35530,2.192346e+02,8.328278e-04
35531,2.159034e+02,8.328156e-04
35532,2.268003e+02,8.328034e-04
35533,2.275521e+02,8.327911e-04
35534,2.219240e+02,8.327789e-04
35535,2.111108e+02,8.327667e-04
35536,2.205086e+02,8.327545e-04
35537,2.266312e+02,8.327423e-04
35538,2.188280e+02,8.327300e-04
35539,2.226802e+02,8.327178e-04
35540,2.253538e+02,8.327056e-04
35541,2.174374e+02,8.326934e-04
35542,2.197192e+02,8.326812e-04
35543,2.334454e+02,8.326689e-04
35544,2.279114e+02,8.326567e-04
35545,2.192451e+02,8.326445e-04
35546,2.217549e+02,8.326323e-04
35547,2.180876e+02,8.326200e-04
35548,2.210653e+02,8.326078e-04
35549,2.275747e+02,8.325956e-04
35550,2.238536e+02,8.325834e-04
35551,2.160159e+02,8.325712e-04
35552,2.173153e+02,8.325589e-04
35553,2.172934e+02,8.325467e-04
35554,2.134957e+02,8.325345e-04
35555,2.076844e+02,8.325222e-04
35556,2.100590e+02,8.325100e-04
35557,2.108351e+02,8.324978e-04
35558,2.096534e+02,8.324856e-04
35559,2.190525e+02,8.324733e-04
35560,2.222111e+02,8.324611e-04
35561,2.189445e+02,8.324489e-04
35562,2.182657e+02,8.324367e-04
35563,2.155079e+02,8.324244e-04
35564,2.148412e+02,8.324122e-04
35565,2.234262e+02,8.324000e-04
35566,2.211517e+02,8.323877e-04
35567,2.173200e+02,8.323755e-04
35568,2.182505e+02,8.323633e-04
35569,2.269327e+02,8.323510e-04
35570,2.138207e+02,8.323388e-04
35571,2.060757e+02,8.323266e-04
35572,2.180123e+02,8.323144e-04
35573,2.184184e+02,8.323021e-04
35574,2.072947e+02,8.322899e-04
35575,2.111628e+02,8.322777e-04
35576,2.213138e+02,8.322654e-04
35577,2.192346e+02,8.322532e-04
35578,2.111860e+02,8.322410e-04
