step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
13000,0.504018,0.333171,0.659152,0.375263,3.546474,0.202831,1.390308,0.364927,1.702405,0.267191,2.588777,0.366955,2.631229,0.275025,1.534709,0.271038,1.764741,0.338649,1.768871,0.338717,1.651928,0.289154,1.178853,0.460922,2.932845,0.272828,1.929424,0.255187,1.000532,0.403721,1.758471,0.343113,1.406816,0.337516,1.067221,0.528772
13200,0.503169,0.331740,0.657533,0.373929,3.573901,0.201297,1.392617,0.363982,1.706224,0.266140,2.602835,0.365912,2.644867,0.273617,1.538241,0.270299,1.767854,0.337918,1.774409,0.337936,1.657395,0.288375,1.181544,0.460659,2.952378,0.271255,1.940305,0.254090,1.003927,0.402927,1.764693,0.341806,1.413014,0.336013,1.071468,0.528239
13400,0.502837,0.330732,0.656120,0.372705,3.598339,0.199910,1.394403,0.363117,1.708617,0.265050,2.613426,0.364669,2.657667,0.272548,1.540771,0.269560,1.770707,0.337293,1.778945,0.337177,1.661210,0.287523,1.183628,0.460333,2.972902,0.269923,1.951152,0.252990,1.007044,0.402202,1.769984,0.340592,1.419375,0.334741,1.075608,0.527772
13600,0.502183,0.329641,0.654512,0.371487,3.621216,0.198593,1.395680,0.362145,1.710972,0.264046,2.622767,0.363520,2.670476,0.271592,1.543148,0.268932,1.773598,0.336791,1.782425,0.336233,1.665056,0.286831,1.185703,0.460031,2.991153,0.268481,1.960603,0.252040,1.009867,0.401469,1.775473,0.339629,1.424775,0.333330,1.079437,0.527216
13800,0.501596,0.328615,0.652812,0.370213,3.643015,0.197289,1.397448,0.361371,1.713052,0.263031,2.632621,0.362593,2.680815,0.270535,1.545309,0.268345,1.775410,0.336262,1.785301,0.335287,1.668341,0.286182,1.187520,0.459799,3.008392,0.267162,1.970004,0.251050,1.012483,0.400797,1.779698,0.338542,1.430721,0.332140,1.083201,0.526754
14000,0.500668,0.327476,0.651187,0.369043,3.661787,0.196068,1.398568,0.360577,1.715114,0.262147,2.641509,0.361730,2.690386,0.269526,1.547505,0.267846,1.777175,0.335764,1.789060,0.334681,1.671553,0.285696,1.189267,0.459615,3.023803,0.266009,1.978131,0.250102,1.014756,0.400204,1.783947,0.337423,1.436157,0.331090,1.086708,0.526363
14200,0.499769,0.326418,0.649453,0.367877,3.679530,0.194860,1.399867,0.359877,1.716794,0.261254,2.650848,0.360752,2.700329,0.268699,1.549246,0.267323,1.779271,0.335372,1.792680,0.334016,1.674062,0.285139,1.190801,0.459388,3.038300,0.265008,1.986363,0.249288,1.017103,0.399647,1.789562,0.336675,1.441020,0.329914,1.089985,0.525914
14400,0.499140,0.325518,0.648003,0.366875,3.696609,0.193719,1.401825,0.359442,1.718122,0.260473,2.658406,0.359885,2.710573,0.267889,1.551018,0.266858,1.780963,0.334956,1.795116,0.333210,1.676844,0.284558,1.192337,0.459167,3.051887,0.263955,1.993599,0.248462,1.019230,0.399114,1.794117,0.335909,1.445851,0.328923,1.093042,0.525514
14600,0.498337,0.324526,0.646447,0.365836,3.712080,0.192653,1.402191,0.358655,1.720711,0.259921,2.664705,0.359153,2.719158,0.267115,1.552203,0.266416,1.782595,0.334635,1.797536,0.332562,1.679670,0.284147,1.193731,0.458973,3.064913,0.263030,1.999904,0.247631,1.020813,0.398595,1.798456,0.335066,1.450284,0.328007,1.095578,0.525124
14800,0.497598,0.323658,0.644914,0.364856,3.726852,0.191652,1.403747,0.358164,1.721211,0.259213,2.671218,0.358566,2.726777,0.266386,1.553895,0.265998,1.784221,0.334230,1.799362,0.331766,1.681503,0.283552,1.195009,0.458730,3.077136,0.262074,2.006492,0.246826,1.022777,0.398106,1.802758,0.334318,1.454780,0.327011,1.098399,0.524721
15000,0.496686,0.322706,0.643527,0.363955,3.740520,0.190710,1.404365,0.357498,1.722668,0.258623,2.676608,0.357911,2.734675,0.265703,1.555347,0.265619,1.785316,0.333865,1.801969,0.331242,1.683392,0.283103,1.196339,0.458585,3.088743,0.261297,2.013106,0.246108,1.024529,0.397622,1.806741,0.333578,1.458950,0.326139,1.101155,0.524322
15200,0.495983,0.321898,0.641930,0.363000,3.753201,0.189792,1.405295,0.356954,1.723429,0.257953,2.682372,0.357271,2.742631,0.265006,1.556428,0.265238,1.786510,0.333566,1.803984,0.330656,1.685630,0.282707,1.197440,0.458418,3.099989,0.260434,2.019889,0.245504,1.026103,0.397198,1.810749,0.332828,1.462880,0.325355,1.103664,0.523992
15400,0.495330,0.321117,0.640404,0.362069,3.764711,0.188891,1.405880,0.356388,1.723864,0.257300,2.687201,0.356689,2.748491,0.264318,1.557924,0.264905,1.787866,0.333272,1.807189,0.330244,1.687719,0.282323,1.198697,0.458246,3.110089,0.259596,2.025920,0.244860,1.027967,0.396690,1.814274,0.332116,1.467053,0.324517,1.106358,0.523596
15600,0.494632,0.320281,0.638886,0.361150,3.775440,0.188032,1.407239,0.355995,1.725026,0.256795,2.692475,0.356151,2.756018,0.263646,1.558886,0.264535,1.788623,0.332957,1.809400,0.329753,1.689733,0.281992,1.199888,0.458116,3.121291,0.258876,2.031979,0.244281,1.029646,0.396288,1.818262,0.331522,1.470554,0.323671,1.108684,0.523144
15800,0.493871,0.319466,0.637366,0.360260,3.787731,0.187197,1.407334,0.355366,1.726204,0.256325,2.697867,0.355686,2.762738,0.263032,1.559813,0.264173,1.789516,0.332660,1.810491,0.329065,1.692159,0.281687,1.200984,0.457948,3.130751,0.258091,2.037387,0.243660,1.031238,0.395855,1.820677,0.330700,1.474146,0.322825,1.111090,0.522695
16000,0.493017,0.318654,0.635995,0.359439,3.797369,0.186312,1.407862,0.354761,1.727070,0.255805,2.702105,0.355065,2.769190,0.262432,1.560801,0.263858,1.790406,0.332364,1.813560,0.328752,1.693961,0.281275,1.202008,0.457783,3.140765,0.257306,2.042891,0.242989,1.032684,0.395419,1.824036,0.330146,1.478198,0.322084,1.113504,0.522388
