step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
14200,0.508571,0.284573,0.485053,0.361408,2.362555,0.225236,0.904778,0.327191,1.620873,0.204312,2.507954,0.229033,1.105996,0.318811,1.637889,0.238144,2.794778,0.251270,1.665625,0.311293,2.247806,0.178016,2.322754,0.210811,1.554399,0.267799,2.129391,0.192689,2.872331,0.188764,1.205220,0.312761,1.408555,0.269858,2.393123,0.218216
14400,0.507131,0.283798,0.483996,0.360469,2.363596,0.224163,0.904916,0.326407,1.623330,0.203402,2.512796,0.227674,1.107649,0.318181,1.641267,0.237166,2.804669,0.249983,1.667162,0.310566,2.255235,0.177245,2.331545,0.209963,1.557973,0.267183,2.135229,0.191883,2.884722,0.187881,1.208143,0.312146,1.412249,0.268852,2.403264,0.217163
14600,0.505877,0.283079,0.482996,0.359610,2.364984,0.223150,0.905368,0.325819,1.626249,0.202592,2.518074,0.226415,1.108101,0.317338,1.644343,0.236205,2.815170,0.248872,1.668573,0.309917,2.261683,0.176463,2.338167,0.209161,1.560655,0.266550,2.142308,0.191216,2.897125,0.187047,1.209899,0.311252,1.415514,0.267940,2.411761,0.216244
14800,0.504765,0.282469,0.482087,0.358815,2.364095,0.222066,0.905017,0.325077,1.627291,0.201714,2.521461,0.225154,1.108787,0.316563,1.646572,0.235280,2.823269,0.247687,1.669578,0.309271,2.267711,0.175806,2.345653,0.208486,1.562834,0.265786,2.148079,0.190431,2.907676,0.186170,1.212152,0.310519,1.418555,0.267069,2.420517,0.215375
15000,0.503378,0.281708,0.481109,0.357982,2.362743,0.221074,0.905316,0.324520,1.629392,0.200935,2.526073,0.224026,1.109143,0.315750,1.648433,0.234369,2.831240,0.246627,1.670882,0.308706,2.272723,0.175093,2.351864,0.207788,1.565166,0.265084,2.153183,0.189695,2.918390,0.185405,1.213874,0.309654,1.421999,0.266253,2.429096,0.214545
15200,0.502116,0.281027,0.480151,0.357165,2.362355,0.220143,0.905447,0.323948,1.631660,0.200178,2.529568,0.222915,1.109153,0.314906,1.650537,0.233502,2.839697,0.245568,1.671992,0.308153,2.278081,0.174476,2.358175,0.207169,1.567110,0.264351,2.158686,0.189002,2.927679,0.184654,1.215972,0.308972,1.424940,0.265382,2.437976,0.213635
15400,0.501052,0.280469,0.479197,0.356381,2.359746,0.219170,0.905225,0.323284,1.632621,0.199382,2.532858,0.221849,1.109882,0.314307,1.652116,0.232599,2.847176,0.244511,1.673017,0.307569,2.283377,0.173841,2.364436,0.206521,1.568962,0.263688,2.165260,0.188389,2.938908,0.183947,1.218023,0.308216,1.427958,0.264469,2.446502,0.212829
15600,0.499886,0.279851,0.478214,0.355601,2.358905,0.218262,0.904768,0.322512,1.634129,0.198608,2.536689,0.220789,1.110212,0.313634,1.653145,0.231713,2.854850,0.243483,1.674175,0.307070,2.289084,0.173313,2.370222,0.205951,1.571279,0.263168,2.170417,0.187765,2.949209,0.183297,1.219609,0.307515,1.430418,0.263672,2.452850,0.212054
15800,0.498531,0.279146,0.477386,0.354930,2.357293,0.217347,0.904845,0.321990,1.635730,0.197896,2.541562,0.219841,1.110590,0.312995,1.655384,0.230834,2.862839,0.242499,1.674909,0.306500,2.294416,0.172682,2.375690,0.205280,1.573081,0.262543,2.174887,0.187103,2.958158,0.182589,1.221279,0.306861,1.433201,0.262918,2.459812,0.211245
16000,0.497098,0.278392,0.476451,0.354192,2.353728,0.216384,0.904352,0.321238,1.637090,0.197090,2.544697,0.218792,1.110779,0.312312,1.657046,0.229908,2.870272,0.241559,1.675843,0.305885,2.299729,0.172090,2.382349,0.204612,1.574935,0.261940,2.180507,0.186506,2.968655,0.181960,1.222931,0.306159,1.435449,0.262120,2.466875,0.210508
