step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
2000,0.419251,0.433744,0.425114,0.428252,0.405621,0.392682,0.637154,0.550394,0.516788,0.453296,0.506706,0.449148,0.656317,0.548332,0.523140,0.441649,0.447860,0.398135,0.658786,0.543864,0.473745,0.408227,0.496481,0.452667,0.630041,0.541495,0.524662,0.440614,0.462934,0.460414,0.564015,0.517900,0.507110,0.492063,0.504672,0.500475
2200,0.419209,0.431871,0.421732,0.423716,0.410502,0.387468,0.654654,0.555681,0.536547,0.458354,0.526657,0.455881,0.676573,0.552890,0.547509,0.449843,0.464008,0.400212,0.685141,0.551172,0.490997,0.404502,0.501783,0.446739,0.656067,0.552068,0.546661,0.441249,0.460103,0.452788,0.580500,0.523969,0.514883,0.493221,0.505481,0.500245
2400,0.420133,0.430745,0.418310,0.418709,0.418026,0.383366,0.670455,0.559435,0.557770,0.465848,0.548333,0.464837,0.697788,0.558038,0.573104,0.459273,0.481544,0.404423,0.713271,0.558137,0.510578,0.405054,0.509409,0.441846,0.681316,0.559801,0.571071,0.445230,0.460875,0.446547,0.597584,0.529908,0.525530,0.495467,0.506180,0.499804
2600,0.421865,0.430221,0.416656,0.414756,0.426401,0.379863,0.685423,0.562673,0.580311,0.474182,0.569711,0.473365,0.718184,0.562435,0.598357,0.467923,0.499750,0.409060,0.740582,0.564863,0.531490,0.406666,0.518515,0.437383,0.706122,0.566780,0.596401,0.449901,0.463792,0.440821,0.615219,0.536016,0.536447,0.497613,0.507026,0.499420
2800,0.422800,0.428997,0.415020,0.411069,0.435901,0.377559,0.699591,0.565678,0.602444,0.481803,0.591632,0.481359,0.738600,0.566728,0.623874,0.477271,0.518735,0.414654,0.768519,0.570402,0.553829,0.409556,0.528165,0.434389,0.732604,0.575188,0.622497,0.456212,0.467463,0.435380,0.632806,0.541901,0.549196,0.500169,0.507825,0.498966
3000,0.424553,0.428223,0.414559,0.408242,0.444481,0.373287,0.712606,0.567018,0.622958,0.487383,0.613026,0.488449,0.757367,0.570239,0.648702,0.485251,0.538280,0.420740,0.796943,0.577042,0.577103,0.414766,0.539936,0.432167,0.757639,0.581919,0.649484,0.464335,0.475058,0.431825,0.650269,0.547736,0.563216,0.503186,0.508582,0.498426
3200,0.425727,0.427329,0.413643,0.405121,0.454157,0.370928,0.725260,0.568734,0.644436,0.493305,0.634192,0.494660,0.773975,0.571086,0.674147,0.493544,0.557723,0.426327,0.822753,0.580317,0.599672,0.420069,0.551392,0.430744,0.782863,0.588004,0.675734,0.470321,0.482585,0.427684,0.669638,0.554298,0.579133,0.506833,0.509627,0.497822
3400,0.427511,0.426878,0.413915,0.402787,0.464354,0.368567,0.737932,0.570896,0.665800,0.499196,0.653960,0.500117,0.790443,0.573196,0.698825,0.500711,0.576282,0.431723,0.848591,0.585042,0.621896,0.423909,0.561873,0.427002,0.807402,0.591800,0.701712,0.476200,0.491163,0.424353,0.687014,0.559426,0.594242,0.510105,0.510373,0.497173
3600,0.429435,0.426944,0.413809,0.400168,0.474109,0.365950,0.749435,0.572371,0.685326,0.503631,0.673950,0.505616,0.806281,0.574834,0.722521,0.506552,0.595459,0.437126,0.875071,0.588335,0.644446,0.428555,0.572730,0.424231,0.831107,0.596461,0.727071,0.482663,0.501495,0.421865,0.705499,0.565027,0.610699,0.513936,0.511416,0.496617
3800,0.430270,0.425827,0.413726,0.398121,0.483085,0.363533,0.760440,0.573716,0.704769,0.508268,0.693609,0.510784,0.821729,0.576153,0.745782,0.512340,0.613186,0.442125,0.899174,0.591156,0.665801,0.432221,0.582800,0.421121,0.855590,0.601272,0.751848,0.487912,0.511629,0.419957,0.723387,0.570364,0.627312,0.517692,0.512199,0.495917
4000,0.431226,0.425231,0.413807,0.396098,0.491581,0.361305,0.770794,0.574919,0.722446,0.511625,0.711395,0.514012,0.835256,0.577235,0.767405,0.516377,0.629788,0.445795,0.923847,0.593371,0.687336,0.436967,0.593422,0.419299,0.877698,0.604330,0.776411,0.493311,0.520535,0.418271,0.739918,0.574479,0.644241,0.521262,0.512902,0.495212
4200,0.432310,0.424775,0.414820,0.394907,0.500858,0.359458,0.778987,0.575157,0.739996,0.514675,0.727704,0.517593,0.847660,0.577518,0.788447,0.520739,0.645829,0.449917,0.948858,0.595889,0.708002,0.440326,0.602701,0.415398,0.898395,0.606275,0.799368,0.497582,0.529342,0.416626,0.756149,0.578801,0.660947,0.525154,0.513624,0.494520
4400,0.433459,0.424690,0.414587,0.393187,0.508506,0.357433,0.787071,0.576011,0.756527,0.517682,0.744569,0.520651,0.859998,0.578209,0.809044,0.525577,0.661956,0.454347,0.972721,0.597696,0.727902,0.443067,0.609847,0.411522,0.919126,0.608402,0.821759,0.501488,0.539219,0.415157,0.772238,0.583296,0.677674,0.528990,0.514384,0.493798
4600,0.434295,0.424557,0.415022,0.392005,0.515380,0.355732,0.793113,0.575725,0.770600,0.519754,0.759560,0.522870,0.871555,0.578680,0.827502,0.528434,0.675679,0.456819,0.995240,0.599322,0.747298,0.446673,0.618646,0.408996,0.939270,0.610735,0.843728,0.505425,0.549154,0.414289,0.785527,0.585809,0.694286,0.532862,0.515022,0.493046
4800,0.434679,0.424070,0.414119,0.389990,0.521273,0.353906,0.799758,0.575967,0.784758,0.521869,0.773464,0.524771,0.882191,0.579462,0.844616,0.531271,0.689385,0.459694,1.015949,0.600300,0.765084,0.448938,0.625537,0.406080,0.957315,0.611965,0.863510,0.508465,0.557367,0.413230,0.799225,0.588858,0.709816,0.536319,0.515704,0.492372
5000,0.434750,0.423230,0.414207,0.389033,0.526466,0.351963,0.804802,0.575783,0.796661,0.523418,0.785798,0.526145,0.890948,0.578803,0.860745,0.533860,0.702494,0.462597,1.034991,0.600792,0.781786,0.451228,0.631740,0.402645,0.974092,0.613243,0.882803,0.511844,0.565657,0.412420,0.811223,0.591261,0.724804,0.539680,0.516354,0.491713
5200,0.434992,0.422796,0.413358,0.387553,0.529817,0.349643,0.810053,0.575917,0.808670,0.525312,0.798021,0.528086,0.899517,0.578900,0.875625,0.535844,0.713875,0.464594,1.051721,0.600449,0.796824,0.453162,0.637614,0.400199,0.989481,0.613639,0.900253,0.514340,0.572810,0.411859,0.822825,0.593738,0.737787,0.541954,0.516879,0.491053
5400,0.434963,0.422430,0.412287,0.385933,0.533568,0.348256,0.814283,0.575367,0.818379,0.526066,0.808312,0.528669,0.906345,0.578241,0.889366,0.537755,0.724417,0.466576,1.069195,0.600989,0.811135,0.454628,0.642560,0.397094,1.003551,0.614030,0.916427,0.516247,0.579074,0.411073,0.834155,0.596147,0.750426,0.544694,0.517517,0.490506
5600,0.434917,0.421886,0.411296,0.384791,0.537500,0.347042,0.817643,0.575083,0.827224,0.526535,0.816811,0.528276,0.913454,0.578518,0.901618,0.539245,0.734313,0.468414,1.084879,0.601295,0.824664,0.456780,0.647696,0.394626,1.016013,0.613889,0.930100,0.517395,0.584432,0.410172,0.843380,0.597489,0.762301,0.546799,0.517936,0.489956
5800,0.434867,0.421598,0.409690,0.383252,0.539149,0.345101,0.821901,0.575324,0.835643,0.527365,0.825714,0.529180,0.919851,0.578632,0.912825,0.540138,0.742970,0.469607,1.099362,0.600942,0.836664,0.458394,0.652273,0.392196,1.028256,0.614269,0.943270,0.519007,0.590393,0.409764,0.852002,0.599276,0.773024,0.548534,0.518307,0.489400
6000,0.435128,0.421611,0.408036,0.381704,0.540505,0.343600,0.825267,0.575269,0.842988,0.528141,0.833095,0.529497,0.924772,0.578099,0.922633,0.540402,0.750268,0.470091,1.111945,0.600502,0.847613,0.459873,0.656003,0.389845,1.038608,0.614490,0.955855,0.520886,0.595907,0.409263,0.860035,0.600746,0.783089,0.550466,0.518737,0.488876
6200,0.434976,0.421404,0.406484,0.380272,0.540421,0.341501,0.826630,0.574335,0.849096,0.528332,0.839652,0.529336,0.930157,0.578088,0.931755,0.541269,0.756682,0.470730,1.123443,0.600489,0.857910,0.461620,0.660003,0.388243,1.048550,0.614897,0.966563,0.522202,0.600707,0.408988,0.867193,0.601795,0.792114,0.552093,0.519169,0.488469
6400,0.434704,0.421080,0.405224,0.379232,0.540869,0.340142,0.828912,0.574303,0.854871,0.528858,0.845187,0.529643,0.933545,0.577398,0.939703,0.542084,0.762990,0.471626,1.133456,0.599865,0.866707,0.462612,0.662581,0.386451,1.057326,0.614763,0.976303,0.523346,0.605040,0.408539,0.873377,0.602787,0.799679,0.553260,0.519383,0.487940
6600,0.434198,0.420561,0.404012,0.378239,0.540993,0.338920,0.830785,0.574102,0.860145,0.529351,0.850687,0.529945,0.936994,0.577084,0.946757,0.542926,0.768562,0.472560,1.142744,0.599601,0.874556,0.463626,0.664966,0.384919,1.065319,0.614840,0.984557,0.524107,0.608378,0.408130,0.879008,0.603571,0.806679,0.554304,0.519609,0.487525
6800,0.433829,0.420298,0.402422,0.377017,0.540535,0.337569,0.831751,0.573308,0.864113,0.529337,0.854635,0.529457,0.940164,0.576727,0.953105,0.543372,0.773295,0.473082,1.150696,0.599078,0.881554,0.464688,0.667490,0.383759,1.071696,0.614364,0.992094,0.524619,0.611588,0.407783,0.884224,0.604418,0.812868,0.555245,0.519843,0.487169
7000,0.433638,0.420148,0.400943,0.375868,0.539732,0.336288,0.832946,0.573094,0.867642,0.529469,0.858555,0.529580,0.942734,0.576467,0.958915,0.544133,0.777417,0.473607,1.157663,0.598453,0.887799,0.465370,0.669061,0.382373,1.077067,0.613868,0.998794,0.525286,0.614531,0.407553,0.888703,0.605108,0.818623,0.556255,0.520102,0.486831
7200,0.433307,0.419926,0.399689,0.374934,0.539094,0.335193,0.834044,0.572784,0.870887,0.529706,0.862033,0.529453,0.945173,0.576245,0.963710,0.544540,0.781457,0.474274,1.163971,0.597829,0.893540,0.466146,0.670584,0.381107,1.082192,0.613758,1.004764,0.525582,0.616689,0.407153,0.892607,0.605499,0.823617,0.556955,0.520298,0.486517
7400,0.432973,0.419668,0.398436,0.374042,0.538574,0.334293,0.834516,0.572249,0.873371,0.529538,0.864634,0.528958,0.947030,0.575923,0.968181,0.544861,0.784596,0.474506,1.169669,0.597274,0.898691,0.466803,0.672285,0.379955,1.086908,0.613536,1.010041,0.526068,0.618823,0.406986,0.895945,0.606031,0.827955,0.557345,0.520504,0.486315
7600,0.432555,0.419348,0.397365,0.373287,0.537888,0.333438,0.835295,0.571912,0.875900,0.529615,0.867172,0.528758,0.949098,0.575824,0.972175,0.545328,0.788020,0.475013,1.175121,0.597010,0.903326,0.467211,0.673436,0.378900,1.090841,0.612947,1.014862,0.526403,0.620871,0.406769,0.899071,0.606291,0.832216,0.557824,0.520671,0.486091
7800,0.432157,0.419064,0.396321,0.372558,0.536559,0.332300,0.836034,0.571683,0.878280,0.529512,0.869531,0.528416,0.950613,0.575531,0.975741,0.545524,0.791199,0.475548,1.179966,0.596457,0.907588,0.467917,0.674882,0.378252,1.094841,0.612610,1.019567,0.526782,0.622704,0.406536,0.901992,0.606662,0.836158,0.558395,0.520808,0.485854
8000,0.431949,0.418955,0.395134,0.371689,0.535246,0.331259,0.836913,0.571530,0.880182,0.529362,0.871548,0.527911,0.952370,0.575416,0.979060,0.545667,0.794114,0.475869,1.184547,0.596097,0.911876,0.468569,0.676355,0.377638,1.098592,0.612399,1.024061,0.527169,0.624760,0.406384,0.904823,0.607016,0.839874,0.558828,0.520936,0.485609
